,Hotel_Name,Negative_Review,Positive_Review
395962,Grosvenor House A JW Marriott Hotel, The girls standing in the lobby to welcome guests and help them were not friendly and were behaving more like security personnels Wasn t welcomimg at all No sweet smiles, The bed was comfortable and staff were really nice in particular the valet guys The entrance gate was closed as there was some red carpet event going on when we arrived The valet boys took charge straight away by taking our car to park it and took our bags out They took care of our initial arrival 
395963,Grosvenor House A JW Marriott Hotel, There was nothing we didn t like at hotel however we attended the royal variety performance and were at the banquet A security guard caused chaos and was very rude to us and another group of three insisting we were not allowed in unless we removed our jackets He said this was hotel policy We asked to see manager but never did and eventually he allowed us all to enter It put a damper on that function, Elegance friendliness professionalism All amazing
395964,Grosvenor House A JW Marriott Hotel, Why stop serving wine and food i the Executive Lounge at a time when guests are returning from theatre shows etc Even some cheeses biscuits bread would be nice with a glass of wine Really cheap And the breakfast is chaotic When myself and my wife got up from our table to get some cooked food leaving our half finished fruit juices and coffee s on the table we returned to find some people had taken our places and the table had been cleared We had to find somewhere else to sit This happened to two other couples whilst we were there , Nice room good outlook onto Hyde Park great pillows 
395965,Grosvenor House A JW Marriott Hotel, Not really value for money Breakfast was OK but for those prices I would have expected table service and not a buffett, Staff efficiency and friendliness lunch Comfort of room
395966,Grosvenor House A JW Marriott Hotel, Just putting gold paint on reproduction antique furniture does not make it classy quite the opposite The decor was very random and lacking a coherent style , The staff were wonderfully polite and friendly without doing resorting to the insincere bowing and scraping you get at some hotels The bed was incredibly comfortable Very hard to leave 
395967,Grosvenor House A JW Marriott Hotel, 1 I requested red rose petals on the bed for my wife as we stayed in the hotel for our 10 year wedding anniversary My request was ignored with no explanation 2 Pillows were too high and there was no option for flatter pillows in the room I did not get a good night sleep 3 Breakfast was very basic compared to other 5 star hotels Not enough vegetarian options 4 Wifi is not free 5 The shower in the bathroom has 2 heads the portable head did not work only the overhead rain shower worked I m disappointed in the value for money , The location is good and the staff are pleasant Checking in was easy Facilities are decent bar and afternoon tea dining area 
395968,Grosvenor House A JW Marriott Hotel, Bedroom was very poor quality for nearly 300 for the night Admittedly I arrived early this attend an event at the hotel and rather than leave my bags until check in time I was offered early check in into a smaller room with complimentary breakfast an offer that I accepted However I hadn t expected the room to be so small and cramped even for single occupancy I struggled to find enough surface space for my belongings plus kettle etc The bed was small with a very soft sloping mattress that made me feel I was rolling out of bed It was a very uncomfortable night and very poor value for money , Lovely hotel A repeat stay for me and in this occasion it was particularly convenient as I was attending an event there on the same day 
395969,Grosvenor House A JW Marriott Hotel, Location of the room inside view I could see only the pipelines Bathroom water sewage was very slow to go so I had to reduce control the water flow , Cleanliness room service laundry service
395970,Grosvenor House A JW Marriott Hotel, Breakfast was expensive at 29 and wasn t included in the room rate The shower although powerful was lukewarm which was disappointing , The lobby area and reception was very opulent which is to be expected from park lane The room was comfortable especially the beds 
395971,Grosvenor House A JW Marriott Hotel, To have had breakfast included , Being surrounded by luxury The staff were very helpful and friendly Also being allowed into our rooms before check in time 
395972,Grosvenor House A JW Marriott Hotel, We had an event in the Great Room and the security staff bouncer was very rude to my partner when leaving considering we were residents at the hotel which spoilt our night , Superb hotel 
395973,Grosvenor House A JW Marriott Hotel, nothing, it had long been an ambition to stay at the hotel the service I received from checking in to departure were of a standard that I had long dreamed to visit Rhyad Frout the FOH manager delivered a level of service and personel approach that is praise worthy in making our wedding anniversary one to be remembered
395974,Grosvenor House A JW Marriott Hotel, No concerns, Staff friendly professional polite helpful and efficient Great bars Breakfast choices good and breakfast room spacious with pleasant view 
395975,Grosvenor House A JW Marriott Hotel, Nothing , The staff at this hotel were exceptional Especially a staff member by the name of Claudia Olteam She s a real asset to this hotel and did everything in her power to make sure my stay was comfortable and enjoyable Thank you Claudia 
395976,Grosvenor House A JW Marriott Hotel,No Negative, The hotel is beautifully designed very elegant and the bedroom was extremely comfortable The check in and check out experience was good and the Doormen were lovely o 
395977,Grosvenor House A JW Marriott Hotel, Nothing , Loved the location close to Oxford Street Buckingham Palace Bond Street and Harrods Loved the Executive Lounge food was great and open from 6 00 a m until 11 00 p m 
395978,Grosvenor House A JW Marriott Hotel, Bad house keeping the standard room is very tiny when we check in they gave us avery bad room and the ceiling was dropping water we ask them to change the room but they refuse claiming that the hotel is fully booked We had to wait until they fixed it because my booking was no refundable very bad hotel , Location perfect 
395979,Grosvenor House A JW Marriott Hotel, Bathroom needed updating and a deep clean Bath fittings had limescale tiles needed re grouting resealing Overpriced for the room standard Terrible view of back of hotel First hotel I ve stayed where receptionist did not ask how my stay was at check out , Location was excellent Lobby area was pleasant Staff were pleasant Concierge service helped us with a forgotten item Small comfortable room 
395980,Grosvenor House A JW Marriott Hotel, Two times i call the house keeping to clean my room and no repsonse since my room was the last room they dont check the sign on my door when i checked out there was a lot of mistakes with my receipt many items were added to my room, The concerge staff are helpful
395981,Grosvenor House A JW Marriott Hotel, Where to start 1 Reception employees are way too rude and don t belong to 5 stars chain hotels 2 Cleaneness of the room is a disaster 3 When you call house keeping no one appears to care about your logical demands I had to call three times to get my room cleaned then I approached reception where I was promised to get the service needed immediately but guess what NO ONE CAME TO THE ROOM 4 If you call concierge you d be lucky if someone attend to your call 5 The bath top is so old the water does not get drained You d get soaked in dirty water and soap And when you ask for the issue to be repaired you d be lucky if they ever intend to do it 6 The mattress is so old your back will suffer and you d need to seek for medical help by the time you re trip is over 7 The waiterses at the steak house where breakfast is served are out of knowledge of the basic hospitality issues This hotel does not deserve the huge amount of money I ve paid for The service I received at this hotel I would assume a no star hotel would offer One thing for certain I WILL NEVER STAY AT THIS HOTEL AGAIN , The only good thing about this hotel is the great location 
395982,Grosvenor House A JW Marriott Hotel, Unfortunately I didn t feel safe at all the room was not cleaned properly the staff are not professional and vet rude you don t feel you are in a 5 star hotel the service level has gone down a lot since my last visit in 2014 No respect shown for the people a lot more I can write pages Note They have drawn 500 pounds from my visa account and still not released yet The staff always a looking for tips , Location only 
395983,Grosvenor House A JW Marriott Hotel, Super expensive for what you get size a little bit run down needs a refurb No pool unfortunately , Perfectly located facing Hyde Park great food
395984,Grosvenor House A JW Marriott Hotel, Breakfast wasn t that great so i wanted to cancel it from room rate and hotel refused even though i booked a refundable rate The shisha place in the lobby is verrry over priced first time i find shisha in london for 100 pounds including taxes , The staff
395985,Grosvenor House A JW Marriott Hotel, We would have liked a swimming pool to be available somewhere nearby if not on the premises Also the pianist playing in the lounge lobby would have been very welcome some evenings rather than just some afternoons , Everything was lovely although the food was ridiculously expensive
395986,Grosvenor House A JW Marriott Hotel, I think the hotel is starting to get a little tiered the beds are very soft the air con doesn t work very well The rest of the hotel is great , The service was always with a smile they always tried to help from the doorman to the reception The staff in the executive club room were amazing 
395987,Grosvenor House A JW Marriott Hotel, Even though we were unexpectedly upgraded to a superior King the room was very tired and dated For almost 400 a night we expected much much more ,No Positive
395988,Grosvenor House A JW Marriott Hotel, Room was much smaller then expected for the price Decor could use a bit of updating Shower took a while to work out how to use and the water pressure wasn t great Had to get someone to come and fix the TV as it kept switching off It got fixed then the next day it played up again , Bed was comfy Breakfast was good Good location Staff were helpful 
395989,Grosvenor House A JW Marriott Hotel, I didn t like to be asked if I did not like any thing in this hotel It is amazing , I like always to be a reasonable in giving my feedback about any service The first rule of me being reasonable is to avoid giving extreme rates such as 1 very poor and 10 very excellent However I asked myself why is not a reasonable to give 10 from 10 for such amazing experience with JW Marriott Hotel Grosvenor House I felt ashamed to not give 10 I should always give 10 for many reasons and one condition I got since I started my relation with this hotel The reasons could not be all included in my current memory and my busy time in my PhD study But I have several examples One is when I arrived several times to this hotel before 12 pm I knew that I should wait till 3 pm to be checked in but I learnt with this hotel that I could always get my room Every time I got my room around 12 pm which is big thing for me Second is when I meet every member of the hotel I got the feeling of how they are professional Being professional in the context of hotel services is scarcely to been seen Third is how clean their rooms are Fourth is how delicious their food is Fifth is how I missed my staying in their hotel It is difficult for me to miss any place that not my house but I missed their hotel I just listed several examples Now it is about my condition with this hotel I am living in the north of England This hotel is expensive for my budget I love visiting London BUT since I knew this hotel this is what happened to me I cannot go many times to London because my feeling cannot accept any hotel if it was not Grosvenor House which is expensive for me So instead of going to London many times in one year I save the money of the many times to be able to go few times to London with the ability of staying at their hotel I had several experiences with other nice hotels in London such as the Savoy hotel but since I knew this hotel I cannot book a train to London before book a staying at this hotel 
395990,Grosvenor House A JW Marriott Hotel, Water tap was really stiff hard to open and hard to close Our King size bed was two single beds you can feel the line in the middle Can t empty minibar they would give you another fridge for your own use , Amazing stay nice furnitures great staff and would like to help you if you asked I really like this hotel 
395991,Grosvenor House A JW Marriott Hotel, Paid wifi is ridiculous for a 5 star hotel We arrived 5 mins late back from breakfast and we had been locked out of our room Had to go to reception to get the key reinstated only to be told that we had been checked out I received no receipt and forgot to ask for it as there was such a drama about getting back to the room which was stupid of me and unprofessional of them , The Beds were gorgeous Room was comfortable and sizable The shower was super excellent choice of restaurants to suit all palettes Location is lovely 
395992,Grosvenor House A JW Marriott Hotel, I used to stay at this hotel many times for the last 5 years It was always great but now it s completely different Small room and not very clean Reception was bad, The resturant
395993,Grosvenor House A JW Marriott Hotel, The state of the extra matress that was stained was not a good omen Nobody replied to phone calls from reception and concierge until we had called 3 or 4 or 5 times , The charming staff Location perfect 
395994,Grosvenor House A JW Marriott Hotel, 1 the wifi in the room is not free its 5 star hotel and the price of the hotel is hight why should i pay for a day 10 ponid for using wifii 2 u cant go to the lobby cafe with wearing traning mataryal also if the waetter is frezing out side u must change ur cloose to seet in the lobby cafe its un fair we are travalling i were what i wont to were why shold i bring party dress to drink a tea in the lobby , very good location
395995,Grosvenor House A JW Marriott Hotel, Food orderd from room service was not good not tastey Checking out was very diassapointing as Ms Canidice did not understand and follow my instructions in regarding the final payment Also her manager Livia was not helpful I think Both should not work in customer service as they both lacked many skills This has been raised to their manager I will reconsier staying in the hotel in my next trip to london , As returned guest i liked the check in experiance Mr Jaspher was excellent to us Nice rooms quick service Good breakfast
395996,Grosvenor House A JW Marriott Hotel, Was asked if id like a text when our room was ready never got it Fire alarm went off 4 times during one night between 3 30am and 4 00am No apology from staff the next day or an explanation as to why , Breakfast was delicious and the rooms were comfortable 
395997,Grosvenor House A JW Marriott Hotel, When my colleague myself booked our rooms we booked a deluxe twin or double We are not sure we actually got that as when we checked in they told us they were changing our room allocation then we went to our rooms on floor 1 mine was a disabled twin room which looked at a wall the services building my colleagues room was very small with a claustrophobic bathroom you could sit on the toilet clean your teeth other the sink at the same time , The venue was great and the facilities were good but you would expect that from this hotel
395998,Grosvenor House A JW Marriott Hotel,No Negative, you should not be told and made to feel ashamed for coming through booking com The checkout duty officer was very rude and made me pay for internet over three days quoting that i am coming through Booking com eventhough am a loyal marriott guy never again 
395999,Grosvenor House A JW Marriott Hotel, not a good start with us booking a super king bedroom and the first room was a queen size this happened in both the rooms we booked we did change but was very inconvenient the bathroom was very pokey and had a view of the air conditioning units we won t be back , the new renovations are lovely downstairs 
396000,Grosvenor House A JW Marriott Hotel, The fact that breakfast service stops at 11 am is a bid old fashioned given the lifestyles and behaviors of the clientele Although they might be older by passport they stay up long sleep in and then would like to have a proper breakfast even when its 1pm The person preparing the Starbucks coffee had no idea milk overheated although great coffee bad preparation , loved the location and the service very much Starbucks coffee available
396001,Grosvenor House A JW Marriott Hotel, I thought I had booked a twin room but got a double The bathroom was very tired one light not working at all one constantly flickering and the bath tap itself dripping what appeared to be oil when I ran it Breakfast was very expensive The room itself had no view at all apart from the windows of other rooms , The room service sandwiches were very tasty but too big and too expensive
396002,Grosvenor House A JW Marriott Hotel, Body wash etc The bottles are rather tiny a few more in the room would have gone down a treat They smelled so nice , We loved the bed such a good night s sleep and so comfy I loved the tea and coffee facilities too It was great to have a cup of tea as and when required In addition your coffee shop in house is a great idea So amazingly so when you don t want to venture out for a coffee shop establishment Thank you 
396003,Grosvenor House A JW Marriott Hotel, Noise in the lobby for the renovations, Staff Breakfast Room Giancarlo Fanigliulo from reception was great and helpful Laura van Nimwegen Lobby hostess was sooooo nice to us and she will be on of the reasosn to come back to the hotel Thanks Laura
396004,Grosvenor House A JW Marriott Hotel, in terms of wifi access this is the worst hotel I have stayed in Separate log in for room ballroom restaurant but free wi fi at check in They want to charge you for use of Internet in your room at a basic speed and an extra charge for faster with a separate log in for each device We were at a conference in the ballroom and I asked for an Internet password so we could tweet real time They failed to fix it We couldn t tweet via wifi Suggested it was the conference organisers fault I gave them feedback nicely and they refunded my room internet charge but since my complaint they have totally mis understood what I said They replied I m sorry you didn t get the internet speed you wanted Complete mess up Hopefully after this review someone might get it , Staff friendly Food good charming people wanting to help 
396005,Grosvenor House A JW Marriott Hotel, It s lost all its former glitz and glamour it s now rather drab and lacks any atmosphere Real shame as it s an iconic property in a great location, Friendly staff
396006,Grosvenor House A JW Marriott Hotel, There s wasn t anything we didn t like We ll certainly stay at the Grosvenor House again , Spacious room Wonderfully comfortable beds My daughter and I had come to London to celebrate my 67th birthday 14 February and to see Miss Saigon Our stay at the Grosvenor House made the weekend truly memorable 
396007,Grosvenor House A JW Marriott Hotel, the bed was so uncomfortable as it was a king size made of two separate matreses We complained and they gave us a different bedroom which is amazing but the matres is soft which is not comfy to me Besides I think it is too expensive for what u get, Location The classic style of the hotel gives an amazing cozy feeling
396008,Grosvenor House A JW Marriott Hotel, Some significant regeneration work in the lobby made it a bit tricky to find things but staff were on hand to help , Staff were very attentive and friendly The room was a lovely size well set out and quiet 
396009,Grosvenor House A JW Marriott Hotel, The view pipes and air con equipment The fact that the Executive lounge does not serve alcoholic drinks until 5pm Also does not offer lunch of any kind , Location size of the room the shower and the bed Breakfast in the lounge 
396010,Grosvenor House A JW Marriott Hotel, Unfortunately the rooms were not to my taste Some people like oldern style rooms however my taste is modern contemporary so was not for me However if you prefer a more english style decor than this is for you , Staff were excellent very friendly and accommodating and helpful from the valet reception through to the management 
396011,Grosvenor House A JW Marriott Hotel, Very expensive for the content when you see the price you will think you will stay in luxury hotel but it s very normal hotel I stayed in 4 stars hotel last year and this year in grosvenor house and I feel comfortable on the 4 stars The room was very very very very small so you will for location not for nice rooms and to stay at, Location lobby
396012,Grosvenor House A JW Marriott Hotel, Nothing, We stayed at the Grosvenor House Hotel as a large group as we were getting married in Mayfair Library on 21st December The hotel was everything we dreamed of and more Even though the hotel had been undergoing major renovations and was being put back to normal when we arrived the staff made everything perfect Our rooms weren t ready when we arrived but the staff looked after us and arranged for us to have drinks and to relax while we waited As a goodwill gesture Javier gave us free wifi for our entire stay as well as one day free parking due to having to wait around half an hour We had our 2 grandaughters with us and the staff sent a baby pack to the room for the youngest which included toiletries etc On the day of our wedding I was treat like a celebrity by the staff We wanted somewhere to have a drink with guests and the staff arranged that as well as sending chocolate covered strawberries to our room with a congratulations message with them The final touch was a beautiful bouquet of flowers from the hotel as we were checking out Thankyou to the staff of the hotel for a wonderful stay 
396013,Grosvenor House A JW Marriott Hotel, The cost per room size was on the high side for a room with no real view and next to ventilation equipment , The staff were thorough and quick to deal with requests The general hotel was pleasant
396014,Grosvenor House A JW Marriott Hotel, Very lumpy beds building work going on in reception area that we didn t know about , The ambiance of this hotel is always fabulous at Christmas time 
396015,Grosvenor House A JW Marriott Hotel, Housekeeping banged on the door at 8am waking me up and wouldn t go away until I answered the door and then wanted to know what time I was checking out As I had only got to bed at 3am and was one of the reasons I chose a hotel with a 12 noon check out my entire nights sleep was ruined but I was still charged over 400 for the pleasure ,No Positive
396016,Grosvenor House A JW Marriott Hotel, I wish if there was more security in the lifts leading to the rooms like card access also i didn t notice any cctv installed in the way to my room which is a bit scary for me , I had a peaceful time good location and multiple access 
396017,Grosvenor House A JW Marriott Hotel, Booked a twin room to be told there were none left Staff were very slow at desk Offered a superior twin on the smoking floor As I was traveling with a colleague and didn t want to share a queen sized bed the only option on the non smoking floor I was told I had to agree It was a big but smelly room with only four pods of milk so just the two cups of tea each in 24h Later on found colleagues had been upgraded to a room on the no smoking floor with two double beds Extra cost for in room wifi , The welcome from the doorman was great Checkout was quick 
396018,Grosvenor House A JW Marriott Hotel, Room too small Receptionist very slow tried to charge me for late checkout at 2pm Couldn t coordinate getting bags from room as I was leaving wanted me to wait for a ticket ,No Positive
396019,Grosvenor House A JW Marriott Hotel, A few weird looks from greeters doormen probably because I wasn t wearing a suit and had arrived on foot instead of being driven there in a Mercedes , Very professional staff extremely comfortable bed well equipped gym fantastic food Lots of space even in a standard room 
396020,Grosvenor House A JW Marriott Hotel, Everything else other than location Very old style very over priced for quality provided It was my first time there but definitely my last , Location
396021,Grosvenor House A JW Marriott Hotel, Nothing, Its a wonderful hotel the location is perfect near hyde park oxford st and knightsbridge all by walking The room is big and comfortable The housekeeping comes twice per day to ensure everything is clean I strongly recommend it 
396022,Grosvenor House A JW Marriott Hotel, We were expecting a room with a view No paper in the morning Room was set u for 2 single beds when we requested a double room Internet I had to pay for and then get a credit took 8 hours to get the bags bought up to our room Not much selection for breakfast for the executive suite which we had,No Positive
396023,Grosvenor House A JW Marriott Hotel, The doorman would not let my wife into the hotel and questioned her twice about her room number and then proceeded to shut the door in her face At breakfast we were asked which table we would like and we chose a table by the window only then to be told that we could not sit at that table because it was for 4 people the next people in was a lady and daughter who were shown to the very same table we requested we will always remember this hotel for all the wrong reasons We have a party of 12 American businessmen and women working for our company for two weeks and we will not proceed with the booking at this hotel The Dorchester for us every time from now on , Good location
396024,Grosvenor House A JW Marriott Hotel, I had a very bad experience with your sister hotel marriott park lane the staff of grosvenor house tried to help, The staff are very friendly and helpfull
396025,Grosvenor House A JW Marriott Hotel, The receptionist promised to include the breakfast during the first 3 days stay as a new guest but that not happened Just to avoid build the wrong perception the front desk should be very transparent and honest with the guest Please take it positive and don t miss understand me but this could impact the reputation of the hotel Thanks, The hotel security and reception
396026,Grosvenor House A JW Marriott Hotel, Bed was very tired poor nights sleep priority 1 was missed,No Positive
396027,Grosvenor House A JW Marriott Hotel, The bathroom smells bad also the lift required maintenance , The extra bed was comfy 
396028,Grosvenor House A JW Marriott Hotel,No Negative, Great location friendly staff clean and luxury room taxi available all time fast check in and out safe and secure You must try the cheesecake 
396029,Grosvenor House A JW Marriott Hotel, Room spotless and lovely bathroom but room decor old fashioned , Power shower very clean welcoming very comfortable bed 
396030,Grosvenor House A JW Marriott Hotel, Prices in the bar were extortionate , The hotel was fab staff were excellent rooms were high standards beautiful hotel
396031,Grosvenor House A JW Marriott Hotel, Bit pricey at the bar, Staff were superb
396032,Grosvenor House A JW Marriott Hotel, Price of drinks,No Positive
396033,Grosvenor House A JW Marriott Hotel, No internet service in the rooms, Location
396034,Grosvenor House A JW Marriott Hotel, Terrible attitude to the guest,No Positive
396035,Grosvenor House A JW Marriott Hotel, The size of the room, The room was clean but too small like a box of matches
396036,Grosvenor House A JW Marriott Hotel, No Free wifi in the room ,No Positive
396037,Grosvenor House A JW Marriott Hotel, Everything , Nothing
396038,Grosvenor House A JW Marriott Hotel, N A, Beautiful hotel Ideal location 
396039,Grosvenor House A JW Marriott Hotel, Awful building work going on and scaffolding outside bedroom windows , Location was great
396040,Grosvenor House A JW Marriott Hotel, There was a mouse in the hotel lobby,No Positive
396041,Grosvenor House A JW Marriott Hotel,No Negative, Housekeeping cleening
396042,Grosvenor House A JW Marriott Hotel, NA, Everything was perfect The warm welcome the attention to details the room the lounge 
396043,Grosvenor House A JW Marriott Hotel, Bathroom, Location
396044,Grosvenor House A JW Marriott Hotel, location, location
396045,Grosvenor House A JW Marriott Hotel,No Negative, The room service was quick and easy to order The food was delicious 
396046,Grosvenor House A JW Marriott Hotel, For me the coffee but that s personal, The ambiance was very nice People are very kind I like the donuts with vanille cr me 
396047,Grosvenor House A JW Marriott Hotel,No Negative, the room was noisy and the service poor
396048,Grosvenor House A JW Marriott Hotel, Nothing, Everything
396049,Grosvenor House A JW Marriott Hotel, Nothing , Room location foods friendly staff 
396050,Grosvenor House A JW Marriott Hotel,No Negative, happy about everything
396051,Grosvenor House A JW Marriott Hotel,No Negative, Free wifi
396052,Grosvenor House A JW Marriott Hotel, N A, All round excellent service a nice experience 
396053,Grosvenor House A JW Marriott Hotel,No Negative, Beautiful hotel and super attentive staff 
396054,Grosvenor House A JW Marriott Hotel,No Negative, Allover the place n staff
396055,Grosvenor House A JW Marriott Hotel, Nothing, This is my favourite hotel in London all the staff are so helpful and location is great
396056,Grosvenor House A JW Marriott Hotel, Upgraded to superior suite from deluxe suite the extra options listed on the superior suite did not exist ,No Positive
396057,Grosvenor House A JW Marriott Hotel, The room was cold, The staff were friendly
396058,Grosvenor House A JW Marriott Hotel, Mix up with booking and payments, Location and comfort of rooms and facilities
396059,Grosvenor House A JW Marriott Hotel, No mobile service in rooms Rooms are a bit dark however spacious, Location Lobby Staff are very friendly did not see any staff like this in london
396060,Grosvenor House A JW Marriott Hotel, No wifi in room,No Positive
396061,Grosvenor House A JW Marriott Hotel,No Negative, It wasn t my first time choosing this hotel is always my first option in London 
396062,Grosvenor House A JW Marriott Hotel, Staff treatment and room size is too small , I like the location 
396063,Grosvenor House A JW Marriott Hotel, That I have to pay for a WIFI, This hotel is one of my favourite hotels in London 
396064,Grosvenor House A JW Marriott Hotel, Very dated,No Positive
396065,Grosvenor House A JW Marriott Hotel, Everything, Terrible hotel Rude and poor staff Hate it 
396066,Grosvenor House A JW Marriott Hotel, Dated room Menu was inaccurate,No Positive
396067,Grosvenor House A JW Marriott Hotel, Price of drinks, Perfect for Hyde Park and Oxford Street expensive for me but worth it as a treat 
396068,Grosvenor House A JW Marriott Hotel, View wasn t good, Parking was a plus
396069,Grosvenor House A JW Marriott Hotel, Rooms old fashioned, Location
