,Hotel_Name,Negative_Review,Positive_Review
329577,Hotel Vueling Bcn by HC, Rooms could have been a bit larger We are gym people so more variety for resistance training equipment would have been nice, The staff were very friendly and helpful The hotel decor and concept was Cute and put a smile on our faces Our room was very comfortable yet compact and efficient 
329578,Hotel Vueling Bcn by HC, A pick pocket stole lots of money from my partners deep front jean pocket when on the street in Barcelona This was obviously no fault of the Hotel but a warning for everyone not to carry much money on you and only in inside pockets , Everything seemed new and modern decor inside Staff were great especially the bell boy Wonderful shower and extremely comfortable bed No noise from Street Many cafe s and restaurants close by with amazing food Easy to walk to lots of tourist spots including La Sagrada Familia and La Rambla Taxi s buses and Metro a few steps out front door Great value for money 
329579,Hotel Vueling Bcn by HC, There was no kettle in the room to drink tea or coffee Was charged from the mini bar in the room which we wasn t aware of , The hotel and room was very clean and modern deserves a 5 rating The room was cleaned and bed sheets where changed every day We had breakfast twice and there was a wide choice to pick from The staff are we re very kind and helpful The location is just perfect walking distance to metro and attractions couple minutes away by car Feels like being in a 5 star hotel Definantly recommend 
329580,Hotel Vueling Bcn by HC, No improvements required , Really stylish property excellent location 2nd stop on Airport shuttle and right next to Metro station Clean comfortable lovely big quiet rooms and great breakfast with excellent choice Would definitely go back 
329581,Hotel Vueling Bcn by HC,No Negative, The Hotel Vueling Bcn by HC was well placed for the University of Barcelona The hotel catered for all my needs and even had some outside space with a small swimming pool with some seating Breakfast was excellent In general the hotel team were efficient courteous accommodating and provided excellent customer service The left luggage service was greatly appreciated 
329582,Hotel Vueling Bcn by HC, the room was not clean at all the staff team could not guarantee the late check out until the moment of checking out so complicated to make any plan, the situation
329583,Hotel Vueling Bcn by HC, I know from the last time that the breakfast is very good but it is a bit overpriced if you d ask me There are plenty of places where you could eat for cheaper If you don t like to search for breakfast then I d say to go for it , The room has all you need Comfy bed I have back problems so a good bed is more than welcome Nice rain shower a hairdryer clean towels Good airco heating Walkable distance to good areas and close to a metro station I ve stayed at this hotel before and decided to go back here as it s a good hotel with friendly staff 
329584,Hotel Vueling Bcn by HC, Toilets have no door latches Considering the Asian visitors they have to add it Breakfast is boring , Excellent location Close to metro and Barcelona main rail station Friendly staff 
329585,Hotel Vueling Bcn by HC, The tiolet has no water pipe, I liked everything from the friendly staff to the location and cleaness rich and freash breakfast daily room preparation and comfort bed 
329586,Hotel Vueling Bcn by HC,No Negative, The bed was very comfortable We were staying in the room 202 and the housekeeping lady did a very good job the room was always very clean and tidy When we left the boy on the reception asked if we would like to keep our luggage there since our flight was only at 19h so we could go for a walk 
329587,Hotel Vueling Bcn by HC, The breakfast in the hotel is expensive and they dont replace the empty tissu box, Everything was excellent the room very comfortable and the hotel quite and clean The staff very kind and speak english
329588,Hotel Vueling Bcn by HC,No Negative, The property was very clean and the rooms was really nice but mostly the staff was really friendly they was more friendly then any other hotel I ve stayed in so thank you to them I would defiantly stay their again great location and easy to get to city center from that 
329589,Hotel Vueling Bcn by HC,No Negative, Comfortable room amazing decoration great location delicious bakery and restaurant next door 24 hour shops very close to the hotel easy access to go to and from the airport with Aerobus very friendly and helpful staff 
329590,Hotel Vueling Bcn by HC,No Negative, The location of the hotel was amazing it located right next to a train station which allowed me and my mum to travel around Barcelona as well as being within walking distance to the town centre where the shops and bus tours start from The staff at the hotel were also nice and very helpful
329591,Hotel Vueling Bcn by HC, The shower was sometimes cold in the morning possibly they had solar panels , Bed was so comfy great location lovely staff we were room only wee bit expensive we thought 800 that was for 7 days arriving on the 26 th December
329592,Hotel Vueling Bcn by HC, They didn t prepared the third bed of my room which I have payed and booked I had to do it by my self The bathroom is small and a lot of things were not working, Perfect location in the heart of bcn 
329593,Hotel Vueling Bcn by HC, Not a thing , Compact and efficient hotel had exactly what I needed and nothing I did Not need Great young staff Location perfect Clean I will be back 
329594,Hotel Vueling Bcn by HC, exteremely rude they called a police on us My debit card was stuck in bank machine i had no money i paid what ever cash i had for one night of stay then they charge me triple rate amount on my credit card without my authorization when i complained they called the police on me,No Positive
329595,Hotel Vueling Bcn by HC, Water were escaping out to the room hall when opening the shower room door so I had to put a towel to sponge all water While I was there the sofa at the lobby was broken I wasn t aware of that and got a little hurt when I sat on it Besides that all was good, comfy room good central location tasty breakfast great shower room friendly staff 
329596,Hotel Vueling Bcn by HC, Room had no cattle and breakfast is expensive, Hotel location and WiFi were extra Staff is very good and were Co operated and nice attitude with the welcome drink 
329597,Hotel Vueling Bcn by HC, Disappointed with breakfast eggs that should have been hot were cold , Although busy road was directly outside room no traffic noise at all Blackout curtains ensured good night s sleep Room directly next to elevator yet never heard anyone outside 
329598,Hotel Vueling Bcn by HC, Awful staff welcomed us with a rude attitude and wasn t kind also prices for everything are extremely high including what you get for your price ,No Positive
329599,Hotel Vueling Bcn by HC, The weather Nothing the hotel staff could do about that unfortunstely , The room looked super modern Separate toilet wash basin and shower was fantastic Saved a lot of time The staff were extremely friendly Everyone spoke perfect english which was very helpful The facilities were great pool and gym were great and the bar and restaurant were surprisingly reasonably priced The room service and massage service offered were great although we didnt make use of them on this ocassion The location was excellent a short walk away from anything you needed 
329600,Hotel Vueling Bcn by HC, We had a small triple room with no view at all all triple rooms have no view and are facing a tiny light well providing very little daylight , Very convenient location close to subway 
329601,Hotel Vueling Bcn by HC, To become better than the best, The breakfast is much better than the local restaurant The location is amazing for the trip by plane for the stop of round trip between here and airport The seperation of bathroom and toilet is perfect The networks is good They also have a gym 
329602,Hotel Vueling Bcn by HC,No Negative, The best hotel i ve been The staff is friendly and kind the breakfast is rich and the rooms are supper clean It suits everyone couples children atc The location it great close enough to center of Barcelona and quite The hotel design is cool and new The price is pretty low Highly recommended 
329603,Hotel Vueling Bcn by HC, Larger pool would be nice it s tiny but nice for kids , Very good location helpful staff easy access as the airport bus stops only 100 m away from the Hotel Very good room 205 with small but nice balcony 
329604,Hotel Vueling Bcn by HC, No complain, Location was perfect to move around Barcelona Hotel very comfortable and super clean the restaurant provided good quality food and cheap plus 10 discount 
329605,Hotel Vueling Bcn by HC, In common with most hotels towel are changed even though they were hung up to be reused per notice , Helpful staff Fairly central Just minutes from city centre metro stop and airport shuttle bus stop Liked separate WC from shower 
329606,Hotel Vueling Bcn by HC, The bar could have stop open longer for residents but lots of other local bars within walking distance , I thought it was quirky and the location was great 
329607,Hotel Vueling Bcn by HC, Very small swimming pool for the capacity of the hotel , Different style of comfortable furniture Good looking and average quiet hotel Very good location 
329608,Hotel Vueling Bcn by HC, Pool was small , I stayed a street side room with terrace it was comfortable and with nice view Shower strong some kinds of glasses in the room nice bed space with many cushions etc I d like stay again Breakfast was 10euros as promotion I was satisfied so much It was good in particular that they had tasty small sandwiches high quality sobrassada and many sausages cava But if it was 16euros I d feel it expensive Breakfast place and bar space were interesting like a airplane Worth seeing 
329609,Hotel Vueling Bcn by HC, Language was a bit of a barrier with the staff especially housekeeping but nothing to put me off going back , Loved the location In between two metro stops and within walking distance to Plaza Catalunya The rooms are very contemporary Kinda small but comfortable The welcome drinks are a nice touch 
329610,Hotel Vueling Bcn by HC, pool was small but refreshing a bit of a walk to the sites but convenient public transit, staff was great when I wanted to sleep in I was not disturbed but a note was left outside my door so that in the PM I could call for my room to be tended to Very convenient to the airport bus public transit
329611,Hotel Vueling Bcn by HC,No Negative, The TEAM the location the breakfast the room Everything was perfect Will the reception guy is amazing This is my hotel from now on in Barcelona 
329612,Hotel Vueling Bcn by HC, Probably just a tiny bit over price Junior suit is located on the ground floor which is a blessing with kids but didn t had any views, Friendly staff Excellent breakfast Located centrally yet not noisy at all
329613,Hotel Vueling Bcn by HC, Very small rooms the lavotory is in the same space with the bed in a table next to the tv It looks like a budget hotel but it is not cheap , Very clean modern excellent location
329614,Hotel Vueling Bcn by HC, Swimming pool is very small and overlooked from every angle , The property is central so easy to access many of the popular tourist destinations The gym was an added bonus small but it has enough for a really good workout Metro literally outside 
329615,Hotel Vueling Bcn by HC, Staff can do better in every aspect especially knowledge info about Barcelona , location is awesome Convenient to every resort but quiet hidden in gran via 1 2 min to metro station urgell 
329616,Hotel Vueling Bcn by HC, The first room we had was for three people The room was so small there was no space for putting our things or moving around Getting ready was also a challenge We requested a larger room and was given one the next day This room was larger and better for 3 people , The breakfast was outstanding Great coffee 
329617,Hotel Vueling Bcn by HC, Breakfast area maybe too small I would make bathroom as one area in the rooms Not nice to see sink when you walk into the rooms , Great position Large rooms
329618,Hotel Vueling Bcn by HC, The pool size pictures on the web are misleading I do not consider that to be a pool Important to know that it is a very small pool The television connection was bad for some channels like Disney It was not working or breaking up Toilet paper was not refilled after first cleaning visit The lack of light in the family suite The window was more like a light opening except no light came in So it felt like a basement room , The location is really good and the breakfast was delicious with some Spanish specialties like the fuet the cheese and grilled vegetables was great The room size for family was very good Kids didn t complain about the sofa bed 
329619,Hotel Vueling Bcn by HC, Room was small Noise proofing from adjacent rooms was poor Also my room was next to the lifts which made a maddening noise , Good location very near a metro station and within walking distance of Placa Catalunya Pool gym Excellent breakfast My room has a nice large terrace 
329620,Hotel Vueling Bcn by HC, Room too small for three adults and stayed for three nights the first day morning at 6 o clock dog barking to woke us up second day morning 3 o clock faulty fire alarm to woke us up third day morning the dog barking again at 5 am Can t open the curtains or windows as facing local people s living room Too hot in the room but can t turn on the air con as no duvet and as soon as you turn on the air con is too cold in the room Worst 4 stars hotel we ever stayed won t stay here again , Good location
329621,Hotel Vueling Bcn by HC, I suggest carpeting the hallways Pergo floors are good but are not the best sound absorption materials for a hotel facility , This is one of the most friendly stuff I have experienced in many years of traveling Excellent customer care and professionalism Great convinient location 
329622,Hotel Vueling Bcn by HC, At the front desk you can find great staff like the young lady that checked me in and staff that doesn t even recognize you as a client they could probably use more communication as well there isn t many info about the hotel s services like the pool restaurant bar or gym in the rooms you can t find that info either As the hotel was having some maintenance done there were some awkward moments like the fire alarm shooting at 7am and having to wait to get inside the hotel because they were fixing the front door in the middle of the day However this are details The overall experience was great and I would definetely go back , Great location and welcoming The rooms look amazing and are truly comfortable The housekeeping service was great 
329623,Hotel Vueling Bcn by HC, No queen or king bed two single beds were joined together with rollers so they kept coming apart in the middle of the night, Clean place and tidy room fresh towels etc Good location
329624,Hotel Vueling Bcn by HC, Lobby and lounge area decor too kitschy and cold for my liking On a busy street also so lacks neighborhood character , The location was perfect for a two day stay in Barcelona Easy in on the airport shuttle and easy out Adjacent to Raval and all the sites Staff were helpful and nice Beds comfortable and room quiet 
329625,Hotel Vueling Bcn by HC, The size of the suite they say during the reservation that the suite is 25 square meters while it is 15 You can hear anyone walks by your door there is no sound isolation Their breakfast is the same every day , The only thing that I liked was the staff they were great and helpful
329626,Hotel Vueling Bcn by HC, A little more privacy between the room and bathroom facility s , The friendliness and helpfulness of the staff was excellent The buffet breakfast was good and the couple of main meals we had were very good Free WIFI was a bonus 
329627,Hotel Vueling Bcn by HC, No iron in the room, Great location urgell station just a few steps away and taxis driving past constantly Could easily walk to Las Rambla and place espa a 
329628,Hotel Vueling Bcn by HC,No Negative, The staff were extremely friendly and helpful The location was excellent 10 min walk to Catalunya and 10 min to Espanya and 50m to Metro Urgell The room was spotless and the shower great good pressure and nice and hot Good to have a safe too 
329629,Hotel Vueling Bcn by HC, Breakfast quite expensive but for first morning was good to take it there allowing us to go out for the day , Location was fabulous Staff very helpful and pleasant Rooms were so clean and everything was excellent Felt safe in this area Lots of lovely cafes nearby for breakfast alternatives 
329630,Hotel Vueling Bcn by HC, We stayed in a suite with private pool the only downside to our stay was that the pool wasn t heated It was very cold This may not be the case when the weather I warmer , Good selection at breakfast Good location Spacious rooms staff very friendly
329631,Hotel Vueling Bcn by HC, Tea making facilities in room Certainly not a deal breaker though , Modern but simple and stylish Friendly staff Great location close to tourist areas but not right in it so nice and quiet 
329632,Hotel Vueling Bcn by HC, there is no cupboard so you have to hang your clothes near the wash bowl which is located in the corridor and clothes are not partitioned from it The bag places under the hangers so you splash water over clothes and luggage both toilet room and shower cubicle have glass doors which don t close firmly there is no toilet brush, rooms are clean they were cleaned up every day towels were changed regular charwoman added soap shower gel and napkins there is good wc pan and wash bowl shower cubicle is handy beds and pillows are comfortable there is a big TV set good lighting air conditioner was not very noisy there is underground station and station of the bus which goes to the airport nearby
329633,Hotel Vueling Bcn by HC, the breakfast could be better it was cold and not the best quality , the bedding were one of the more comfortable i ve had from a 4 star hotel the cleanliness was on point 
329634,Hotel Vueling Bcn by HC, The basin counter had big holes and they had this huge weighing machine So guest complained about the excess yellow which is the color of the airline the hotels after but nothing major dislikes , Breakfast Breakfast room Room Shower Location I have stayed in other boutique hotels in Barcelona but this one is the best so far My bag was stolen having the computer with printer helped me alot in printing my id copies and forms So for that I felt very grateful 
329635,Hotel Vueling Bcn by HC,No Negative, Loved the theme location photo on The wall Great design and attention to detail Loved The washbags Awesome shower Comfy bed Dog friendly Perfect location 
329636,Hotel Vueling Bcn by HC,No Negative, close to the center good sized room helpful staff quiet eventhough on the main street but that could be due to the fact that my room was facing the oposite side on the way to the airport line 
329637,Hotel Vueling Bcn by HC, The door of the toilett is made of glass and doesn t close completely That s something you must deal with , The main road in front of the street is really noisy but the windows shut very well so with clodes windows noise is not a problem 
329638,Hotel Vueling Bcn by HC, The breakfast was expensive EUR 16 Even in our staying there a buffet style breakfast was offered to us for only EUR 10 each but still it is expensive compared with the many options you can find in Barcelona for take a breakfast , It was a nice hotel comfortable and well located in the center of Barcelona staff was kind 
329639,Hotel Vueling Bcn by HC, nothing really apart from the bar area was maybe slightly small , the hotel was very quiet in the morning whereas in other hotels it can be quite noisey with cleaning staff and people going for breakfast
329640,Hotel Vueling Bcn by HC,No Negative, Hotel is in great location for all that Barcelona has to offer close to Metro stations and an easy stroll from the very centre of town Airport bus stops virtually outside I stayed in a very comfortable if small room with a lovely terrace on the 8th floor Great sound proofing premium tv channels strong wi fi and a special mention for the house keeping cleaning which was excellent throughout my stay Thank you and well done 
329641,Hotel Vueling Bcn by HC,No Negative, Good location for those travelling to Barcelona to enjoy the sights The room was small and had no view but it was modern clean and considering very good service and reasonable price made it a good choice 
329642,Hotel Vueling Bcn by HC, No complaints, The hotel was ideally situated for us staff were really pleasant and helpful hotel was very clean and relaxing would recommend to my friends and family 
329643,Hotel Vueling Bcn by HC, The bathroom sink out of the bathroom itself , The location of the hotel was very close to plaza catalunya the hotel was very clean and it s staff members were great Thanks for a wonderful stay 
329644,Hotel Vueling Bcn by HC, Some rooms do not have much natural light especially if located on the inside of the hotel, Staff are very helpful facilities are very good i will be using this hotel in all my future stays in Barcelona 
329645,Hotel Vueling Bcn by HC, Lounge space was limited and when sitting one evening the table we were at was very dirty It was cleansed when we raised the point, Staff were friendly and helpful
329646,Hotel Vueling Bcn by HC, No bad experience at all but would suggest they put facial tissue in the room and open the hotel restaurant on Sundays if possible , The staff were helpful and pleasant Raul Martinez at the front desk stood out Upon check in he explained to us everything we had to know about the hotel and gave us information and tips on how to enjoy Barcelona Of all the hotels we stayed during our trips We have never met anyone as efficient and patient as Raul 
329647,Hotel Vueling Bcn by HC, Our room for three was just a bit small And our windows were opening on a closed internal patio so daylight was scarce But nothing major , Good location not far from Catalunya Square Room nicely decorated with great bedding and very quiet Very nice staff Small terrace with a cute dipping pool to enjoy the sun 
329648,Hotel Vueling Bcn by HC, Hotel is narrow so reception area tad cramped the cafe area looked a bit naff but overall a very good spot to explore the city, Location is ideal for exploring the city it is less than 50m from Urgell metro Breakfast very decent modern interior good proportions in room best shower at any hotel as good as home Staff efficient and friendly enough It is advisable to check whether you hv natural light as hotel is attached to other buildings we fortunately had an albeit shabby view unimportant at back of hotel 
329649,Hotel Vueling Bcn by HC, I liked everything , The location was excellent very close to Universitat Metro station to Catalonia plaza and to La Rampla street The room was very very clean and pretty and the staff were very nice and helpful
329650,Hotel Vueling Bcn by HC,No Negative, Great breakfast Anything you want from fried eggs to a cappuccino The staff were all extremely courteous and helpful Most everyone spoke English Very clean rooms We had a very pleasant stay and would stay again if we ever came back to Barcelona Thank you for your service Raul and Raquel 
329651,Hotel Vueling Bcn by HC, The bed was quite hard which apparently isn t uncommon in Spain I liked that there was a gym on site although it was small , The location was great within walking distance to the main areas and right above Escriba the best pastries chocolates They did a great job cleaning the room every day also 
329652,Hotel Vueling Bcn by HC, Breakfast isn t included, The staff was excellent and very personable Marta Andrea Raoul and another young lady at the desk I m so sorry I can t recall her name right now but she was excellent I m bad with names but everyone there should be commended for their service and friendliness 
329653,Hotel Vueling Bcn by HC, The room is a little bit small The gym is not realy a gym very small and got almost nothing inside The pool is extreamly small , The location is great The crew is amazing answer for every question with a smile and also the room service Great value for price 
329654,Hotel Vueling Bcn by HC,No Negative, The staff are so friendly and provdide exceptional customer service No question or query is too big They even post your mail The location is superb as there is a smorgasbord of tapas resturants in walking distance 
329655,Hotel Vueling Bcn by HC, Unfortunately we left som bread in the open So we had a little visitor during the night but the bottom of my shoe fixed him I heard that the building was for many years occupied by squatters completely blown out when renovated and it has been an extremely long and hot summer Wife not too pleased though , Very new and modern hotel Being in a very expensive city every m2 is accounted or however we got an upgrade due to the fact that we payed about 920 euros parking and taxes include for 3 nights being a little rusty on booking com my own bl d y fault We did get an upgrade to a great room though on the intiative of the hotel staff spacious for Barcelona and with great beds We had requested a room towards the very busy Gran Via street on the third floor and with the doors to the small balcony closed it was completely silent Good and silent but complicated A C Parking in a nice garage with securitypersonell located in the same block 20 euros 24 hours The pool area is towards the back on the ground floor Small but clean and overall nice pool area with sunbeds and towels open till 21 Small but adequate bike crosstrainer walkingband and some weights gym in the basement Everything but the room was very cramped like in a plan but nice Nice soft flooring without the regular dirty walltowall carpeting Professional und not unfriendly staff I remember the catalans in general being quite rude but this time I was overall pleasantly surprised Buses 50 straight to Camp Nou and metro right outside To your left there is a very nice but very busy bakery cum caf called Escriba We opted for another one go right and next crossing over Gran Via it s called 555 2 women owns runs it opened 9 months ago Excellent coffe bread etc Great and fast sevice Avoid the bar restaurant called Guito across the Gran Via from the hotel It has blue signs and awful awful service After waiting 10 min for the menu the waiter when asked about somehing on the menu said How should I know I am not a chef We upped and left I would say if you can get this hotel for 125 150 euros a night incl taxes its a bargain 
329656,Hotel Vueling Bcn by HC, Housekeeping forgot to replace the tea and coffee a couple times and the shampoo So what , All the Staff was awesome with great dinner recommendations A special shout out to Xavier Raul and Marc 
329657,Hotel Vueling Bcn by HC, Quilt was a bit thin , Rooms are modern clean comfortable and beautifully designed Wifi is free and easy to connect Room is big enough and ceiling to floor windows are just fabulous Breakfast is very nice and a good value if discount is offered 
329658,Hotel Vueling Bcn by HC, Leaving , Lovely hotel easy to find and the location which is close to the city but just enough out of it for a bit of quiet Although it is in a bysy street tye room was incredibly quiet so much so that we slept in on mire than one occasion The sangria at the local bar was the best we had in Barcelona Staff at the Vueling were very friendly helpful plus made great recommendations for dinner Gracias 
