,Hotel_Name,Negative_Review,Positive_Review
162253,Mercure Paris Porte De Versailles Expo, The hotel itself is rather far way from the city center next to the Paris Expo In my opinion it should be subjected to major renovation already to keep it s 4 stars Bathroom facilities are falling apart and appear to be in bad shape Also I stayed on the smoking floor and I could smell the cigarette smoke I can t understand why they allow to smoke in any rooms at least for the risk of fire Anyway it wasn t so bad but next time I will choose something else , Breakfast though expensive there was a variety of breakfast menu everyone should find something what fits his taste mood or diet 
162254,Mercure Paris Porte De Versailles Expo, As a four star hotel the room doesn t look like a four star Hotel totally old things bad air condition and awful toilet The breakfast menu was very very limited I will not use this hotel for ever ,No Positive
162255,Mercure Paris Porte De Versailles Expo, Scrabled egg have to be better ,No Positive
162256,Mercure Paris Porte De Versailles Expo, nothing, rooms were clean location restaurant
162257,Mercure Paris Porte De Versailles Expo, Poor service, Poor service
162258,Mercure Paris Porte De Versailles Expo, Beds were very uncomfortable Kettle didn t work and we had to ask twice to get it fixed Paper cups instead of mugs Bad value for money ,No Positive
162259,Mercure Paris Porte De Versailles Expo,No Negative, Breakfast
162260,Mercure Paris Porte De Versailles Expo, We didn t know minibar was included in our price so didn t use it , Pillows and comfy bed
162261,Mercure Paris Porte De Versailles Expo,No Negative, Very polite staff
162262,Mercure Paris Porte De Versailles Expo, rooms on Atrium side are quite noisy, breakfast and lunch were very nice Ideal located for the Expo visitor
162263,Mercure Paris Porte De Versailles Expo, The room was hot and small, The Staff and their kindness The Shower The Nespresso Machine in Room
162264,Mercure Paris Porte De Versailles Expo, needs rennovation,No Positive
162265,Mercure Paris Porte De Versailles Expo,No Negative, Exceeded expectations at every turn 
162266,Mercure Paris Porte De Versailles Expo, N A, I liked the friendly staff i did not have breakfast 
162267,Mercure Paris Porte De Versailles Expo, Price and place, Food
162268,Mercure Paris Porte De Versailles Expo, Need girl coming to room noghtly, Evry thing perfect
162269,Mercure Paris Porte De Versailles Expo, Doesn t have a workout room,No Positive
162270,Mercure Paris Porte De Versailles Expo,No Negative, Good standard 
162271,Mercure Paris Porte De Versailles Expo, Restaurant service, Location
162272,Mercure Paris Porte De Versailles Expo, Too hot in the room, Very clean and great facilities 
162273,Mercure Paris Porte De Versailles Expo,No Negative, Comfortable hotel good breakfast 
162274,Mercure Paris Porte De Versailles Expo,No Negative, The landscape
162275,Mercure Paris Porte De Versailles Expo, ever things were good, The front desk so friendly cooperation and polite i thank them so much
162276,Mercure Paris Porte De Versailles Expo, Wasn t clean, Location
162277,Mercure Paris Porte De Versailles Expo,No Negative, Every thing
