,Hotel_Name,Negative_Review,Positive_Review
495730,Best Western Antares Hotel Concorde, 0 communication with the hotel we sent many questions through booking and direct e mail but NO ONE answered We asked if we could pay cash when we get there we inquired about the amount of money that was withdrawn Now 8 DAYS LATER the amount they took is still reserved and nobody is answering the staff s attitude gave us a wrong room the view we had a perfect view of a concrete wall see attached photos the breakfast the only edible things were the croissants the tomatoes were old the omelette was not done the thin walls we could hear everything that was going on in the other rooms , The only thing that made our stay worth it was the fact that a subway station was nearby 
495731,Best Western Antares Hotel Concorde, Besides that everything was disappointing unpleasant greeting upon arrival they met our request for a warmer room with arrogance etc About the food I ve had better breakfast in 3 stars by far Limited variety cheap assortment of meat poor coffee and overall the impression of cheapness altogether Not to mention serving the exact same thing each day Dinner in the restaurant was a bit better the waiters were nice and respectful The food though one night was horrible one night was pretty good , The highlight of the trip was the cleanliness Nothing to complain about that everything very clean and the housekeepers tidied every day and left everything in perfect order 
495732,Best Western Antares Hotel Concorde, The breakfast especially on the Friday was posibly the worst food I ve have every had the misfortune to experience most of it had Been there all week salad type but the scrambled egg sausages were to say the least discusting the smell of the eggs were unbelievable at first I thought it was me so I put egg bacon sausages tinned tomatoes which I like normally the smell was not good and when I took mouthful of the egg it came straight back out I won t go any further but needless to say if I can smell the food is off how can the waiting staff not On my experience room only very clean and comfortable eat out , God location friendly staff clean modern facilities 
495733,Best Western Antares Hotel Concorde,No Negative, Close to the Metro line which helped a lot Our intention was to visit the Duomo in Milan and found leaving the Car in the Garage saved us money on parking fees 
495734,Best Western Antares Hotel Concorde,No Negative, Modern entirely convenient friendly hotel with very helpful staff great breakfasts and wonderful dinners so coming in late in the evening there is no need to bother where to find a place to eat Additional benefits are given to the nearby 24 7 supermarket where it is possible to find anything needed and at any time 
495735,Best Western Antares Hotel Concorde, Parking was difficult not sutable for cars over 1 8m height we solved on the street The dinner service not buffet service was a little slow for our kids 1 5 hour , Comfortable large romantic room 2 adults 2 kids thereof 1 in an own crab breakfast was perfect public transport is close Turro We mainly suggest it for couples 
495736,Best Western Antares Hotel Concorde, Stayed in 2 different rooms as we had a tour in between our stay Bathrooms varied some not so good in areas but good in others Had a toilet that whistled as you walked in and raised it s lid Very weird , Large rooms and king size beds 
495737,Best Western Antares Hotel Concorde, The air conditioner was working ok but not so great and sometimes we felt it wasn t enough for us Also a fan would have solved the issue but it wasn t available at the time we asked , Comfy beds being sofa bed or actual single bed Large room and always cleaned up to perfection It is also a quiet area to just chill The metro underground is in walking distance from the hotel 
495738,Best Western Antares Hotel Concorde, Maid was a bit inconsistent one day she would turn the bed down the next take the throw off altogether we only had 2 cups for hot drinks although there were 3 of us one day out of the 5 the cups weren t cleaned and the tea and coffee was not refreshed and the 2 English channels on the TV didn t work All small issues that didn t spoil our stay , Size of the room was first class shower was hot and powerful air con worked a treat without drafts Good food in the restaurant although it was a bit pricy
495739,Best Western Antares Hotel Concorde, Bathroom was in need of some TLC Perfectly functional and clean but the floor was full of cracks and in places the flooring had come away which didn t reflect the 4 stars Not a reason to put you off the hotel though , Staff were absolutely fabulous Metro stop was very close Parking was easy Great sized room for 4 with really comfy beds 
495740,Best Western Antares Hotel Concorde, I have nothing to complain about Very nice place to stay , The personell was very helpful Both for parking luggage handling and good suggestions for restaurants in the area Large rooms with great beds Nice stay 
495741,Best Western Antares Hotel Concorde, The air conditioning was very noisy We had to wait to the room because the door was repaired , The room was very nice and big The bed was comfortable The metro station of the Line 1 was nearby 
495742,Best Western Antares Hotel Concorde, The room was a little bit cold although we were there on July, Large and very comfortable room breakfast was fine with a nice variety could have more 
495743,Best Western Antares Hotel Concorde,No Negative, Fully staffed hotel at a good price a little off the beaten path of the hotels near the Stazione Centrale but with easy access to the Metro and with cafes and a couple of nice local restaurants nearby as well as a full grocery next to the hotel for water and supplies Comfortable rooms and a nice bar downstairs 
495744,Best Western Antares Hotel Concorde, Nothing, Everything metro is near room is quite big also bathroom Restaurant on the first floor is very good the staff on the desk are really helpful 
495745,Best Western Antares Hotel Concorde, Breakfast was the worse I have tried in Europe ever They tried to sell it for 10 euro and I found it was 4 euro on booking com but even this was a rip off Everything was dirty and coffee machine was discusting They need to redo this from scratch because the memory was enough to ruin our experience of the hotel which really is impressive upon arrival Best Western hmm mm They should audit their chains also upon paying things didn t add up They use a calculator to make price and I was questioning price and she had to recalculate I m still not sure the previous authorisation to come off was correct and will likely have to contact my bank after to ensure I was not overcharged We shall see once back home I don t know why this is a 4 star Now We stay in a 3 star next to sans siro that has everything this hotel does and more Hmm mm , 24 7 shop next door 10 mins to centre on metro and 6 euro 2 people return Room was big 
495746,Best Western Antares Hotel Concorde, The staff was not a four star pretty incompetent and neither kind at all The parking lot was indecent we ve never seen something like that definetly not a four star Unbelievably narrow very dangerous for a sport car steering system and suspensions and they even charge for it Definetly the worst best western hotel we ve been in Europe , Location was good near the city centre 
495747,Best Western Antares Hotel Concorde, Would have liked a business centre but the reception was more than helpful in printing what I needed , Very Comfortable bed Great breakfast Close to the Metro Decently priced for a 4 star 
495748,Best Western Antares Hotel Concorde, During my 4 nights stay several valuables goods were stolen from the room Security is zero in this hotel The staff support was also near zero they behaved almost like a neutral 3rd party simple observer taking no responsibility I could talk with a manager about 3 days after the facts and all I got were promises but no progress feedback till now I appealed to Best Western hotel chain customer care service but with same little results so far So that a stay supposed to cost me 500 EUR was finally 1500 could have stayed in a much better and safe hotel for less So be aware and think twice when you choose to stay in that hotel ,No Positive
495749,Best Western Antares Hotel Concorde, Wifi signal drops many times during our stay in the end room staff should smile more often , High quality room close to Metro the room look and feel exclusive big breakfast
495750,Best Western Antares Hotel Concorde, The hotel cancelled our reservation without informing us the staff did not take responsibility for this and even blamed us very poor service from a 4 star hotel ,No Positive
495751,Best Western Antares Hotel Concorde, nothing great expected more for a 4 star Best Western in Milan Staff needs to be more effective in Room cleaning atleast my room wasn t cleaned properly, All basic 4 star facilities available Close to metro
495752,Best Western Antares Hotel Concorde, They charged from my visa card 581 92 when I checked in and they charged again 631 20 and they told me that the previous amount was only blocked when I contacted my bank they told me both amount has been deducted So the total amount which has been stolen by the hotel is 1213 12 Wifi is not working all the time I got smaller room instead of what I booked and paid for Towels smells so bad ,No Positive
495753,Best Western Antares Hotel Concorde, In April they don t allow you to use the air conditioning The street noise was very loud with the window open Either way we a bit uncomfortable sleeping , It was only a block to the metro stop
495754,Best Western Antares Hotel Concorde, The internet connection wifi all the time it s not working There is 6 charges for each time you order something like water or something else excluding the water price The towels smells so bad My booking was a room which is 26m but i got a room similar to a grave And i got a room with 2 beds and my booking was 1 king size bed but they told me its not available , Good location great stuff 
495755,Best Western Antares Hotel Concorde, The heating did not work March 26 27 , Huge selection for breakfast good location on the metro line Really helpful staff It s a pretty good BW Hotel as the BW standard 
495756,Best Western Antares Hotel Concorde, The shower was super small All the amenities that were supposed to be there were not The city fees were not included like booking com said they were The front desk was not aware of our reservation nor the price of our stay until we showed them the reservation on booking com , The bed was comfy and the size of the room was good 
495757,Best Western Antares Hotel Concorde, Shower was very small but fine for a short trip Was disappointed I had to pay same price for children breakfast as adult My children are 1 and 4, Breakfast was lovely nice big room for 2 adults and 2 children
495758,Best Western Antares Hotel Concorde, The WiFi signal is very weak in the rooms Very bad for who needs to work with , Very comfortable hotel noiseless I mean the rooms not on the main street and very close to the metro station M1 line stop TURRO Bykes for free for the guests 
495759,Best Western Antares Hotel Concorde, We make a reservation for a double room and we receive two single room but at the same price as a double room , The cleanliness of the whole hotel was fantastic Good location close to a metro station and near Carrefour open 24 hours 
495760,Best Western Antares Hotel Concorde, We were locked in the parking garage with no means of attacting attention We were given a smoking room when a non smoking room had been requested Our room was very hot and a request for the temperature to be reduced went unanswered , Closeness to metro stations Good breakfast 
495761,Best Western Antares Hotel Concorde, There was not any complimentary coffee only tea, The space in our room very comfortable for four people The underground nearby The supermarket near the hotel open every day 24 hours 
495762,Best Western Antares Hotel Concorde, Unfortunately the place was not air conditioned which would be a problem during the middle of summer we were lucky we had temperet weather as the window is required to be shut due to street noise , Nice comfortable room big enough for the 4 adults 
495763,Best Western Antares Hotel Concorde, Booking com web site page indicated availability of shuttle service to from Malpensa airport but that was not available No big deal an inexpensive bus ride 2 transfer metro ride got us there just fine , This was a very nice hotel to stay in for our family of 4 It is located outside of the central Milan area but that is mitigated by a short and convenient metro ride with at most 1 transfer The hotel is located adjacent to a bike path and provides bikes to rent an intriguing alternative way to see Milan that we unfortunately were not able to take advantage of 
495764,Best Western Antares Hotel Concorde, The Staff seemed a bit rude and I felt like I was a bother to them to ask any questions Not at all warming , I loved the location spacious room and the convenience to a parking garage 
495765,Best Western Antares Hotel Concorde,No Negative, Beds were great Super bathroom We did not use the restaurant 
495766,Best Western Antares Hotel Concorde,No Negative, Cleanliness comfortable room direct metro line to city center
495767,Best Western Antares Hotel Concorde, There was no window in our room ,No Positive
495768,Best Western Antares Hotel Concorde,No Negative, Yes
495769,Best Western Antares Hotel Concorde, Very poor breakfast and they did not refill the food that finished , Very clean room close to the subway station
495770,Best Western Antares Hotel Concorde, breakfast, location and staff
495771,Best Western Antares Hotel Concorde, Bathroom was a littlebit old but very clean , Helpful staff very clean and comfortable 
495772,Best Western Antares Hotel Concorde, Sent a rwquest to cancel without a fee but the hotel did not respond at all ,No Positive
495773,Best Western Antares Hotel Concorde,No Negative, room very spacious and breakfast was excellent
495774,Best Western Antares Hotel Concorde, The AC wasn t working , The room the service the food 
495775,Best Western Antares Hotel Concorde, Far from City Center , Everything 
495776,Best Western Antares Hotel Concorde, the plate of pasta we ordered for room service was very hot , everything
495777,Best Western Antares Hotel Concorde,No Negative, Very comfortable bed large room with two sofa chairs television mini bar 
495778,Best Western Antares Hotel Concorde, The brekfest was poor not fresh,No Positive
495779,Best Western Antares Hotel Concorde, , everything was just perfect
495780,Best Western Antares Hotel Concorde, There was no running HOT WATER No one in the hotel managed to make it work by the time we left Absolutely unceptable ,No Positive
495781,Best Western Antares Hotel Concorde, Bathroom was clean but shower cabin was a bit old, Very helpful staff rooms were nicely redecorated
495782,Best Western Antares Hotel Concorde, The breakfast was not always included , The staff were all nice It wasnt my first time here and nothing change 
495783,Best Western Antares Hotel Concorde, Bug in the bed , Nice comfort hotel family friendly
495784,Best Western Antares Hotel Concorde,No Negative, Good service Perfect location Room is big and comfortable Food is nice Supermarket 24 7 just next to the hotel 
495785,Best Western Antares Hotel Concorde, car park at E 20 00, Staff really friendly
495786,Best Western Antares Hotel Concorde, Breakfast wasn t bad but wasn t good either, Everything
495787,Best Western Antares Hotel Concorde, Nothing, Clean comfort professional
495788,Best Western Antares Hotel Concorde, Cleaning is done superficially Pajamas were taken by mistake and declared lost , Good location close to M station 
495789,Best Western Antares Hotel Concorde,No Negative, I didn t have breakfast
495790,Best Western Antares Hotel Concorde, It was dirty dusty and the room was poorly equiped The hotel was a long way from the city ,No Positive
495791,Best Western Antares Hotel Concorde, Quite small somewhat oldfashioned bathroom , Decent room Good value for money with breakfast and dinner 
495792,Best Western Antares Hotel Concorde,No Negative, Everything The warm welcome The comfy bed great shower and big breakfast with lots of choice Thank you 
495793,Best Western Antares Hotel Concorde, Breakfast room and food Parking very difficult to park,No Positive
495794,Best Western Antares Hotel Concorde, Room had a nasty spell , Everything else was great Staff was very friendly
495795,Best Western Antares Hotel Concorde, the reception could be more friendly, the hotel is just 50m to metro we had a great corner room with lots of space
495796,Best Western Antares Hotel Concorde,No Negative, Great position in the city very close to metro station 24 7 Carefour supermarket at 50 metrs Comfortable beds nice room 
495797,Best Western Antares Hotel Concorde,No Negative, Nicely decorated place
495798,Best Western Antares Hotel Concorde,No Negative, Close to metro clean and nice room
495799,Best Western Antares Hotel Concorde,No Negative, meals value of money staff
495800,Best Western Antares Hotel Concorde, Climate fee 5 euro per night,No Positive
495801,Best Western Antares Hotel Concorde, No outside seating facilities, Closeness to METRO
495802,Best Western Antares Hotel Concorde, staff, close to metro
495803,Best Western Antares Hotel Concorde, Wi Fi was out for one day , Really friendly staff All issues were resolved quickly and easily Breakfast bakery is fresh and tasty 
495804,Best Western Antares Hotel Concorde, can provide more choice for breakfast , friendly staff and provide useful travel information 
495805,Best Western Antares Hotel Concorde, Check in too Long Breakfast could be better , Fresh juices for breakfast
495806,Best Western Antares Hotel Concorde, The body towels has a bad smell but the face towels are good, Clean nice quiet 
495807,Best Western Antares Hotel Concorde, The breakfast was poor , The room the staff
495808,Best Western Antares Hotel Concorde, Noise with adjacent rooms Room has bad acoustics Gym closed , Prize
495809,Best Western Antares Hotel Concorde, The bathroom was rather small The breakfast was the same every morning,No Positive
495810,Best Western Antares Hotel Concorde,No Negative, Nearby subway line 1 good breakfast
495811,Best Western Antares Hotel Concorde,No Negative, staff cortese precisio Check out veloce
495812,Best Western Antares Hotel Concorde,No Negative, nice breakfast 
495813,Best Western Antares Hotel Concorde,No Negative, The room was very comfortable and the team was very nice There s a subway near the hotel it s was great 
495814,Best Western Antares Hotel Concorde,No Negative, Clean tidy Next to 7 24 open Carrefour which was very good Staff very friendly Good breakfast 
495815,Best Western Antares Hotel Concorde, Service of breakfast, People in reception
495816,Best Western Antares Hotel Concorde,No Negative, Very clean hotel and amazing staff 
495817,Best Western Antares Hotel Concorde, parking fee too expensive, location next to M1 metro station room size
495818,Best Western Antares Hotel Concorde,No Negative, I liked very much the service from the beginning It was with a very nice WELLCOME 
495819,Best Western Antares Hotel Concorde,No Negative, Nice room and easy to get groceries food if needed Staffs are not the most friendly and nice but still helpful acceptable 
495820,Best Western Antares Hotel Concorde, Could not connect to wifi, Close to the central metro line Very large and spacious room for a family of 4
495821,Best Western Antares Hotel Concorde,No Negative, Helpful staff
495822,Best Western Antares Hotel Concorde,No Negative, friendly staff good breakfast clean room close to metro station
495823,Best Western Antares Hotel Concorde, Shower flooded staff at breakfast were cold, Location comfort of bed breakfast reception staff
495824,Best Western Antares Hotel Concorde, Area surrounding hotel, Facilities comfort breakfast vicinity near 24 7 supermarket
495825,Best Western Antares Hotel Concorde, WiFi was too slow in the room , the hotel location is perfect for transportation to go main sightseeing points EXPO Doumo etc 
