,Hotel_Name,Negative_Review,Positive_Review
426112,Austria Trend Hotel Rathauspark Wien, When we opened our toilet there was some one s s t not whole pieces but there s some ew That was the first impression of this hotel I felt ew Except that hotel was okay , Location
426113,Austria Trend Hotel Rathauspark Wien, 2 singles pushed together for the bed card details taken at property without letting me know just Can I see a card please sir and then deducted 30 euro from the card and told me after bit unprofessional The biggest gripe was the 2 single beds the executive room wasn t really very executive it was small and a little cramped in the corner of floor 3 Room 312 my partner works in travel and she wasn t very impressed The Free soft drinks in mini bar option for having the delux room wasn t worth the extra 15 euro a night it s 1 bottle of cola 1 bottle of Orange Juice and 1 bottle of water per day The price you pay is probably not worthit there were hotels of a similar standard for a lot less when booking the exec room I expected a little more Overall I wouldn t re book the property but it was ok , Staff were good though in general 
426114,Austria Trend Hotel Rathauspark Wien, Breakfast was a bit too expensive for what you get But the staff was excellent , The staff was extremely accomodating We have a toddler and have some very specific requirements The staff went beyond our expectations in helping us out Ulrich was extremely professional friendly and helpful and his English is perfect All the 4 star ratings are accurate Keep it up 
426115,Austria Trend Hotel Rathauspark Wien, One elevator for the hotel , Fabulous breakfast Excellent staff We had the family room and it was very spacious Overall excellent location and a wonderful hotel Highly recommend to all Will definitely stay again 
426116,Austria Trend Hotel Rathauspark Wien,No Negative, The location is amazing it is about a 20 minute walk to the main stephanplatz area however you are still in the Vienna core district 1 The restaurants around are delicious Staff is extremely helpful and knowledgeable The hotel is also near the main metro stops which bring you to Stephanplatz in 7 minutes 
426117,Austria Trend Hotel Rathauspark Wien,No Negative, The hotel was close to city centre and the DTram line Nice clean and well appointed rooms Lots of good restaurants close by on University strasse The staff were amazing so friendly and helpful Well done 
426118,Austria Trend Hotel Rathauspark Wien, The room key electronic was a little flaky The duvet was pretty heavy , The location was terrific only two blocks to the tram line that leads down to the big Schottentor tram and underground station on the Ring or a three four block walk to the station which is also the beginning of the 1A bus into Stefansdom It is only a couple of blocks the other way for the airport bus The hotel breakfast was pretty pricy but the Stadtkind cafe is nearby and provides a good selection 
426119,Austria Trend Hotel Rathauspark Wien, Rooms are very very small There is no slipper kettle in the room Briefly the standards of the room is under 4 star hotel May be 3 star , Rooms are very clean The staff was nice Breakfast was wonderfull Nearest metro station is 300m 
426120,Austria Trend Hotel Rathauspark Wien, Just a bit far from main attractions, When we got into our room and found that it did not match with the picture provided so we asked for a change The assistant manager at reception gave us a free upgrade to executive room which is very nice 
426121,Austria Trend Hotel Rathauspark Wien, Bedroom carpet could have looked cleaner Bedroom door had chipped paint , Staff were friendly Staff responded to any requests made Fruit available for guests Location was good 
426122,Austria Trend Hotel Rathauspark Wien, We had an Executive room and it was small cannot imagine what is the size of Comfort class rooms We asked for a king size bed got two twins put together pillows were not comfortable and old Could be an advantage to have heated floors in bathrooms , Location breakfast wifi speed 
426123,Austria Trend Hotel Rathauspark Wien, Sink in bathroom to close to toilet despite the space We couldn t find an easy way to sit on the toilet comfortably , Excellent location near Rathaus and the city centre Metrostation at 200 m from hotel Delicious breakfast 
426124,Austria Trend Hotel Rathauspark Wien,No Negative, The location is excellent close to all the major sights especially the Rathaus Burgteater and the Parliament Public transport stations metro U2 and tram are a 3 minute walk from the hotel The room executive one was very nice clean and well appointed Comfortable double bed Breakfast was delicious The staff was very helpful and friendly 
426125,Austria Trend Hotel Rathauspark Wien, Really nothing, Marvelous hotel in a quiet street in the city centre I was able to explore the non touristical part of Vienna Historical building high ceilings nice viewing room made me feel like in a real palace The room was clean cosy there were all facilities I will definitely stay here again for a longer time 
426126,Austria Trend Hotel Rathauspark Wien, The room was outdated overpriced and staffs were really careless Although we booked the hotel through booking with credit card they asked us for credit card and they blocked some money as a guarantee and then they unblock this amount 10 days after we left the hotel with several follow up calls , location
426127,Austria Trend Hotel Rathauspark Wien, I can t think of a thing , The location near the Ringstrasse was excellent It was close to everything The rooms we had 2 for the whole family were beautiful and well appointed The staff was very helpful and friendly Breakfast was delicious It had lots of options and was kept full and available The beds were very comfortable Overall an excellent experience We would love to stay here when we return to Vienna 
426128,Austria Trend Hotel Rathauspark Wien, Considering the high price of bakfast at 16 I was slightly unimpressed by the choice and quality of food drink on offer The bread was stale and the orange juice made from concentrate Elsewhere I had breakfast that included freshly baked bread pressed orange juice smoked salmon and prosecco at 70 of the price I paid at the Rathauspark Hotel The coffee was excellent but then bad coffee simply does not exist in Vienna , Very very helpful multilingual staff Lovely bathroom 
426129,Austria Trend Hotel Rathauspark Wien,No Negative, Hotel located around City Hall and University of Wien close to Parlement and Hofburg easy to access city centre by walk Staffs are very friendly and helpful 
426130,Austria Trend Hotel Rathauspark Wien, Only complaint is there was no tea coffee making facilities included in the room there is the option to pay 10 a day extra for it which seems a bit steep when it s usually included as standard everywhere else Bit surprising for a 4 star hotel , Room beds were warm comfortable Hotel is in a great location close to sights attractions Good selection of food at breakfast breakfast time is very generous 6 30 10 30 
426131,Austria Trend Hotel Rathauspark Wien, No possibility to have a drink at the hotel in the evening to watch football meet other people etc There is a bar in the hotel but it s very small and not really inviting ,No Positive
426132,Austria Trend Hotel Rathauspark Wien, The hotel doesn t mention that most of the basic rooms are 12 Sq M only and are quite shabby with noisy ventilation in the bathroom However they do have nice rooms in higher category I would recommend this hotel only if you chose high category room The location is great close to metro station and historical center ,No Positive
426133,Austria Trend Hotel Rathauspark Wien, The room is too small and not provide kettle and electric iron, Breakfast is really good and worth to try The destination of the hotel is easy to have sightseeing
426134,Austria Trend Hotel Rathauspark Wien, Only one lift so some waiting during busy times , Freindly staff and clean rooms Located close to the main tram line which will take you to most attractions and the center of town Also within walking distance if you prefer to walk Plenty of food choices close by 
426135,Austria Trend Hotel Rathauspark Wien, the regular room is very small it s smaller than in description so is the bathroom there was no elevator for the first floor we felt that this hotel is overpriced Once again the air conditioner wasn t operative due to the time of the year and it was loud from the cars outside so we had some trouble sleeping though they offered us lighter blankets , location was great and close to public transportation one tram stop from the U2 Schottentor station breakfast was variant clean and tasty with good service helpful staff 
426136,Austria Trend Hotel Rathauspark Wien, They were not informed by Booking we arrive with our kind So the couch wasn t prepared for her On the website of the hotel they offer welcome drink free non alcoholic minibar for this room type We didn t get the welcome drink and the free minibar opportunity wasn t offered Seems to be they blocked the amount of the accommodation 1 day before but during the check out I had pay again I don t know yet if they debit the amount twice really ,No Positive
426137,Austria Trend Hotel Rathauspark Wien, Having to leave , Staff were friendly and attentive rooms were lovely clean and comfortable location was in a quiet area but close to everything we needed
426138,Austria Trend Hotel Rathauspark Wien, Not the most imaginative breakfast decent but no more than that The bed could be more comfortable , Quiet street but well located Decently sized room Friendly staff 
426139,Austria Trend Hotel Rathauspark Wien,No Negative, Very good location and the stuff All services was on time I suggest this hotel to stay for everyone who want to stay in the center and looking for some not very expensive options 
426140,Austria Trend Hotel Rathauspark Wien, Classic double bed room is quite small and a bathroom is small as well , The location of the hotel is perfect almost near the city hall and close to the city center Parking for free during the weekend in front of the hotel entrance is luxuriance 
426141,Austria Trend Hotel Rathauspark Wien, Their bathroom cannot drain the water away if the water leaks from the showering place even I close the showering door properly the water still leak from the gap all water will only stay there until next morning , Helpful staffs Room is cozy and warm my window faces to university of Vienna which provided a good view 
426142,Austria Trend Hotel Rathauspark Wien, Bar area was very small poor in size and ambiance Lounge seemed austere not particularly attractive , Bedroom size and facilities were very good as were breakfast room food selection and service Friendly staff Very clean well maintained 
426143,Austria Trend Hotel Rathauspark Wien, Tea and coffee in room would have improved our visit Out of date orange juice in mini bar Dressing table lamp did not work , Good Breakfast helpful staff in reception and restaurant and rooms Good recommendations for restaurants 
426144,Austria Trend Hotel Rathauspark Wien, We had to have the hide a bed couch open and it made the room a little tight It would have been perfect for two people but for three it felt like it was all beds , The staff were extremely friendly and helpful The location is excellent 
426145,Austria Trend Hotel Rathauspark Wien, Rooms of the same type can vary in size and look Breakfast is average but pricing is not , Central location very friendly and helpful staff nice room you ll get everything you need at the shower
426146,Austria Trend Hotel Rathauspark Wien, The parking is not free during week days , The Location is really good there is a small bar at the front desk side very nice Parking is free during Weekends but the other time need to be paid 
426147,Austria Trend Hotel Rathauspark Wien, Can be a bit noisy if someone stays in a room adjacent to yours I heard someone pacing behind the wall , Just outside the old city Easy to get to Nice staff and room Thank you for a cake for my b day Very polite waiters Cool building calm street 
426148,Austria Trend Hotel Rathauspark Wien, We were in an attic room where there were no tight window blinds so if you want to sleep in it is not great But it seems that in the rooms on lower floors there were curtains , Extremely nice and welcoming staff great coffee comfortable bed and fabulous bathroom Location is great Price difficult to beat for the quality and location 
426149,Austria Trend Hotel Rathauspark Wien,No Negative, Excellent reception staff service allow us a very late checkout and a small room after 15h30 before organising our taxi to the airport Good breakfast spread very thoughtful staff brought me cake for my birthday 
426150,Austria Trend Hotel Rathauspark Wien, Would change the pillows , The hotel is very good great price for the value Would return no doubt Near all museums 1 km except Schonbrunn 4 5 km Excellent breakfast 
426151,Austria Trend Hotel Rathauspark Wien,No Negative, The hotel rooms are good only for executive rooms Standard rooms are very old and kind of run down I had to take an upgrade to executive room Once upgraded the hotel is very nice and desreves 8 8 5 range score For standard room 6 5 7 5 range Breakfast was good 
426152,Austria Trend Hotel Rathauspark Wien, Nothing to dislike , Staff very helpful and friendly Room Executive was spacious and warm Good choice at breakfast About 15 minutes walk into the city centre U bahn station about 5 minutes walk away 
426153,Austria Trend Hotel Rathauspark Wien, The standard rooms are too small , Good hotel in the Vienna center very good location if you want to explore the city center walking Our standard room was incredibly small but the staff was friendly enough to offer us a good price for an upgrade to executive room which was spacious and comfortable The breakfast was excellent Parking is quite far but acceptable comparing to the hotel s location 
426154,Austria Trend Hotel Rathauspark Wien, I stayed at this hotel within the last year and came back because I had such a good experience It looks like it s kept falling downhill The carpet in the elevator is ripping up from the floor I ve already tripped on it 3 times There also seems to be a lot of variation in the rooms Our last one was bigger with a bath This one is smaller we had to pay 10 more per night to get a room smaller than the one we stayed in last time and has a shower that s too small to bend your elbow in The staff is okay but didn t go out of their way or be extra friendly Construction is going on and we called downstairs when it began at 8 am No one called us back or belayed the construction However when we complained when checking out of the hotel we were comped one free breakfast Also 16 per person for breakfast is highway robbery unless it s something more than toast and cakes Wifi is good enough to check your email but that s it Don t check in here if you ve got business to conduct A Skype call for example is impossible I m just pretty disappointed The price is okay it s not bad enough that I moved hotels we were there for a week but I wouldn t come back again , The beds are pretty comfortable the hotel is clean the minibar prices are reasonable and the location is pretty good there are restaurants and a grocery store pharmacy ATM nearby The parking garage isn t hard to get to 25 day is still high If you get it for under 100 night it s a good enough deal 
426155,Austria Trend Hotel Rathauspark Wien, The only reason I marked this down was that the shower was very difficult for my elderly mother to navigate No grab bars and the control knobs for the hot cold were easily bumped as you moved around in the shower , I was traveling with my 85 year old mother for a Christmas holiday in Europe We loved our room The staff were very helpful and gracious to our needs I want to say that the front desk assistance with getting taxi room service etc was top notch I hope to visit again 
426156,Austria Trend Hotel Rathauspark Wien, Absence of a queen size bed just two single beds put one next to eatchother , The location of the property is excelent Big spacious and verry clean rooms 
426157,Austria Trend Hotel Rathauspark Wien,No Negative, We visited Vienna to see the famous Christmas markets but we got bags more than we bargained for we had the most fabulous time I really can t recommend it enough We spent 4 nights at the hotel which was a few minutes from the stunningly beautiful centre where we explored the vast array of culture arts and stunning architecture A simply wonderful break It even snowed Perfect We had a suite a standard room to accommodate 5 of us The suite was fantastic and the time we spent in the hotel other than sleeping was spent in the suite The whole hotel was beautifully clean and the staff were very impressive spoke fluent English and couldn t do enough for us 
426158,Austria Trend Hotel Rathauspark Wien, I was staying in the room 308 and the room above has very squeaky floors I heard every single step of a person above , Very good location clean and cosy 
426159,Austria Trend Hotel Rathauspark Wien, Room was smaller than expected and smaller than picures we had seen but we didn t spend much time in it so it was adequate , The whole experience Location was excellent within walking distanced of most things we wanted to see visit Breakfasts were wonderful Staff very friendly and helpful Bed VERY comfortable
426160,Austria Trend Hotel Rathauspark Wien, My wife s make up remains was not cleaned from the sink after they have cleaned the room , The staff especially the lady at the front desk at 1st and 2nd Jan morning shift was very friendly Great location 
426161,Austria Trend Hotel Rathauspark Wien, Very limited choice of snacks room service just soup and toasted sandwiches This was important as my wife was room bound for a day and we had to get some food for her However the friendly staff on the front desk pointed us to Caf Einstein just two block away that do take out food , Very comfortable hotel well equipped rooms with extremely comfortable beds and very modern bathroom fittings whilst maintaining the old charm of the building The breakfast was amazing such a large range of very fresh and healthy produce Outstanding The check in staff were very helpful My wife contracted a bad flu bug and they helped me find a local doctor who was round at our room within 15 minutes With a pharmacy over the road we had the prescription prepared swiftly Fantastic service Great location with a 10 minute walk into the Altstadt but off a quiet street so very peaceful at night 
426162,Austria Trend Hotel Rathauspark Wien, perhaps change the blanket they are the only less impressive feature of the room everything else is great, Strategic location helpful staff comfortable bed
426163,Austria Trend Hotel Rathauspark Wien,No Negative, I stayed here with my husband and one year old for 4 days As we had a big suite it was more than enough space and convenient for us plus we loved how quiet it was It would have been ideal for my husband and I to have one bed to ourselves instead of 2 small beds side by side It was very clean and lovely decor The proximity of the hotel to major tourist attractions was great and loved that all metro stations have lifts which makes it easy when you have a pushchair We only had breakfast every day at the hotel and maybe a bigger variety of things everyday at the buffet would have been nice different cheeses and more fruit selection no bananas and decaffeinated tea or coffee for those that require it The staff in the hotel were all very friendly and helpful and accommodated us easily Overall we are quite pleased with this hotel and would return in the future 
426164,Austria Trend Hotel Rathauspark Wien,No Negative, Good choice of breakfast room and bed was very comfortable The location was excellent within walking distance of all the main attractions The staff were friendly and helpful and we would definitely stay there again 
426165,Austria Trend Hotel Rathauspark Wien, The room was small and shower was almost clostrophbic The staff on reception were not that helpful on requests of places to eat and I had to ask several times for any reccomedations and still never received any The hotel is 19mins away from the central shopping area and decent restraunts , The room we booked was clean 
426166,Austria Trend Hotel Rathauspark Wien, Everything acceptable , Friendly reception staff location close to inner city room comfortable Unable to comment on breakfast as we ate elsewhere We chose this hotel as it was near large Christmas markets 
426167,Austria Trend Hotel Rathauspark Wien, We could hear our neighbor room but it was not a problem during the night, Great room Big cozy and modern Very friendly staff beautiful building and great location 
426168,Austria Trend Hotel Rathauspark Wien, Parking in 5 mins walk strictly not hotel s but they provide a hotel discount not directly connected to the hotel Air conditioning is operated centrally via hotel and cannot be adjusted in a room , Very central close to tram metro lines Reception is really helpful 
426169,Austria Trend Hotel Rathauspark Wien, Very small rooms although to be fair we were out for most of the time It would have been nice to be provided with tea and coffee facilities instead of having to bring our own , Excellent location and quiet at night Generally very clean well kept and very friendly and informative staff 
426170,Austria Trend Hotel Rathauspark Wien, Expensive breakfast one morning we had to wait near dining room because it was overcrowded , Free and fast wi fi good breakfast nice and comfortable beds very pleasant and helpful staff perfect location near Rathaus Christmas market and U bahn station
426171,Austria Trend Hotel Rathauspark Wien, Nothing, The staff room and breakfast exceeded all expectations Would recommend this hotel to anyone no one could be disappointed with the standard or service 
426172,Austria Trend Hotel Rathauspark Wien, Nothing that I can think of , Very friendly check in and really nice decor throughout We had a lovely attic room which was nice and quiet and cosy They warned us it was a small room but we thought it was fine Right beside the Rathaus which was great for the Christmas markets As Vienna city centre is relatively small the hotel is within walking distance of the main attractions Good buffet breakfast in the morning 
426173,Austria Trend Hotel Rathauspark Wien, Important notice for the guests the hotel policy is to block on your card the amount for the room on arrival and the at the check out to charge your card again the amount blocked on arrival you ll not received sooner then 5 days in my case I made my check out on Monday 12 December and I haven t receive it not even today ,No Positive
426174,Austria Trend Hotel Rathauspark Wien, We had booked for 3 adults and 1 small child however when we arrived we found the room had only been made up for only three people The staff made another bedding however , Excellent location although there were virtually no restaurants around Right by the Xmas market at the Rathaus which was perfect Rooms were clean and warm Parking was easy Breakfast was great although it was very crowded in the morning Overall good experience 
426175,Austria Trend Hotel Rathauspark Wien, I booked a executive room for me and my boyfriend when I arrived in the evening and checked in I realised it was 2 single beds pushed together when I asked for a double bed When I called up the next morning I called down to the reception who said that that s the executive room only has 2 single beds and no double bed which I though was ridiculous for a 4 star hotel So they put me in a classic room however explained my mini bar wouldn t be free even though I paid for this benefit with the executive room When I went down to the reception to talk to someone face to face I was ignored for 10mins waiting as the two meme era of staff was on there computer and talking amounts themselves Once I was acknowledge I explained that I still want to the executive privileges that I paid for they then agreed Also breakfast was another disappointment 16 for some cold meats and mediocre hot breakfast would not recommend this hotel unless your happy to put up with the bad customer service and a great location But they re is other hotels with a similar location for less of the price This place is definitely a rip off and when I checked out they tried charging me for a coke from the mini bar which was included in the executive room price Overall a let down, The location was great 2min walk from the Christmas market
426176,Austria Trend Hotel Rathauspark Wien,No Negative, We loved everything The staff was extremely helpful the room was beautiful the breakfast tasty A big Christmas market with an ice rink was literally around the corner and a famous traditional eatery Leopold just a walk away Thank you 
426177,Austria Trend Hotel Rathauspark Wien, A bit strange blankets pretty small and heavy but it s a matter of taste , We were surprised and delighted by this hotel as it appeared to be much above the reviews Very good location close to city center comfortable rooms quiet enough for good sleep Very good breakfast and a lot of compliments in the room all the soft drinks from minibar apples and some sweets Very friendly staff ready to help at any occasion 
426178,Austria Trend Hotel Rathauspark Wien, Couple of staff were not too friendly , Good location Enough choice for vegetarians in breakfast some of the staff were very helpful namely Dilan and Phillip 
426179,Austria Trend Hotel Rathauspark Wien, very small room they charged us 10 Euro per night for having a tee service in room which I found not justifiable with the room price , location breakfast bed
426180,Austria Trend Hotel Rathauspark Wien, Every time we had a shower the room flooded as the shower didn t drain fast enough Even with the heat turn off the room was unbearable warm The AC didn t work We paid to be upgraded to an executive room at the hotel and were told the mini bar would be restocked every day as the non alcoholic drinks were included in the price This was not restocked daily , The location was very close to one of the largest Christmas markets in Vienna 
426181,Austria Trend Hotel Rathauspark Wien, Rooms are very small the pictures of the hotel have nothing to do with the reality Breakfast is poor The hotel definitely need a renovation , Location Wifi
426182,Austria Trend Hotel Rathauspark Wien, I m travelling often to Vienna and I never found a poor quality hotel like it The rooms are very small and not so comfortable as you can see in the pictures For the same price you can get a better hotel in Vienna , The location
426183,Austria Trend Hotel Rathauspark Wien, This hotel has nothing to do with a four star rating We booked a comfort room and We received a small room of max 2 5 m wide a bed attached to the wall on the side and a bathroom so small where the towels were hanged right above the toilet We couldn t actually move or get dressed in the room There is no sign and no instructions about parking and we park the car in front of the hotel next to other cars Next day we received a parking fee When I asked in the reception what is going on they told me that the parking for the hotel is on the other side of the street I said ok but we should have been told about it or it should have been a sign instructions etc Next day they hanged out a paper with instructions For a 4 star hotel in the center of Wien it was really dissapointing not to say frustrating And for 133 euro night I would expect a little more We ll never book any Austria Trend hotel again , Excellent location good breakfast Actually these are the only good things about this hotel 
426184,Austria Trend Hotel Rathauspark Wien, I didnt like the staff the location the facilities and the size of the rooms They gave us a hell smaller room which they later changed on our request The aged person on the reception in evenings was very rude They even charged us for the tea maker , The female receptionist Katja was the only helpful person in the entire hotel Rooms were ok though very very small 
426185,Austria Trend Hotel Rathauspark Wien, I could here every step of our neighbors beside and above us which woke me up a few times , The hotel was very clean and in a good location They also allowed us to check out late for an extra fee of course 
426186,Austria Trend Hotel Rathauspark Wien, One day at 16 00 o clock the cleaning staff wanted to clean our room at 16 00 The water in the shower was going from too hot to too cold by his own it was very annoying The room was very small for the price 100 per night without breakfast , The area was wonderful Very beautiful and close to the sights The staff was very friendly and spoke English fluently There was a computer and a printer for individual use near the reception desk 
426187,Austria Trend Hotel Rathauspark Wien, The receptionist wasn t very friendly when we first arrived Both our heater and aircon wasn t working and he was very impatient when he came up to the room to have a look The room was quite small for the price that we were paying ,No Positive
426188,Austria Trend Hotel Rathauspark Wien, Our rooms were located in an area without an elevator I would not expect to climb stairs with my luggage at this stylish hotel Entrace lobby was very small and very crowded at times , Excellent location Comfortable rooms Good showers Staff friendly and helpful 
426189,Austria Trend Hotel Rathauspark Wien, Everything was great We couldn t have asked for a better location to see heart of Vienna , Staff extremely helpful with any questions regarding local transportation They were friendly and responsive to our needs 
426190,Austria Trend Hotel Rathauspark Wien, The room could do with better lighting a tad dim but that s all Everything else was great , Lovely clean and modern hotel The staff were very helpful and friendly Location was decent Stayed in the standard room and was surprised how big the room was which even included a walk in closet On our last night the hot water was out for a few hours and was offered free breakfast which was nice when we checked out Would definitely stay again 
426191,Austria Trend Hotel Rathauspark Wien, A bit expensive for a rather small room No doublebed as asked for no highlevel floor as asked for in booking Slow internet , Good location serviceminded and friendly staff Very nice and clean hotel Convenient and comfortable lobby overall a good experience 
426192,Austria Trend Hotel Rathauspark Wien, Location was quite desolate It was not in the inner ring so we had to pay for cabs Also there is no elevator The room also had steps inside The bath room was too small and inconvenient to use Not recommended , Nothing 
426193,Austria Trend Hotel Rathauspark Wien,No Negative, Room size staff and service were fantastic Airport bus stop just up the road Train stations nearby Small walk about 1 5 2km into the main shopping area in town 
426194,Austria Trend Hotel Rathauspark Wien, Nothing, Everything was perfect I truly loved my stay there The staff members are absolutely amazing and are ready to assist you with whatever you want The room is exactly as described in booking and is more beautiful than the pictures All what you want for a wonderful stay is available The room s amenities are excellent The location is perfect too I had some work at University of Vienna which is just 5 minutes walk from the hotel A big supermarket is right across the street and several many restaurants are located near the hotel Old Vienna and the city center are just 15 minutes walk Many of the tourism attractions including museums are on a walkable distance I strongly recommend this hotel and would love to stay in it again 
426195,Austria Trend Hotel Rathauspark Wien,No Negative, A luxurious hotel with elegant decoration and modern equipment The suite is large and the bed is huge It located in the city center and is very convenient to get anywhere in Vienna either by metro or by walk 
426196,Austria Trend Hotel Rathauspark Wien,No Negative, Super staff friendly and helpful throughout our stay Peaceful location with parking right outside but close to the metro and lots of areas of interest We loved Vienna 
426197,Austria Trend Hotel Rathauspark Wien, Parking is a special rate at the local underground public parking room was small and the receptionist while trying his best was unable to upgrade us to a larger one , Great location very close to city centre and next to landmark Rathaus
426198,Austria Trend Hotel Rathauspark Wien, Charge of 10 euros if you want tea and coffee making facilities , Staff friendly and accommodating Walking distance to everything Supermarket and restaurants within one block 
426199,Austria Trend Hotel Rathauspark Wien, Partial shower doors don t make any sense I guess this is the trend in most European countries but a shower curtain could add so much functionality if a full shower door cannot be afforded , Beautiful room in the city center but away from all the chaos of the city good spread at breakfast very friendly staff and service 
426200,Austria Trend Hotel Rathauspark Wien, Double bed was in fact jointed twin bed i e could feel an open space between beds while sleeping , Received extra jam treats in a room upon arrival and a free drink in lobby bar Breakfast is nice Location brilliant 
426201,Austria Trend Hotel Rathauspark Wien, Please be carefull with hotel taxi Recepsionist ordered taxi finally we cannot use credit card and had to pay only in cash and driver asked bigger amount than recepsionist said , Breakfast was excelent with clasical music 
426202,Austria Trend Hotel Rathauspark Wien, Though there was nothing wrong with the room and the lift worked well enough I d have preferred not to be on the top floor , The location It was literally just behind the Rathaus and in an area where we could walk to many attractions The whole area was full of magnificent buildings Hotel was clean staff were friendly and helpful and the room only deal was good value for money 
426203,Austria Trend Hotel Rathauspark Wien, In general the amenities were expensive room service parking and breakfast is rather high Also the parking lot is rather far about a 6 minute walk to the hotel , Wifi is good room was comfortable and staff was super friendly 
426204,Austria Trend Hotel Rathauspark Wien, Room was quite small and poor sound proofing Air conditioning didn t work and couldn t get fixed since it was a weekend, Very good breakfast choice Helpful reception staff giving us good restaurant recommendations
426205,Austria Trend Hotel Rathauspark Wien,No Negative, The bed was very comfortable and I like how clean all was Walk in shower was fantastic easy to handle Little Zum Loefeln was very nice too 
426206,Austria Trend Hotel Rathauspark Wien, Nothing it was great , Nice hotel in a great location very close to the town hall only a 15 minute walk to the Hofburg palace The room was spacious and very clean with all the amenities you d need Breakfast was a good spread pastries bread cheese sausages eggs bacon fruit cakes cereals Would definitely stay here again 
426207,Austria Trend Hotel Rathauspark Wien, I got some hives on my back in the morning after the second night a skin rash it looked like an insect had bit me , I loved Lemar the receptionist who went the extra mile to help me I forgot my phone charger at home and he gave me his own to use for the whole of my stay Thank you again Lemar 
426208,Austria Trend Hotel Rathauspark Wien, Would be nice if the staff could advise properly that although parking is free around the hotel on weekends there is a restriction that left side of the street is restricted to residents only right side parking is available free ,No Positive
426209,Austria Trend Hotel Rathauspark Wien,No Negative, Cannot say enough good things about the staff Sonja on the front desk was amazing friendly helpful and just a pleasure to talk with Then Kathi was so helpful too she even called a pizza place for us to have it delivered to hotel They were all just so easy and friendly to work with Great job ladies 
