,Hotel_Name,Negative_Review,Positive_Review
303428,Palazzo Parigi Hotel Grand Spa Milano, No coffee machine in the room , So peaceful so serene such a courteous staff didn t want to leave Basically a breath taking hotel which we hope to visit many times Simply perfect 
303429,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Wonderful everything The staff super helpful with great attitude The food is great Everything is new and shiny Beautiful classic modern hotel with wonderful spa that all guests can use from 9 to 21 Calm green nabourghood where everything is close Cannot think of any minuses 
303430,Palazzo Parigi Hotel Grand Spa Milano, Only nitpick is the lack of ability to make own tea in room , Most comfortable bed ever Staff were consistently wonderful English was second nature to them The facility itself was incredibly tasteful and modern whilst retaining a sense of the history of the building 
303431,Palazzo Parigi Hotel Grand Spa Milano, the room temperatures are a little cold for that time everything else was fantastic, the comfort of everything in the room including the bathroom Loved the food we think it is wonderful 
303432,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Hotel is new and the rooms bathrooms are amazing Staff is very friendly Breakfast area is amazing Quite Hotel with a good location 1 km from Doumo 
303433,Palazzo Parigi Hotel Grand Spa Milano, I just got back from the hotel I still cant find my Lanvin dress I hope they will find it and update with me soon , I love bellini cocktails there The bed is very comfortable Classic atmosphere Love it there 
303434,Palazzo Parigi Hotel Grand Spa Milano, Food is very expensive for what it is 15 euros for a clear soup and can be hit and miss It was better last time I stayed , Staff room pool all fantastic Rooms and bathrooms are so spacious and nice Beautiful lobby 
303435,Palazzo Parigi Hotel Grand Spa Milano, The wi fi comes and goes if ur not constantly using it Which means u need to log in everytime it disconnects , The property in general is beautiful and the staff were excellent and very helpful 
303436,Palazzo Parigi Hotel Grand Spa Milano, nothing because everthing was perfect, very friendly and helpful staff We even got a room upgrade as they did not have 2 single beds in the classic one food was excellent My dog had a very nice bed I have never seen that anywhere before Outstanding service exquisite place which I can only recommend
303437,Palazzo Parigi Hotel Grand Spa Milano, During this visit pool was closed and we usually use hotel pools daily for exercise, Everything Amazing staff Quiet central location great food comfortable beds beautiful pool
303438,Palazzo Parigi Hotel Grand Spa Milano, The quality of the breakfast is not great , The staff at the reception was great The quality of the hotel is great nice pool and great room off a high standard 
303439,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Quite big rooms wonderful Disgin helpful and Lovely stuff this is my forth visit to this hotel and surely won t be the last Simply I love it 
303440,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Very comfortable Excellent bathroom Excellent breakfast area with garden setting Hard not to be happy here Shops nearby Not in the centre but better that way 
303441,Palazzo Parigi Hotel Grand Spa Milano, Nothing at all Seriously, Excellent hotel excellent service excellent staff excellent location excellent building and furniture I would recommend it for all of my family and friends It s been a great pleasure and amazing experience It s worth ever single euro paid and more 
303442,Palazzo Parigi Hotel Grand Spa Milano,No Negative, First of All it was great Stay at your Hotel Particularly your Housekeeping staff was tooooo good and your ground staff at Main door very helpful Front office staff struggling with English but never the less they did not fall short i wish you all the best and promise next visit Milan in January we will love to stay in your hotel good luck and all the best Regards Capt Arshad Ahmed
303443,Palazzo Parigi Hotel Grand Spa Milano, The breakfast was the most expencive I ever had 40 euros per person I think in hotel on this price cathegory the breakfast should be included for a room , The hotel was perfect So clean and great service Big points for great pool area and sauna The staff was amazing very helpful kind and they fulfilled all our wishes in a second 
303444,Palazzo Parigi Hotel Grand Spa Milano, I thought breakfast was included on rate but it wasn t and I thought it was very expensive although very good but still a little too expensive , Staff was very friendly rooms were incredibly clean and beautiful Nice area the hotel is lovely 10 minute walk from center We had two small terraces and it was very nice to sit outside The garden of the hotel was also very nice 
303445,Palazzo Parigi Hotel Grand Spa Milano, N A, I have been to Milan multiple times staying at other 5 star hotels and this was my first time at the Palazzo Parigi Great breakfast selection and charming winter garden definitely recommend breakfast downstairs Large spacious rooms in light colors and great finishing giving a charming comfortable feel would definitely recommend the hotel for long stays couples shoppers families business travelers Very welcoming staff throughout the hotel breakfast dinner room service reception concierge and porter and attention to detail is unparalleled Walking distance to Via Monte Napoleone and Via Della Spiga Duomo and Galleria Vittorio Emanuelle are a short stroll away Stay was impeccable and would definitely recommend the hotel Great value for your money 
303446,Palazzo Parigi Hotel Grand Spa Milano, Free wi fi too slow Rooms lack character, Excellent location quiet and peaceful yet close enough to all the action Nice winter garden breakfast area facing the yard Comfortable rooms with small balcony and city views
303447,Palazzo Parigi Hotel Grand Spa Milano, The hotel restaurant is very pricey Continental breakfast was 100 00 for 4 On the bar menu hamberger for 30 00 it s a bit too much It s lovely to have a glass of wine or Prosecco in the bar or amazingly beautiful patio which i highly recommend but the price will be high , This hotel is absolutely beautiful The location can t be beat Our rooms were very clean lovely extremely comfortable beds modern beautiful bathrooms I can t say enough about the concierge s service They helped us navigate the city Went out of their way to print anything we asked for Took their time to help us map our days always with a smile and enthusiam We had a wonderful time in Milan and the Palazzo Parigi most definetely made it extra special We will return 
303448,Palazzo Parigi Hotel Grand Spa Milano, 1 A receptionist not precious in returning back with information I asked the receptionist when we were at the room who did our check in and came up and showed us our room if Breakfast is included with the booking or not because I could not remember He mentioned that he will call us from the reception after he check the booking and let me know but he never did come back to us We had to find out this information next day when we were at breakfast 2 Wi Fi strong however it disconnects too often , Very Luxurious Location is quiet and within a walking distance from the shopping area the Galaria and the Duomo Breakfast area is magnificent however limited choices of food Very Comfortable bed Very clean room and hotel outstanding bathroom with hi tic toilet and a great wide diameter shower fall great new furniture excellent concierge services with precise information 
303449,Palazzo Parigi Hotel Grand Spa Milano,No Negative, The staff are very helpful and cheerful the rooms are very nicely furnished and good size the location close to all the shopping areas and the cathedral
303450,Palazzo Parigi Hotel Grand Spa Milano, Nothing absolutely nothing , We stayed in the classic room and it is fantastic The hotel is quite new the SPA just have opened and the concierge and team is outstanding 
303451,Palazzo Parigi Hotel Grand Spa Milano, no coffee machine in the room about 10 euros surcharge for a taxi, perfect location in the heart of Brera fashion district beautiful standard room big bright with balcony huge bathroom Clarins products in the bathroom free wifi working perfectly free access to the beautiful spa where very good quality tea apples and dry fruits are complimentary lovely personnel always trying to help you really good bed and pillows
303452,Palazzo Parigi Hotel Grand Spa Milano, Staff is nice though would appreciate a little more care when making up the room such as replacing the water and glasses We were left several times with just one glass or no water Some staff at the bar and restaurant should be further trained for more professionalism , Nice interior colors and quiet position Not crowded 
303453,Palazzo Parigi Hotel Grand Spa Milano, The limited food selection in the menu at the restaurant and somewhat high prices for certain dishes , The positive attitude friendliness and good attention to details of the staff and the general management of the hotel 
303454,Palazzo Parigi Hotel Grand Spa Milano, a bit expensive, very elegant hotel right in the city center beautiful garden that you can enjoy your afternoon tea friendly staff to help with taxi booking and everything
303455,Palazzo Parigi Hotel Grand Spa Milano, They didn t let us check out late even though we are priority guests Been there before many times and i m a booking genius Some of the rooms are cheaply designed , The simple effortless luxury feel 
303456,Palazzo Parigi Hotel Grand Spa Milano, Price of breakfast and certain items ridiculous Policy of obtaining at the time of check in credit card autorisation for cost of full stay plus 30 for incidentals WIFI slow, Luxurious hotel chic fabulous decor beautiful garden Excellent concierge service friendly and professional
303457,Palazzo Parigi Hotel Grand Spa Milano, As estates above, The free wifi is really bad the food is very unreasonable for a order of one cup of steam cost us 22 euro OMG not even good quality of rice 
303458,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Delightful garden setting restaurant 
303459,Palazzo Parigi Hotel Grand Spa Milano, Menu selection of restaurant, Excellent staff
303460,Palazzo Parigi Hotel Grand Spa Milano, It is not cheap but better value than other 5 stars in milan, Great location bright very quiet classy hotel
303461,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Everything was perfect loved the room decor the concierge was so friendly and gave amazing recommendations Five star hotel 
303462,Palazzo Parigi Hotel Grand Spa Milano,No Negative, lots of natural light in the rooms and windows soundproofed from street noise 
303463,Palazzo Parigi Hotel Grand Spa Milano, It was perfect ,No Positive
303464,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Excellent experience overall Fantastic service very nice room and probably the best hotel breakfast ever 
303465,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Everything Amazing location staff and facilities 
303466,Palazzo Parigi Hotel Grand Spa Milano, Beds were very hard excellent quality but too hard Long walk to center but doable if you like to walk , Beautifully decorated classy hotel 
303467,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Friendly helpful staff on reception concierge and housekeeping The location was great for us 
303468,Palazzo Parigi Hotel Grand Spa Milano, The room was all ants, The service and cleaness of the room was a disaster Insects was all over the room
303469,Palazzo Parigi Hotel Grand Spa Milano, Nothing, This hotel is just pure style and luxury The furnishings are beautiful The staff are amazing so polite and attentive to your every need 
303470,Palazzo Parigi Hotel Grand Spa Milano,No Negative, every thing was excellent room staff breakfast except the room temperature 
303471,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Breakfast was fantastic Spa facilities great and the staff could not be more helpful An amazing stay 
303472,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Everything was just perfect especially the service and considering the smallest details
303473,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Everything excellent 
303474,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Every thing was perfect beautiful hotel great breakfast the stuff location
303475,Palazzo Parigi Hotel Grand Spa Milano, Housekeeping, Staff and perfect services
303476,Palazzo Parigi Hotel Grand Spa Milano, Breakfast is not included, Grate location big and comfortable rooms Grate Italian food at the hotel restaurant
303477,Palazzo Parigi Hotel Grand Spa Milano, Sorry everything is perfect , Everything is perfection 
303478,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Location is great Breakfast is delicious 
303479,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Great welcoming felt home
303480,Palazzo Parigi Hotel Grand Spa Milano, Nothing , Great service and attentive staff Fabulously freshly renovated Hotel 
303481,Palazzo Parigi Hotel Grand Spa Milano, Facilities, Location
303482,Palazzo Parigi Hotel Grand Spa Milano, Location of the room overlooking the court lacks privacy with all other similar rooms , Location of hotel Staff courtesioness
303483,Palazzo Parigi Hotel Grand Spa Milano, It would have been nice that there were scarmbled eggs on the buffet Some warm food selection in the morning is Always nice , room was excellent
303484,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Staff are very friendly The room space was good Loved the furniture
303485,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Balcony and view Clarins products in bathroom Concierge and bell man were also very friendly
303486,Palazzo Parigi Hotel Grand Spa Milano, Isolated, Restaurant
303487,Palazzo Parigi Hotel Grand Spa Milano,No Negative, location quality
303488,Palazzo Parigi Hotel Grand Spa Milano, There is no coffee machine in the room, The hotel looks really nice
303489,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Alpert and his crew great staff Thank you
303490,Palazzo Parigi Hotel Grand Spa Milano, Nothing, VIP service
303491,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Perfect place to stay in milan 
303492,Palazzo Parigi Hotel Grand Spa Milano, Nothing , Absolutely everything 
303493,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Every thing was great and is very suitable for Muslim
303494,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Everything was excellent Hotel as a building service staff comfort cleanliness location convenience 
303495,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Staff is the best I ve ever met Very nice and beautifull hotel comfortable rooms and unbelievable spa 
303496,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Beautiful hotel with very friendly staff
303497,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Everything is just amazing i can say its the best hotel I ve stayed on so far in europe 
303498,Palazzo Parigi Hotel Grand Spa Milano, Parking charge expensive, Every thing
303499,Palazzo Parigi Hotel Grand Spa Milano,No Negative, my favorite hotel in the whole wide world 
303500,Palazzo Parigi Hotel Grand Spa Milano,No Negative, very very friendly staff amazing location delicious food the court yard was just the perfect place to relax and sip coffee 
303501,Palazzo Parigi Hotel Grand Spa Milano, There was nothing bad , Everything Amazing staff clean beautiful large bedrooms amazing food pool and spa 10 10 heaven 
303502,Palazzo Parigi Hotel Grand Spa Milano,No Negative, A very relaxing trip
303503,Palazzo Parigi Hotel Grand Spa Milano,No Negative, The hotel is beautiful and staff is friendly and very helpful
303504,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Best hotel we have stayed
303505,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Superb hotel
303506,Palazzo Parigi Hotel Grand Spa Milano,No Negative, staff were impeccable atmosphere relaxed concierge brilliant
303507,Palazzo Parigi Hotel Grand Spa Milano,No Negative, The concierge is very good their philosophy is no problem only solutions
303508,Palazzo Parigi Hotel Grand Spa Milano, Nothing, Location 
303509,Palazzo Parigi Hotel Grand Spa Milano, Furnishing in the room could have been better , Staff and facility s
303510,Palazzo Parigi Hotel Grand Spa Milano, Better rate , Friendly and helpful staffs
303511,Palazzo Parigi Hotel Grand Spa Milano, Breakfast was not included and was expensive, Beds so comfy and staff so friendly and location excellent 
303512,Palazzo Parigi Hotel Grand Spa Milano, I think everyhing was perfect, Clean calm really nice hotel Definitely would go back
303513,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Bed pillows where very comfortable
303514,Palazzo Parigi Hotel Grand Spa Milano, Over priced Breakfast was average compared to the price It should have been included with the huge room rate we paid , Loved the spa
303515,Palazzo Parigi Hotel Grand Spa Milano, The car parking not free, The room is perfect
303516,Palazzo Parigi Hotel Grand Spa Milano, Nothing at all, Everything
303517,Palazzo Parigi Hotel Grand Spa Milano, Location i wish if it is in the Domo, Everything
303518,Palazzo Parigi Hotel Grand Spa Milano, price, everything was ok
303519,Palazzo Parigi Hotel Grand Spa Milano, Nothing, All was good 
303520,Palazzo Parigi Hotel Grand Spa Milano, I had problem with the air condition in room No 706, Staffs in all sectors were friendly 
303521,Palazzo Parigi Hotel Grand Spa Milano, Breakfast was not included, The friendliness of the staff 
303522,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Friendly and helpful staff Clean rooms 
303523,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Location and the room layout 
303524,Palazzo Parigi Hotel Grand Spa Milano, Space, Food and Location
303525,Palazzo Parigi Hotel Grand Spa Milano, There no carpet in the room and coffe or tra machine, All staf are kindly and helpfull
303526,Palazzo Parigi Hotel Grand Spa Milano, There is nothing to mention, Everything were excellent 
303527,Palazzo Parigi Hotel Grand Spa Milano,No Negative, The staff made our visit superb 
303528,Palazzo Parigi Hotel Grand Spa Milano,No Negative, very good place
303529,Palazzo Parigi Hotel Grand Spa Milano, The price they charge for the food is very unreasonable,No Positive
303530,Palazzo Parigi Hotel Grand Spa Milano, Breakfast was quite expensive, Everything My room was amazing the staff was helpful and friendly 
303531,Palazzo Parigi Hotel Grand Spa Milano,No Negative, The concierge were very helpful with a serious issue we had on our trip They were very willing to be interpreters for us 
303532,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Everything was excellent Staff cleanses comfort etc
303533,Palazzo Parigi Hotel Grand Spa Milano,No Negative, Marvelous And worth every penny 
303534,Palazzo Parigi Hotel Grand Spa Milano, Construction noisy during day,No Positive
