,Hotel_Name,Negative_Review,Positive_Review
250719,La Maison Champs Elys es, I would have liked soup on the dinner menu , The staff was friendly the driver the amenities The young waiter on Friday and Saturday mornings made the best cappuccinos this side of Napoli The breakfast had everything you could want for breakfast and more Bed was comfy Nice view The staff sets this hotel apart Head and shoulders above their peers 
250720,La Maison Champs Elys es,No Negative, Everything is unforgettable and excellent The atmosphere is wonderful and all the staff is really really caring about the guests infinitely polite kind and well mannered They really take care of guests in a great way 
250721,La Maison Champs Elys es, Impressively overpriced minibar 12 euros for nuts or 25 for an adapter stand out even by other expensive hotel standards , Funky hotel friendly nice location
250722,La Maison Champs Elys es, I just liked everything , outstanding the staff very helpful and considered the bed great quality good as well the restaurant very tasty menu 
250723,La Maison Champs Elys es,No Negative, I liked the smell as you walked into the hotel Gorgeous decor I changed rooms and the staff was very accommodating although it was during a busy time in Paris I liked the simplicity but also functionality of the hotel The location was fantastic Will stay there again 
250724,La Maison Champs Elys es,No Negative, Nice 4 star hotel in the heart of city near Champs Elysees all the visiting points of Paris at walking distance Eiffel Tower Arc De Tromphe Lovre Musuem 
250725,La Maison Champs Elys es, Nothing, The best of all was the service especially on the reception they make you feel very welcome and help you with everything possible It was my mom birthday and Marlene from front desk sent a plate of delicious fresh fruit for her 
250726,La Maison Champs Elys es, I thought room would be a little bigger but it was ok for one night , Excellent customer service Infact the staff took us to our room I must friendly staff which really makes a difference 
250727,La Maison Champs Elys es, Wifi connection was poor Worked on the first day and stopped working after that The decor of the lobby and main restaurant is stunning but we felt the room to be quite plain and lacking the same design aesthetic , Staff was incredibly friendly and welcoming They went as far as to book us dinner reservations at a trendy spot upon our request Beds were very comfortable Location was great quiet street in a very upscale neighborhood 
250728,La Maison Champs Elys es, Nothing , The staffs are so kindness The facilities are so clean and modern I would like to recommend 
250729,La Maison Champs Elys es, Restaurant and bar lacked personality , Excellent location and great bed 
250730,La Maison Champs Elys es, The view from the room, Very comfortable room
250731,La Maison Champs Elys es,No Negative, Amazing staff We had the best stay here on our honeymoon
250732,La Maison Champs Elys es, Skip the breakfast Not much value for the money , Staff was outstanding 
250733,La Maison Champs Elys es, Pillows and bed too soft No pool, Location was Excellent so was the staff
250734,La Maison Champs Elys es, Bath would have been better Not much to dislike , Pleasant staff spacious room great food at table du huit 
250735,La Maison Champs Elys es, Breakfast very poor,No Positive
250736,La Maison Champs Elys es, none, 1 location 2 breakfast is with limited choices but excellent taste
250737,La Maison Champs Elys es, The bathroom shower screen was not effective in keeping the floor dry , Very helpful and attentive staff Nice breakfast venue and selection 
250738,La Maison Champs Elys es, Small room, Near The Avenue des Champs lys es
250739,La Maison Champs Elys es, The balance of price and quality is extremely bad I do not recommend this hotel if the price is more than 200 euro , Restaurant
250740,La Maison Champs Elys es, A bar that was open later in the evening, Really comfy bed 
250741,La Maison Champs Elys es,No Negative, I really enjoy the service and quality of the staff and facilities available 
250742,La Maison Champs Elys es,No Negative, Comfortable beds nice bathroom and great breakfast
250743,La Maison Champs Elys es,No Negative, Kind staff Nice location Good buffet
250744,La Maison Champs Elys es, The antiquated plumbing was inferior the shower was very poor, Great location very comfortable
250745,La Maison Champs Elys es, Bed and pillows no comfortable, Location
250746,La Maison Champs Elys es,No Negative, The comfiest beds ever And this delicate ambient fragrance is just to die for 
250747,La Maison Champs Elys es, TV entertainment system was not as extensive as I wanted it to be , Location is excellent Staff are friendly and helpful I will definitely go back
250748,La Maison Champs Elys es, A spa would have been nice , Excellent service beautiful decor perfect location 
250749,La Maison Champs Elys es,No Negative, Staff were extremely friendly and helpful
250750,La Maison Champs Elys es, the space of the rooms its little bet small , the staff they were very helpful nice the location very good 
250751,La Maison Champs Elys es,No Negative, The bed definitely and the smell of the hotel 
250752,La Maison Champs Elys es, Nothing to complaine about , Well managed hotel with helpful and reliable staff 
250753,La Maison Champs Elys es, No USB port in wall but this is not a big deal , Big room and very nice and clean bathrooms 
250754,La Maison Champs Elys es, the room could have been better appointed for the grade and price not good value, location was excellent
250755,La Maison Champs Elys es, N A, Everything Awesome location Great quiet room Free chocolates and water 
250756,La Maison Champs Elys es, Not very baby friendly, Convenient location modern and convenient with friendly staff 
250757,La Maison Champs Elys es, The bathroom door is GLASS So you can literally SEE what is going on inside Like literally see Hm ,No Positive
250758,La Maison Champs Elys es, Nothing, Staff very helpful indeed 
250759,La Maison Champs Elys es, Room doesn t have a shower and only a bath tub, The location is very central and staff are very friendly and helpful
250760,La Maison Champs Elys es, room decor, yes to both
250761,La Maison Champs Elys es,No Negative, Staff were great room decor and amenities were amazing Perfect hotel in a prefect location Highly recommended
250762,La Maison Champs Elys es, The breakfast too expensive, The hotel is very nice The staff excellent 
250763,La Maison Champs Elys es, Hated the decor trying to be minimalist but just looked tacky and lazy Small rooms ,No Positive
250764,La Maison Champs Elys es, Poor room service And quite expensive for a fair service, Location is great
250765,La Maison Champs Elys es,No Negative, Staff was very kind and helpful for Paris Upgraded Are room for free with out asking First class Service
250766,La Maison Champs Elys es, No free water bottle in room, Quirky design
250767,La Maison Champs Elys es, TV was not working and despite two calls staff did not fix it , Location design of room comfort price
250768,La Maison Champs Elys es, Toilets did not evacuate properly, staff friendly good location 
250769,La Maison Champs Elys es, Rooms are very small after upgrade Sheets are not of good quality Paint is chipping elevations are not smooth , Location staff breakfast 
250770,La Maison Champs Elys es,No Negative, Room is nice size and comfortable
250771,La Maison Champs Elys es,No Negative, Every thing
250772,La Maison Champs Elys es, Everything is excellent, Great location excellent staff clean rooms comfortable beds I would definitely go back there again
250773,La Maison Champs Elys es, The room wasn t the best I ve stayed before and the room was better on my previous visit , I like the smell in the entrance 
250774,La Maison Champs Elys es, Cost but you do geget what you pay for , Fantastic central location Very peaceful but within walking distance of the major attractions 
250775,La Maison Champs Elys es, not very quiet in the midnight, the location was great very convenient for shopping around
250776,La Maison Champs Elys es,No Negative, Excellent staff and first class service always
250777,La Maison Champs Elys es, No thing, Staff is friendly too much Clean room 2 time daily Location
250778,La Maison Champs Elys es, no thing, clean location relax
250779,La Maison Champs Elys es,No Negative, Everything
