,Hotel_Name,Negative_Review,Positive_Review
221521,AC Hotel Paris Porte Maillot by Marriott, it s a bit far out if not for work would have stayed more centrally but for business trip was ideal, good staff clean relaxed bar area secure was good for trade show at Villepinte as the event ran shuttles from over the road
221522,AC Hotel Paris Porte Maillot by Marriott,No Negative, Friendliness of the staff They could not have been more courteous to all our questions When we arrived the staff were working under difficult circumstances as the hotel had no power All was well when we returned in the evening 
221523,AC Hotel Paris Porte Maillot by Marriott, The facilities of the rooms were not appropriate for a 4 hotel , The best thing was the calmness and being quite As expected from a Marriot hotel the bed and sleeping quality in general was great The breakfast was good enough even though not a vast diversity The breads which are the most important part in my opinion were great as expected when you re in France 
221524,AC Hotel Paris Porte Maillot by Marriott, I didn t have any bad experiences it was all amazing, The Staff at the AC Hotel Porte Maillot were amazing Everyone was so helpful and friendly and treated us very well I would definitely stay there again 
221525,AC Hotel Paris Porte Maillot by Marriott, There is no chef in the hotel The food is prepared and ready meal which isn t a problem if you head out for food , Clean morden and spacious room for Paris Staff are friendly and cheerful 
221526,AC Hotel Paris Porte Maillot by Marriott, Price of breakfast, The perfect hotel if flighing in from Beauve airport Excellent sleep quality Very helpfyl reception stuff Zlatka especially 
221527,AC Hotel Paris Porte Maillot by Marriott, room was tight, staff breakfast and location
221528,AC Hotel Paris Porte Maillot by Marriott, A bit noisy, Good commute to Metro
221529,AC Hotel Paris Porte Maillot by Marriott, Room was relatively small for a 4 star hotel Also separate bathroom from Toilet was not what one would expect , Staff were helpful Hotel was clean 
221530,AC Hotel Paris Porte Maillot by Marriott,No Negative, The hotel is located grat 
221531,AC Hotel Paris Porte Maillot by Marriott,No Negative, Location and hotel
221532,AC Hotel Paris Porte Maillot by Marriott,No Negative, Very clean comfortable bed quiet and spacious room
221533,AC Hotel Paris Porte Maillot by Marriott, Nothing, Very nice hotel
221534,AC Hotel Paris Porte Maillot by Marriott, Room looked to a construction site with toi toi heating fridge not working no bathtub Poor choice at breakfast buffet, Comfy bed good sized room
221535,AC Hotel Paris Porte Maillot by Marriott, The housekeepers behaviour is very agressive And they were insisting to clean the room before they workday ends ,No Positive
221536,AC Hotel Paris Porte Maillot by Marriott,No Negative, We enjoyed the professionalism and friendliness of the staff at the AC Hotel 
221537,AC Hotel Paris Porte Maillot by Marriott, The restaurent no Fish, The confort of the bed and pillow
221538,AC Hotel Paris Porte Maillot by Marriott, Food very average, Bed extra comfy
221539,AC Hotel Paris Porte Maillot by Marriott, The transfers were a bit overpriced and didn t want to accept AMEX at first , Very clean tidy right across from the Congressional Palace 
221540,AC Hotel Paris Porte Maillot by Marriott,No Negative, A modern hotel with a perfect location near the Palais des Congress and direct bus line to the airports 
221541,AC Hotel Paris Porte Maillot by Marriott, poor wifi,No Positive
221542,AC Hotel Paris Porte Maillot by Marriott,No Negative, Professional staff great location very clean
221543,AC Hotel Paris Porte Maillot by Marriott, The menu at the bar restaurant lobby could be more diverse , The staff was extremely helpful 
221544,AC Hotel Paris Porte Maillot by Marriott, possibly more restaurant choice , excellent shower best ever 
221545,AC Hotel Paris Porte Maillot by Marriott, Not that I can think of , The location The breakfast The comfy room Mo
221546,AC Hotel Paris Porte Maillot by Marriott, Glass rather than plastic glasses in bathroom, Spacious bedrooms
221547,AC Hotel Paris Porte Maillot by Marriott, No help with my baggage and no pool most Marriot has a pool, The staffs were very professional helpful friendly
221548,AC Hotel Paris Porte Maillot by Marriott, Nothing, The room and the staff
221549,AC Hotel Paris Porte Maillot by Marriott, Breakfast was so so Esp The coffee , Loved the fitness center Not so easy to find a hotel with one Great staff Quiet room 
221550,AC Hotel Paris Porte Maillot by Marriott,No Negative, Auick check in e and check out cleanliness location value for money availabily of car parking close to the hotel
221551,AC Hotel Paris Porte Maillot by Marriott, Room was quite despite it was in busy area also breakfast was good, Good location for business and tourist travellers 
221552,AC Hotel Paris Porte Maillot by Marriott,No Negative, Location 
221553,AC Hotel Paris Porte Maillot by Marriott, Air conditioning needs to be controlled from the room it self, Good size room with good size lobby and walkway 7 min walk to subway
221554,AC Hotel Paris Porte Maillot by Marriott, No bell man, Clean Great location Great staff
221555,AC Hotel Paris Porte Maillot by Marriott, Breakfast a bit mediocre, Toplocation Close porte Maillot 
221556,AC Hotel Paris Porte Maillot by Marriott, Shower door arrangement allowed water to flood bathroom and enter into bedroom, Hotel breakfast very good and reasonably priced
221557,AC Hotel Paris Porte Maillot by Marriott, wifi realmente malo, desayuno
221558,AC Hotel Paris Porte Maillot by Marriott, customer care,No Positive
221559,AC Hotel Paris Porte Maillot by Marriott, Shower box was stuck by dust Wanted didn t flow out well Complained it but it s never settled , Good location and comfy bedding 
221560,AC Hotel Paris Porte Maillot by Marriott, bar facilities close 12, good breakfast and clean room
221561,AC Hotel Paris Porte Maillot by Marriott,No Negative, Nice Staff and good looking hotel 
221562,AC Hotel Paris Porte Maillot by Marriott, Thin walls not well sound proved doors either , Good location nice and clean rooms Breakfast has nice big selection 
221563,AC Hotel Paris Porte Maillot by Marriott, Shower and room very small, Very clean
221564,AC Hotel Paris Porte Maillot by Marriott,No Negative, The hotel location was good new clean and pleasant feeling 
221565,AC Hotel Paris Porte Maillot by Marriott,No Negative, We loved everything about your hotel It couldn t have been better 
221566,AC Hotel Paris Porte Maillot by Marriott,No Negative, No comments smocking smell in the Superior room but it s was not superior all rooms waS the same why that charge more I don t know 
221567,AC Hotel Paris Porte Maillot by Marriott,No Negative, Wonderful staff clean rooms comfortable bed good location Will definitely recommend Hope to be back soon 
221568,AC Hotel Paris Porte Maillot by Marriott, Lighting in room could be better Limited TV stations, Good location Friendly and helpful staff
221569,AC Hotel Paris Porte Maillot by Marriott, Carpet of elevator never clean during 4 consecutive days, breakfast
221570,AC Hotel Paris Porte Maillot by Marriott, No extra bed,No Positive
221571,AC Hotel Paris Porte Maillot by Marriott,No Negative, Aquite place and ahelpfull staff
221572,AC Hotel Paris Porte Maillot by Marriott,No Negative, The hotel was great as the Staff very professional and helpful Not far from the most city attraction 
221573,AC Hotel Paris Porte Maillot by Marriott,No Negative, The staff were lovely
221574,AC Hotel Paris Porte Maillot by Marriott,No Negative, Location is very convenient if driving into Paris Easy on street parking Many local cafes and close to metro
221575,AC Hotel Paris Porte Maillot by Marriott,No Negative, the place really nice and near to city center and near to metro station
221576,AC Hotel Paris Porte Maillot by Marriott,No Negative, Perfect location Friendly and helpful staff Very clean
221577,AC Hotel Paris Porte Maillot by Marriott, Not as close to major sites as expected and metro station, Staff very helpful 
