,Hotel_Name,Negative_Review,Positive_Review
26125,Staybridge Suites London Vauxhall, Quality of cooked breakfast poor sausages were tasteless rashers very hard no nice fresh fruit asked for grapes got a few that were dried up Beds were hard , friendly staff tea coffee facilities hot showers and most of all the cleanliness excellent near metro station
26126,Staybridge Suites London Vauxhall, Nothing, We had a Studio suite perfect for a couple and great value including a great Buffet breakfast Everything you need to cook or eat out and a handy Smartphone to use during your stay Best value I have found in London 
26127,Staybridge Suites London Vauxhall,No Negative, New and good located just a few minutes walk to underground train bus station To Oxford circuit only a few stops And Handy mobile phone is free provided to house guest to carry along to make calls and get online What an good experience 
26128,Staybridge Suites London Vauxhall, Nothing, One of my best accommodation experiences Great facilities such as coffee and tea 24h day and a kitchen Also the afternoon events during the week are fabulous especially after a long day either for tourists or in a business trip Very close to the city center with the underground and to the most famous attractions on foot as well Staff is very polite and helpful 
26129,Staybridge Suites London Vauxhall,No Negative, A new hotel new facilities a large and spacious room a quiet location a nice fully equipped kitchen excellent wi fi good breakfast kind and very helpful staff five minutes from the tube but it is not a central location as they indicated in the hotel site 
26130,Staybridge Suites London Vauxhall, I have nothing negative at all to say , This place is a gem Spotless room was beautiful and that bathroom perfect The staff could not have been more helpful Will be staying here again 
26131,Staybridge Suites London Vauxhall, Being VERY picky 1 Another coffee machine 2 Queue for toaster can block those wanting to get to tea bags milk , Put at ease relaxing family environment 
26132,Staybridge Suites London Vauxhall, The room we were allocated was a Disabled Room As non disabled people the shower in particular was very challenging especially as we are both tall In addition the lighting in the room was poor with no dressing table facilities making getting ready for a night out quite difficult , The location of the hotel was good The staff were great and the hotel was very clean modern and friendly 
26133,Staybridge Suites London Vauxhall, nothing, we arrived at 8AM in the morning and we can straightaway enter our room without any additional cost thanks to Mr Luca Room is spacious and clean Very highly recommended
26134,Staybridge Suites London Vauxhall, I don t like having to be so honest about how great this hotel is as I m afraid it ll be booked out years in advance and maybe priced beyond my means , Been on the road for a month this was by far the best hotel and best hotel experience 
26135,Staybridge Suites London Vauxhall,No Negative, The staff were the most polite hotel staff I have ever experienced The room was modern and immaculate the location ideal not too loud but not in the middle of nowhere and the breakfast superb 
26136,Staybridge Suites London Vauxhall, I don t have a bad thing to say, Room was very spacious especially compared to most London rooms Staff was very friendly Breakfast was delicious 
26137,Staybridge Suites London Vauxhall, None, Wonderful and friendly staff Variety of breakfast food Free 24 hours coffee and tea 7 minutes walk from Vauxhall station buses underground metro and train that connects you to almost every place you would like to visit in London Free social evening treat on every Tuesday Wednesday and Thursday Again Staybridge friendly staff made our family trip more comfortable and enjoyable It is rare to see a hotel staff that works as a family and enjoys every minute of their time with their guests For a family it s a beautiful place to stay in London 
26138,Staybridge Suites London Vauxhall, The bed was a bit uneven however it didn t stop me sleeping , Lovely spacious room quiet and air con Plentiful breakfast good beans on toast juice muesli and pastries
26139,Staybridge Suites London Vauxhall, No bottle of water you only can buy it and very weak Wifi , Size of the room kitchen full equipped and the location is near to Pimlico and Westminester 
26140,Staybridge Suites London Vauxhall,No Negative, Staff very friendly and accommodating breakfast was very impressive location very close to tube bus station pub room very modern and comfortable and kitchenette had everything required Very impressed and will stay again 
26141,Staybridge Suites London Vauxhall, It was a fair walk to good restaurants, The overall feel of the hotel was friendly and welcoming The hotel was quiet and the walk through the pleasure gardens to get on the bus was a good way to start your day 
26142,Staybridge Suites London Vauxhall, Nothing, The best staff service was exceptional Studio suite was great with a well fitted out kitchenette Location was very good 2 miles or less to most popular spots in London 
26143,Staybridge Suites London Vauxhall, The fire alarms we had two during our stay due to guests who could not cook I thought I had booked a one bedroom but we only had a studio which was roomy but did not provide the separation I was wanting , Nice and new and modern Great having kitchen facilities Great breakfast spread The social hour on Tues Wed and Thurs evening On site laundry Great location close to the tube and rail station A block to the embankment Quiet street Close to bike rental station Friendly helpful staff 
26144,Staybridge Suites London Vauxhall, Although everything else was excellant and the location was good with easy access to public transportation you did have to be careful about going too far in certain directions It is located near a sketchy neighborhood We needed to mail some packages and had to venture through an adjacent area It was definitely not a very safe area As long as you are near the hotel and the major areas it is a great place to stay , Great location within walking distance to public transportation Wonderful breakfast Friendly helpful staff Very nice room
26145,Staybridge Suites London Vauxhall, We should have stayed longer , Great cool rooms temp and appearance very relaxing with great facilities Charming staff especially the two girls on reception initials G G sorry forgot your full names 
26146,Staybridge Suites London Vauxhall,No Negative, A large comfortable room well appointed bathroom and kitchenette plus attention to detail make it feel like a home away from home Friendly staff and Waggers the adorable hotel dog a deliberate and successful attempt to make the hotel feel more like a home made our stay very present My wife and I will make this our regular base when In London They even left a gift of wine and chocolates as it was our anniversary a lovely touch 
26147,Staybridge Suites London Vauxhall, No complaints about anything Wifi wasn t the easiest to connect to but not to worry about , Lovely facilities in the room Mini shop available at the reception Couldn t ask for more Had an extremely wonderful time Staff were as kind and even though we didn t get to meet the dog we ve never felt so welcomed at a hotel before Would definitely come again 
26148,Staybridge Suites London Vauxhall,No Negative, My husband and I stayed here for 3 nights in a studio suite The room was a good size especially for London and very clean and modern The hotel is in a good location close to train and bus stops and only one block back from the Thames Breakfast was fantastic The free guest laundry was a great service 
26149,Staybridge Suites London Vauxhall, location hardly known needs better signs and directional signs A shuttle service out would help as area feels spooky in the nighttime, Spacious rooms clean good breakfast
26150,Staybridge Suites London Vauxhall, Waggles the dog did not put in an appearance The location behind the railway arches would put me off staying there if I was on my own Having said that the public transport connections are very good, Great breakfast Friendly helpful staff Nice bar area for relaxing after a night out We saw other guests order carry out pizza with the help of staff That together with kitchen facilities meant it was not necessary to eat out for every meal 
26151,Staybridge Suites London Vauxhall, It was great that breakfast was provided but the hot foods weren t very appetizing , It was such a bonus having the suite facilities the microwave sink fridge and dishwasher The main floor reception area was like a welcoming living room I felt safe and at home 
26152,Staybridge Suites London Vauxhall, Bathroom a bit odd Shower calcified , Breakfast was excellent Staff friendly All day coffee and tea really nice Quiet spacious and comfortable room
26153,Staybridge Suites London Vauxhall, Nothing One of the best stays we had , Amazing hotel Not sure where to even start There s the free breakfast which changes daily meaning never bored 24 hour filtered water coffee and tea Then there s the laundry and gym Amazing room with fantastic bathroom a short walk from Vauxhall metro There s not much in the surrounds of Vauxhall though do recommend the rose a cute little pub around the corner from the hotel If you re up for a walk head to the river Thames and in 30 mins you can be outside Big Ben Westminster Abbey and the London eye Perfect spot for us not too touristy but easily accessible to all the main attractions either on foot or metro 
26154,Staybridge Suites London Vauxhall,No Negative, Really impressed Great value for money The staff were very friendly and welcoming Surprised by the gym was of a good spec Will definitely be returning in the future 
26155,Staybridge Suites London Vauxhall,No Negative, I have never stayed at a Staybridge before I like the concept and layout My room was big and very comfortable and spotlessly clean The shop at reception is a great idea And the hotel dog is a great touch 
26156,Staybridge Suites London Vauxhall, The only thing I can think of are the hard pillows , The staff are so helpful and friendly We had to leave early due to a family illness and they were so understanding Also so close to Vauxhall station and a great little pub down the road called the Black Dog 
26157,Staybridge Suites London Vauxhall, It s a very good location though there is a bit of noise because of railway lines is near by , Room is very clean with kitchenware and the suites offers free laundry Breakfast is delicious too It s just 10 minutes walk to Vauxhall tube station to go Green Park Oxfore Street and Heathrow airport where can also take buses May walk along the Thames to see beautiful Parliment building and big ben which are just opposite river 
26158,Staybridge Suites London Vauxhall,No Negative, The atmosphere created by the staff and design of the hotel are genuinely welcoming and made me feel at home literally I appreciate the mix of hotel services with the options to do things myself such as laundry and cooking It s a place I would return to again and again 
26159,Staybridge Suites London Vauxhall,No Negative, Hotel was in a great location Close to all the main attractions food was excellent The rooms where very modern with own sky which was great Very comfy and homely 
26160,Staybridge Suites London Vauxhall, Nothing I can think of, Great concept location was perfect breakfast good and cosy rooms were clean and comfortable very friendly staff Especially ability to e g take a cup of coffee in the evening and sit in the lounge made it feel like home
26161,Staybridge Suites London Vauxhall, The location was a little away from the main area so in order to reach busier areas you had to travel but it s still close to an underground so that wasn t too much of a problem , They have regular events for example a social hour on Thursdays The staff was friendly clearly knew what they were doing and the rooms were nice and considerably spacey 
26162,Staybridge Suites London Vauxhall, Maybe a bit more gym equipment but everything else was great , Had an amazing stay here The staff were brilliant and whenever we had an enquiry or needed a hand they were there for us Will definitely be back 
26163,Staybridge Suites London Vauxhall,No Negative, Good location and friendly staff Rooms are excellent and very clean and the breakfast has a good choice We would definitely stay again without hesitation 
26164,Staybridge Suites London Vauxhall, the pantry shop prices were a bit on the steep side recommend you walk round the corner to the local shop wifi was a bit iffy , the apartment was great enough room and the kitchen area had everything you needed right down to a dish washer bed was comfortable the lounge area of the hotel spacious 
26165,Staybridge Suites London Vauxhall, The only thing that was a nuisance was the trouble connecting and speed of the wifi in the room , From entering the hotel to leaving there was a nice relaxed atmosphere the staff were very helpful and polite we really liked the layout and amenities of the room we will hopefully be using the same chain in a leisure trip to Newcastle in March 
26166,Staybridge Suites London Vauxhall, Parking facilities , Staff were amazing Hotel has limited parking nearby 10 mins walk from Vauxhall Station Number 87 bus from Vauxhall takes 25 mins to West Wnd
26167,Staybridge Suites London Vauxhall, The breakfast was good but it wasn t great There was a lot of ready out of the box type of foods The presentation was nice but I would like a little more food that is prepared , The hotel location is perfect for sight seeing and is close to the underground The food sold at the snack area is high quality There is also a good bar and grill just a few meters away called The Black Dog Overall the hotel looks modern the beds are comfortable the hotel staff was friendly spoke many languages and my wife and I were extremely satisfied with our stay 5 out of 5 stars for sure 
26168,Staybridge Suites London Vauxhall, Problems with the air conditioning too cold and too noisy had to change rooms twice and the last one smelt of curry due to the last long stay guest , Friendliness and helpfulness of the staff especially Vahid Dimka Giulia and Gala
26169,Staybridge Suites London Vauxhall, No bar to have a sit down and a drink no restaurant, Great value for money for London Excellent choice of food for breakfast Rooms are super clean Great idea to have a small kitchen in the room 
26170,Staybridge Suites London Vauxhall, Nothing material The cooked breakfast could have been hotter but there was a really good supply of continental options, Great location nice room really friendly staff and comprehensive breakfast
26171,Staybridge Suites London Vauxhall,No Negative, Very nice staff willing to help Good and rich breakfast The room was very nice For us the location was good quiet but still close to the tube bicycle supemarket 
26172,Staybridge Suites London Vauxhall, Any negatives are very small and would not prevent me from booking here again but deserve mentioning The room was so fabulous but the bed bordered on hard as a rock A firm bed is fine but this one was almost too firm and I d have to hesitate if booking for more than a couple days as it would become a problem on my joints Also I would highly recommend that the hotel put a dish towel in the room as I ended up wasting paper towels when drying dishes but didn t want to run the dishwasher for only a coffee cup or wine glass Lastly although checkout was at noon the housekeeper knocked on our door at 1030 and then stood outside waiting for us to leave She practically pushed past me as I rolled my suitcase out of the room a little weird and maybe a one off thing or a translation issue but still a bit rude as your final impression to an otherwise perfect stay , This was an amazing hotel that I would absolutely book at again I looked at hundreds of hotels and I m so glad we booked this one The staff was probably the nicest I ve ever met their dog is super cute breakfast was fabulous and the location perfect The room was very comfortable and well appointed and even roomy by both UK and city standards Although it isn t a highend brand name well known hotel it certainly held its own The lobby is so cozy that you almost want to go sit down there and read Simple things like the still and sparkling water on tap in the lobby area as well as coffee and tea give it a very nice and welcoming vibe It s on the other side of the bridge and down the river from Big Ben a good 20 minute walk However the vauxhall tube stop is a short 5 minute walk away and then only two stops to the district and circle lines So you were far away enough from the tourists without being way outside of the city There is a great little pub just feet away and a big Tescos grocery store down the street maybe a 6 minute walk I would absolutely book here again and I encourage you to try it out 
26173,Staybridge Suites London Vauxhall, Nothing in particular although I wonder if they had a problem with the drains when we were there as the room had a slightly strange smell , Everything Staff fantastic Good location Lovely to take part in the manager s social The place has a nice atmosphere people actually talk to each other 
26174,Staybridge Suites London Vauxhall, expensive but worth it, nice location just a few minutes walk from Vauxhall underground and train station two supermarkets next to the station good breakfast nice and helpful staff comfortable mattress and bedding can cook inside the room free coffee for 24 hr lovely house dog
26175,Staybridge Suites London Vauxhall, There s a 5 minutes walk to the nearest Underground station but it s not so bad , Everything is brand new there s complimentary coffee tea in the dinning area and a fully equipped kitchen in every suite Oh and they have the cutest hotel dog ever 
26176,Staybridge Suites London Vauxhall,No Negative, Staff were very helpful Special thanks to Luca at reception and room was large The bathroom was nice which is always important All facilities new and more than adequate Would definately recommend to friends 
26177,Staybridge Suites London Vauxhall, Weekend cleaning service only upon request, Spacious rooms good location near to causal tube station nice breakfast 24hrs complimentary coffee and tea service really nice Very welcome happy and assisting staff Price wise considering location in London is reasonable Good wifi service 
26178,Staybridge Suites London Vauxhall, There is hardly anything not to like Can t think of any , Living at the Staybridge suites feels as comfortable as home Because of the friendliness and helpfulness of the staff and the comfort its rooms provide it was hard for me to leave at the end of my stay The staybridge rocks Looking forward to staying there again soonest 
26179,Staybridge Suites London Vauxhall, Have to walk to the underground through a small park , The hotel is brand new and very comfortable The kitchenette is exceptionally useful and made my stay even more relaxing All staff is particularly friendly and helpful 
26180,Staybridge Suites London Vauxhall,No Negative, The design of the hotel was really chic I loved and my girlfriend certainly loved it being a surprise And there is a pantry for food and drink which is a great idea as is set up really well and breakfast is complimentary and the staff were so helpful and friendly I ll definitely be returning
26181,Staybridge Suites London Vauxhall, The bed was a little hard for my taste The wifi stopped working and needed assistance from the staff Seemed to happen to other customers as well , Walking distance to Big Ben Parliament Westminster Abbey and other tourist locations The staff was excellent Large assortment in the morning breakfast buffet The suite was clean and modern 
26182,Staybridge Suites London Vauxhall, Lack of restaurant choice in the near vicinity, Large common area to sit relax and have a coffee tea and croissant any time of the day or night Close to transport including the tube and within walking distance to many attractions Staff very helpful and rooms clean great bathroom 
26183,Staybridge Suites London Vauxhall, Only issue was the hard mattress in room 414 however staff did try to improve comfort by putting a softener over the mattress which did help a little The free wifi was hard to lock onto at times , The very friendly staff and social evening gatherings promoted by management Everything in the same location and convenience 
26184,Staybridge Suites London Vauxhall,No Negative, New facility VERY clean quiet and comfortable bedding and rooms Free laundry facility onsite Small kitchen area allowed cooking in room Tube station within 10 15 minute walk Helpful staff 
26185,Staybridge Suites London Vauxhall, Didn t like the fact that there is no porter to help with usual handy stuffs when staying that long They should get some porters , Had my reservations about the place when I initially booked online hence I changed my reservations from 7days to 3 days Just to have a feel first but I tell you that from my checking get in to checking out it was a wonderful surprise Great staff Tanjir Gregio spelling may be wrong etc 
26186,Staybridge Suites London Vauxhall,No Negative, Everything was beyond amazing The hotel is beautiful very clean and comfortable Great breakfast provided every morning Staff is very pleasant and happy to help in every subject especially Luca You can have coffee or tea all day In addition you have a stable Wi Fi so we use extensively without problems Underground station is about 300 400 meters Very cute hotel dog we loved him 
26187,Staybridge Suites London Vauxhall, it will be better if hotel can provide the twin bed roon which is suitable for travel with friends , very nice and helpful staftt good location good breakfast very recommended 
26188,Staybridge Suites London Vauxhall, The price was a bit expensive we reserved the room 1month before for approximately 250 night 190 night, The room was a studio suite and it was a highstanding the staff is really nice and helpful coffee and tea free and available 24 24 and the last really great point of this hotel was the shop inside you can buy a good bottle of wine 24 24 for less than 24 
26189,Staybridge Suites London Vauxhall,No Negative, The hotel is beautiful very clean and comfortable Good breakfast Several days a week there is a happy hour in the early evening so that those returning to relatively early that s great Staff are very pleasant and happy to help us in every subject Advantages There is a laundry room includes free drying machine And coffee all day In addition our joy was at a stable Wi Fi so we use extensively without problems Underground station is about 300 400 meters There are also several bus lines that range on the south side of the Thames and are 3 5 minutes walk away and very useful In short it is recommended 
26190,Staybridge Suites London Vauxhall, Railway is very close to the place Some rooms look the other side but others look directly on it Noisy , Personnel attitude comfortable bed wonderful laundry service good breakfast good location close to the tube station 
26191,Staybridge Suites London Vauxhall,No Negative, The staff were all exceptionally friendly and helpful in particular Tim the Canadian and Luca who arranged a lovely birthday surprise of wine and chocolates in the room Everything was neat clean and comfortable and the happy hour was very enjoyable If we are ever back in London this is where we will stay 
26192,Staybridge Suites London Vauxhall, The hotel s dog was a nuisance, The helpful staff rooms are spotless well equipped beutiful and spacious Free 24 hours coffee machine with croissants finish by noon time Very close to center of London
26193,Staybridge Suites London Vauxhall, Lack of inventory in pantry Ill equipped gym No cleaning over the weekend Uncontrolled noise in the corridor sadly by the hotel staff themselves Weak wifi promise of stronger wifi on payment , Spacious suit and its interior decoration 
26194,Staybridge Suites London Vauxhall, I could not open the window more than a little and had to keep AC running , don t miss the social evening great cheeses and wine on the house but what was best is the amazing atmosphere where all the hotel guest hang out together 
26195,Staybridge Suites London Vauxhall, The dog Limited breakfast options , Location is peaceful and relaxing the lobby is spacious and welcoming suites cosy and comfortable Staff are superb and a credit to the hotel loved the homemade cookies 
26196,Staybridge Suites London Vauxhall,No Negative, Good location 10 minute walk to Vauxhall underground station Room was well equipped spacious and very quiet with no noise from outside ensuring a good nights sleep 
26197,Staybridge Suites London Vauxhall, None, The hotel is located close to the Tube train and bus routes making is easy to get around London It s also walking distance to many London attractions I am returning in October 
26198,Staybridge Suites London Vauxhall, nothing really but the wifi was maybe a bit on the slow side, huge rooms with kitchen ette very good beds good breakfast included walk in shower quiet rooms in a quiet area underground station nearby
26199,Staybridge Suites London Vauxhall,No Negative, The apartments are new and very clean The whole place has a modern feel to it All of the staff were very courteous and helpful but Almena was a star so friendly and personable I like the very large spaces downstairs comfortable and peaceful The breakfast was very good no bacon though and represents excellent value whilst reading the free newspapers Free tea and coffee 24 hours is also a lovely and unique touch Having a pantry of essentials is also a good idea My only small gripe would be the lack of natural light in my particular room 415 
26200,Staybridge Suites London Vauxhall,No Negative, Staff was outstanding really attentive to the guests and great energy I love the mascot dog an incredibly creative idea and what a beautiful animal The space and decoration was very fresh and not overdone which isn t always the case in the UK
26201,Staybridge Suites London Vauxhall,No Negative, Really lucky to leave in this hotel it isbrand new and ambience is really mordern and people there are very nice especially the italian receptionist with glasees he is really dedicated polite and helpful His warm hospitality let us feel like at home Thank u a gain 
26202,Staybridge Suites London Vauxhall, Nothing, Friendly staff great suite room very nice breakfast Saw reviews complaining about the location but I found it much better that it s located just outside too much busy London central area Would stay here every time I visit London 
26203,Staybridge Suites London Vauxhall, Nothing negative to report truly excellent accommodation , The staff on reception and at breakfast were all very friendly and helpful The breakfasts were excellent Complimentary tea coffee soft drinks available all day was appreciated 
26204,Staybridge Suites London Vauxhall, There was nothing we sought to improve, Thoroughly enjoyable stay Home from home with helpful pleasant staff and spacious clean and well equipped suites
26205,Staybridge Suites London Vauxhall, The a c was hard to figure out I don think I ever got it right , The room was wonderful It had everything we needed It was the best place we stayed on our trip Waggers was an added bonus 
26206,Staybridge Suites London Vauxhall, The neiberhoud is too quit for a vocation but is 5 min walk from underground train , The hotel rooms and the shower room are very clean and Well equipped the bed are soft and comfortabel the brekfest is good 
26207,Staybridge Suites London Vauxhall, non, A great place to stay in london Convenient large room friendly and helpful staffs and a very cute dog at reception area to greet you 
26208,Staybridge Suites London Vauxhall,No Negative, Close to Oval cricket ground Very helpful and friendly desk staff 
26209,Staybridge Suites London Vauxhall,No Negative, Excellent location good choice of breakfast options high standard of clenliness 
26210,Staybridge Suites London Vauxhall, no, lovely staff
26211,Staybridge Suites London Vauxhall, Robes and slippers , Extremely spacious comfortable and clean suite More home than hotel 
26212,Staybridge Suites London Vauxhall, Nothing, Top class excellent staff
26213,Staybridge Suites London Vauxhall, Bathroom a bit cold no bidet , Great staff spacious and nicei room very tidy Easy to recommend I would go again And will Good firm bed 
26214,Staybridge Suites London Vauxhall, Our view was a construction site, Breakfast was nice but looked like very budget sausages
26215,Staybridge Suites London Vauxhall,No Negative, Everything about the hotel was brilliant
26216,Staybridge Suites London Vauxhall,No Negative, Clean modern quiet 
26217,Staybridge Suites London Vauxhall, Nothing, Enjoyed everything about the stay 
26218,Staybridge Suites London Vauxhall, Nothing , Really clean and nice and the room was real big and would definitely stay again 
26219,Staybridge Suites London Vauxhall, Nothing, Comfort bedroom with good kitchen set 
26220,Staybridge Suites London Vauxhall,No Negative, Great breakfast buffet excellent staff very courteous Secure elevator ans room access 
26221,Staybridge Suites London Vauxhall,No Negative, the spacious rooms nice bed and the breakfast different concept but quite nice and perfect location near to public transport
26222,Staybridge Suites London Vauxhall, bed was too firm, Nicely decorated and equipped apartment good view sunny
26223,Staybridge Suites London Vauxhall, Scenery outside of window, Handy phone very helpful to experience the city great location near to many attractions
26224,Staybridge Suites London Vauxhall,No Negative, Perfekt breakfast and location Beatifull room
26225,Staybridge Suites London Vauxhall, Bed was too hard for my liking , Excellent varied choice at Breakfast 
26226,Staybridge Suites London Vauxhall,No Negative, Great location and friendly staff with excellent facilities such as free laundry use and amazing breakfast Would definitely stay again 
26227,Staybridge Suites London Vauxhall,No Negative, Location room breakfast all this stuff was the most satisfying 
26228,Staybridge Suites London Vauxhall,No Negative, The location
26229,Staybridge Suites London Vauxhall, Breakfast was a little cold, Very nice hotel would definitely go again
26230,Staybridge Suites London Vauxhall, it was all spot on, everything a great place will be back
26231,Staybridge Suites London Vauxhall, The bed was a bit hard, Nice comfortable hotel with good size room Very friendly staff
26232,Staybridge Suites London Vauxhall,No Negative, Lovely room staff excellent whole place very clean Very welcoming and relaxing atmosphere Would definitely stay here again 
26233,Staybridge Suites London Vauxhall, Hairdryer can only be used far from any mirror , Alles tip top 
26234,Staybridge Suites London Vauxhall,No Negative, Loved it Great rooms and very friendly staff 
26235,Staybridge Suites London Vauxhall, Tricky to find googles map took us a very long way round , Friendly helpful staff good breakfast and a good nights sleep 
26236,Staybridge Suites London Vauxhall, Not enough hooks for hanging coats and clothes, The room and the location
26237,Staybridge Suites London Vauxhall, A little tricky to find hotel on google maps , Friendly staff and pancakes at breakfast Nice quiet location 
26238,Staybridge Suites London Vauxhall, Not greatest location, Nice modern building Staff extremely friendly and helpful Black Dog pub next to hotel
26239,Staybridge Suites London Vauxhall, Low temperature in the room, Perfect breakfast
26240,Staybridge Suites London Vauxhall,No Negative, very friendly staff nice and clean rooms good breakfast
26241,Staybridge Suites London Vauxhall, Housekeeping , The front desk staff were mostly excellent
26242,Staybridge Suites London Vauxhall,No Negative, Fully equipped kitchen They provide smartphone with free internet and calls Meet greet evenings with wine beer and snacks 
26243,Staybridge Suites London Vauxhall, Nothing, Everything This hotel was top notch
26244,Staybridge Suites London Vauxhall,No Negative, Location big rooms friendly staff Feels like a small family run hotel highly recommended
26245,Staybridge Suites London Vauxhall,No Negative, Full hot breakfast with fresh ingredients Comfortable room and modern bathroom Spotless facility 
26246,Staybridge Suites London Vauxhall, No showercap, Large room
26247,Staybridge Suites London Vauxhall,No Negative, The room was really quiet and the hotel staff were lovely 
