,Hotel_Name,Negative_Review,Positive_Review
244080,Shaftesbury Metropolis London Hyde Park, We arrived at 2pm but couldn t use our room until 4 30 but we didn t mind as we had a drink in pub and had a walk around room compact but stylish and spotless, Hotel in ideal location just a few minutes walk from Paddington station and Hyde Park where we went to see a concert pub opposite was nice and plenty of places to eat staff very polite and friendly would stay there again
244081,Shaftesbury Metropolis London Hyde Park, For a deluxe room it was tiny as was the bed It was also on the ground floor and we had requested an upper floor on the booking details On arrival they attempted to charge for the room And the room was only ready exactly at 2pm, There was a microwave in the room The free smart phone available for the duration of the stay was fantastic 
244082,Shaftesbury Metropolis London Hyde Park, The room was small and claustrophobic Couldn t use the wardrobe space as the door wouldn t open wide enough against the side tables the bathroom whilst decorated lovely was small and shower most definetly not suitable for anyone large Our window looked out on to other neighbouring properties and they were close , Whilst booking com messed up our reservation despite having everything on my phone confirming it the staff were fantastic in getting it all sorted and ringing around The location of property was ideal and lovely pub across the road Room was modern and clean towels changed daily Air con in room 
244083,Shaftesbury Metropolis London Hyde Park, I thought 4 stars was very generous I couldn t move in my room It was in a basement I heard everything through the walls The linens on the bed were awful I was extremely uncomfortable Very over priced for what I got I felt I was in a hostel , Location
244084,Shaftesbury Metropolis London Hyde Park, the room was small so any more than 2 nights stay and i would have got a bigger room, the location was great for what i needed just a short walk to paddington and also to hyde park
244085,Shaftesbury Metropolis London Hyde Park, Bed was small An very crammed room , The bed was a small double with dirty hand print on head board with smeared streaky cupboards very crammed room An was not big enough for longer then a 1 night stay or large person 
244086,Shaftesbury Metropolis London Hyde Park, Was told we had been upgraded to a bigger room but the room received was very compact Still adequate for what we needed but would have liked a bit more space especially in the bathroom ,No Positive
244087,Shaftesbury Metropolis London Hyde Park, We got moved to another hotel and one we book had maintenance issues We then got given a tiny room and not a deluxe room as we had ordered and paid for Room view was off a wall covered in bird poo Reception staff were moody ,No Positive
244088,Shaftesbury Metropolis London Hyde Park, Hi rooms are too small even a double deluxe room is not too spacious Need to work on the room setting so that one can atleast move in the room , Hi the hotel is clean and the location is too good if you are a tourist in london and wants to visit prominent places 
244089,Shaftesbury Metropolis London Hyde Park, There wasn t enough room to open the bathroom door and it banged against the bedside cupboard all the time there were many marks and dents on the door and this made the glass top slide towards the bed We booked two double rooms but there was one extra bed in one room and two extra beds in the other so not really what we booked If you wanted a family room then they would be good value but were of no value to us They were supposed to be upgrades but didn t have that feel One room was in the basement with frosted windows and the corridor smelt musty like there may have been a flood in the past The rooms were a little tired looking , It was adequate and relatively inexpensive The television was big It was clean 
244090,Shaftesbury Metropolis London Hyde Park, Well may be bcos the weather it was a bit hot but it is very good in all aspects, The staff are polite and helpful and the hotel is quite and peacefull
244091,Shaftesbury Metropolis London Hyde Park, The shower room we had was slightly small and I felt the restriction as I m quite tall The shower screen had watermarks which could easily be removed by a microfibre cloth but I know I m being picky here The air con was leaking so there was a wet patch on the carpet , Very luxurious opulent the bed was extremely comfortable Wasn t expecting a microwave or fridge in the room which was a wonderful surprise The tv was brilliant quality The cleaning staff were excellent with their determination to provide fresh towels and toiletries Attention to detail anything you could want all at this beautiful place Location is brilliant for food transport the whole lot On one side Edgeware Road the very cultural and comfortable Arab town which has endless food and shisha On the other side the normal modern facilitiltes you require on a daily basis Perfect Would be more than happy to go back 
244092,Shaftesbury Metropolis London Hyde Park, THE EARLY MORNING NOISE, Im on holiday and lve been woken at the crack of dawn by the noise of the kitchen When l booked there was no mention of the room being by the kitchen or an inferior room l hold You ie booking com responsible l want a 30 refund 
244093,Shaftesbury Metropolis London Hyde Park, The staff were very rude and did not want to take responsibility for a mistake on their part when I wanted to extend a booking The counter staff claimed that I did not inform him them and sign any papers even though they specifically told me to leave everything in his hands when I asked for an extension We had to pay 200 pounds for a small double room in the end because of his mistake Service is so bad that the cost seems too high Another thing is when I informed them my bedsheets had blood stain they said it s because they only change the sheets every alternate day Which means we have been sharing the sheets with the previous guests Unacceptable ,No Positive
244094,Shaftesbury Metropolis London Hyde Park, I stayed in two rooms one of which was in the basement But it was almost as expensive as the one on the top floor with a street view The basement room was also much smaller Still it had a window with a view of a very cozy lobby so you don t feel like you re underground , There are a lot of other hotels in that area which makes for a safe and quiet neighborhood but not too quiet which for me was a plus The staff was incredibly friendly and very helpful The rooms are nicely decorated the beds are very comfy and there s air conditioning in every room The facilities are in excellent working condition and very modern looking which made me feel like I was staying in a very fancy hotel which in so many ways that really count it was 
244095,Shaftesbury Metropolis London Hyde Park, it would have been nice if we could have even sat on the toilet let alone swing a cat in bathroom very small bedrooms we had mice running around and when we complained and asked for refund we were given our 4o deposit back and the first mornings breakfast free no sign of manager Which we all agreed was diabolical after spending close to 1 000 on this very poor hotel so we shall be in touch with the authorities who handle these situations staff very polite and helpful ,No Positive
244096,Shaftesbury Metropolis London Hyde Park, The room was comfortable but small for the price we were paying , Staff service was excellent we were moved rooms when we were unhappy and the hotel staff were very accommodating 
244097,Shaftesbury Metropolis London Hyde Park, Safe box in a room isn t work at first but their crew fixed the problem Room size is too small for couples but ok for me coz I travelled alone Shower space ahhh this the most I hate about this place Felt such a goldfish in a small aquarium Room isn t a soundproof one you could hear everything from outside your room , Location helpful crew Room interior pretty cool for me 
244098,Shaftesbury Metropolis London Hyde Park, I can t really say there was anything I disliked but perhaps we could say the cooked breakfast could have been warmer , When we arrived the staff made us very welcome and guided us through the information we needed to know for our short stay We got a Club room at an excellent price and indeed the room was to a very high standard of cleanliness and the room facilities were just as we had hoped 
244099,Shaftesbury Metropolis London Hyde Park,No Negative, The room has a mobile device that you can take along with you while exploring the city with google maps messenger uber and all the necessary apps along with a web browser AMAZING perk when you dont want to pay for roaming or data Also they got a room ready for me at 11 30 am for no extra charge 
244100,Shaftesbury Metropolis London Hyde Park, Room too hot even with A C Very small room, Nice decoration good value for money big flat TV Booking gave us free visit to 44 LONDON attractions
244101,Shaftesbury Metropolis London Hyde Park, Room could have been bigger given that it was a club room was more the size of a double in my opinion , Great location just round the corner from Paddington tube Close to Oxford Circus 10 minute walk Staff very nice and lovely room
244102,Shaftesbury Metropolis London Hyde Park,No Negative, Close to Hyde Park tube train station pubs and restaurants Comfortably clean Breakfast was good Staff was friendly WIFI worked in bedrooms Baggage starage BIG plus 
244103,Shaftesbury Metropolis London Hyde Park, Rooms were very small not much room to walk around at all and expensive the shower was grubby and there was no milk left on the tea tray , The location was ideal for the area that we needed to be in for interviews 
244104,Shaftesbury Metropolis London Hyde Park, I was alone and I found the room and bathroom too small Accommodation in London is way too expensive for what you get , The staff were wonderful It was only a few minutes walk from Paddington Station They also provide a mobile phone called Handy which I could use for the entire stay which was a great help checking train and bus times and seeing where I was on the maps app Handy was very handy You can make free local calls with Handy And international calls to a few countries Not Australia unfortunately 
244105,Shaftesbury Metropolis London Hyde Park, There wasn t enough plugs available in the room and I m not 100 on if this place made it known that most of the rooms are in the basement below ground It seemed to me they all had a view and was something I requested when I arrived but it was not met at all I was on B2 in the dungeon basically not appealing for a hotel at all , The Handy phone provided was a great resource when tackling the city of London
244106,Shaftesbury Metropolis London Hyde Park, First of all the person in the reception wanted me to pay more than I have booked However the reservation information on my paper let me to pay the booked price Afterwards we got the room which was on the 1st floor and in the end of the hotel with several stairs We was with a buggy and it was very difficult to reach our room Nevertheless the room was very tiny and a bad was also very small perhaps only 1 3m , Clean rooms nice interior good location 
244107,Shaftesbury Metropolis London Hyde Park, The room ceiling was very low and you could hear the sound of people walking in the corridors or rooms above you , The bed was comfy and location was great
244108,Shaftesbury Metropolis London Hyde Park, I took 3 attempts to get a room There was no double glazing even though it was on Sussex gardens which is a very busy road used 24 hours a day, Not a 4 star hotel by any stretch of the imagination
244109,Shaftesbury Metropolis London Hyde Park, didn t like the fact I booked and paid for a deluxe double bedroom and got the smallest room that didn t even have a window The bathroom was so small you could barely shut the door if inside and a shower I could just about squeeze into and I m not a big person ,No Positive
244110,Shaftesbury Metropolis London Hyde Park, The people above our room were a little noisy at one point but that is not the hotels fault , The staff were very friendly The room was clean and very comfortable The breakfast was delicious The location was also great as not too far away from central London but away from the hussel and bussel We were able to have our room early and had an upgraded room which was lovely 
244111,Shaftesbury Metropolis London Hyde Park, Maybe not that clear that breakfast was not included but I was in a hurry when I booked it the day before traveling In the end it didn t really matter as I had to leave relatively early so would not have had time to enjoy it anyway , Air conditioner well because otherwise it would have unbearable with an inside room
244112,Shaftesbury Metropolis London Hyde Park,No Negative, The room was very small but clean and neat with everything I needed I had been stranded while transiting through Heathrow Airport because of the British Airways computer meltdown so on short noitice I need something close to Paddington station and other points of interest This hotel is on a quiet residential street within walking distance of the station and Hyde Park Because of overflow I was actually shifted to the Park Grand London Paddington so this review applies the that location 
244113,Shaftesbury Metropolis London Hyde Park, this is the most expensive room we have ever booked it was a special treat as my husband has been working in england for 3 months and i live in Fuerteventura so we met up in london and we were very disappointed as the room was so small no room to move once our bags were in the room nothing like the photos extremely loud you can hear everything from the other rooms people coming and going all night long the staff should spend the night in the room to realise how loud it is in there nothing special at all in the rooms not even many toiletries a lot of money wasted as we were so looking forward to these few days together before he went off to his next job ,No Positive
244114,Shaftesbury Metropolis London Hyde Park, the room rates are way too high a total rip off room furniture is old and completely worn out rooms are absolutely tiny even for the low standard of london hotels the worst hotel I have had the misfortune to stay at rooms tend to overheat in summer windows are single glasing and the air con doesn t work , free wifi 
244115,Shaftesbury Metropolis London Hyde Park, It got a bit noisy at night time but that was understandable considering it was next to a main road etc , It was immaculate comfortable and the staff were more than helpful It was definitely good value for the money we paid It was also quite central to most of the attractions 
244116,Shaftesbury Metropolis London Hyde Park, There s a little mouse in the room The corridor is very narrow Lift is old and slow there is only 1 lift The room next to me close the door loudly The noise comes in my room very easy My room is 318 on the 3 rd floor If I don t want to use lift I have to use a very narrow stairs I saw the other customer talk to the manager of the hotel that there is someone go into her room Very creepy but I don t know it s true or not but I think it s possible because the only security is the keycard that can enter to your room , There are 3 sets of utensils in the room everyday 
244117,Shaftesbury Metropolis London Hyde Park, We paid for a superior room got a standard So difficult to communicate for any kind of refund The room was cramped below street level and the window opened on to a very noisy generator of some sort which seemingly had important generating business well into the early hours The only reason this didn t get zero rating from us was a very friendly welcome on arrival and the hotel s great location ,No Positive
244118,Shaftesbury Metropolis London Hyde Park, All fine thanks, The hotel is a 5 minute walk from Paddington Station so very convenient for travel into London from Heathrow direct rail link that takes 15 20 minutes and access to London Underground and buses The local area is nice with plenty of restaurants
244119,Shaftesbury Metropolis London Hyde Park, Room was very small and would have been better suited to a single Ensuite was a bit like a telephone box No chairs , Hot water Comfy bed Good breakfast 
244120,Shaftesbury Metropolis London Hyde Park, The creepy flour boards The room was in the basement and we were not told The staff were making so much noise outside our window in the morning We were woken through out the night,No Positive
244121,Shaftesbury Metropolis London Hyde Park, many room windows including mine are facing to the inside of the building with barely no sunlight and no fresh air personnel was friendly but somehow immature didn t feel like a 4 star at all , clean bathroom and room facilities but unfortunately very old great location if you re travelling via heathrow and paddington station it s just a short walk I would come back just because of the location 
244122,Shaftesbury Metropolis London Hyde Park, I was on the ground floor , On arrival at this property I was told due to refurbishment I would be staying at one of their other hotels Park Grand It was a nice room but I thought it was quite small I did get a complementary breakfast which was nice 
244123,Shaftesbury Metropolis London Hyde Park, Room 308 too small for two single beds which were practically one double bed No space for sitting Too cramped Could not fully open one side of the wardrobe as it would hit the bedside table Hardly any space for two suitcases Ironing board and iron stored in wardrobe so not sure where we are supposed to hang clothes It is not accurate nor fair to charge a double room price for it , Location and friendly staff Close to Paddington and Edgeware road stations Close to buses Lots of cafes and eateries nearby Nice reception staff Very helpful 
244124,Shaftesbury Metropolis London Hyde Park, My room was undergoing works when we arrived so had to more to a sister hotel We were put in a tiny room with no windows so asked to more and moved to a slightly bigger room not much but at least it had a window , Awful stay
244125,Shaftesbury Metropolis London Hyde Park, This was the second time I had booked this hotel and for the second time they had overbooked and tried to move me to their sister hotel the other side of Paddington When I complained that I wasn t happy a room was available within minutes Room not turned down on one day of stay Again only when we asked for a top up of milk and coffee did a cleaner knock the door by which point it was too late as we were getting ready for our night out Won t be booking again as concerned they may try and move again ,No Positive
244126,Shaftesbury Metropolis London Hyde Park, Room was a tiny box inside hotel such that view from the very small window was of an internal ventilation shaft As I was on business I only spent 8 hours in the room to sleep but even then I couldn t open my luggage case and walk around Very disappointed considering the price of the room but I m sure I ll be told that this is the standard in London Having said tha the room was spotless and very comfortable , Staff very friendly breakfast was very tasty and location very convenient 
244127,Shaftesbury Metropolis London Hyde Park, Lift is available however its difficult to carry our big luggage to our room as the corridor is narrow need to go through steps , Easy access to public transportation eg 7 min walks to Paddington Station Heathrow Express between London Paddington station in 15 mins 7 Mins to Hop On Hop Off Bus eg Big Bus Golden Tours Lots of food outlet nearby especially Halal Food Nice clean Hotel neighbourhood
244128,Shaftesbury Metropolis London Hyde Park,No Negative, At first we had a small room which was smoking hot couldn t open the window because it looked out on the corridor But wonderful Camelia from the reception had promised us a better room the next day so much better Bath nice temperature outside window aaaah thanks Camelia 
244129,Shaftesbury Metropolis London Hyde Park, I think the only thing missing is a self service water facility rather than asking reception all the time, The bedroom was comfy the breakfast I have no complaints about nor the staff as they are always amazing
244130,Shaftesbury Metropolis London Hyde Park, We would have preferred a more relaxed schedule for the room to be made up on the Sunday , Family members had strongly recommended this hotel based on their experiences and we were highly satisfied Very friendly courteous staff very pleasing comfortable room with excellent bathroom shower Staff have also been very helpful with some items we inadvertently left there when we checked out Well located close to Paddington Station and numerous bus routes 
244131,Shaftesbury Metropolis London Hyde Park, My only observation is that the rooms are so tiny and the bathroom was super small i can barely take shower in it other than that all is good The staff Alexandra she is so lovely and helpful as the others ,No Positive
244132,Shaftesbury Metropolis London Hyde Park, No shelf at the sink but I did my makeup at the desk instead no deal breaker , Friendly staff room was spotless and comfy although a little airless The situation of the hotel proximity to tube station excellent Quiet Great breakfast Lovely lovely place
244133,Shaftesbury Metropolis London Hyde Park, The room was smaller than expected actually We didn t have enough space to pack our luggages, Cosy room with nice bed and very nice staff who allowed us to check in earlier than the official timing Quite a number of restaurants nearby walking distance to Tesco and about 10 mins walk from Paddington Station 
244134,Shaftesbury Metropolis London Hyde Park, The sash windows were dodgy with one of them you could open to 15cm at base all the time then it was nailed in place tp prevent going any higher There was a small balcony outside the window so didn t feel too secure for Central London, Upgraded to a triple room at front of hotel
244135,Shaftesbury Metropolis London Hyde Park, Room was grubby and tiny very different to the pictures Hotel took a security payment of 134 which they never gave back despite me calling and them promising they would Ended up costing almost double the price , The staff were lovely and the breakfast was nice
244136,Shaftesbury Metropolis London Hyde Park, Think the breakfast could have been added to the price Other than that everything was perfect , The staff were very friendly and the bed was very comfortable Breakfast lovely 
244137,Shaftesbury Metropolis London Hyde Park, Rooms are tiny Work on the hotel meant that me and a friend had to get 2 separate rooms Fire alarm going off during the night for an hour Cleaning staff came into room when the do not disturb sign was hanging while we were out Dirty towels were taken but none were replaced had to ask reception for them we also had no water for our first night stay , Comfy beds
244138,Shaftesbury Metropolis London Hyde Park, 1 more hangers in the wardrobe 2 informed staff that heater seemed not working they did not notify us when it was fixed, 1 Apples coffee biscuits and chocolates were available daily at front desk 2 printer and computer readily available at lobby for use
244139,Shaftesbury Metropolis London Hyde Park, The room and the en suite shower room were incredibly small even for a London hotel For a single occupant it would have been acceptable but for two people sharing for three nights as we did it meant careful manoeuvring around the room Sitting on the toilet meant swinging your right leg over the pan then parking yourself on the porcelain throne as there was so little space to position yourself in the conventional manner , Bed and pillows were comfortable The shower was hot and powerful 
244140,Shaftesbury Metropolis London Hyde Park, Room size Some noises some days Old furnitures Little bit more expensive than expected , Hotel location near paddington train station You can arrive walking directly from station Many places for lunch dinner breakfast at nearest streets in reasonable prices London 
244141,Shaftesbury Metropolis London Hyde Park, relation to clients expensive breakfast, location close to metro nice area around good and clean furniture inside room flowers at reception
244142,Shaftesbury Metropolis London Hyde Park, They accepted only credit card no debit card like Maestro all over the world this is not a problem but there they sent us to the ATM Company policy as we learned ,No Positive
244143,Shaftesbury Metropolis London Hyde Park, Bathroom was slightly small but didn t bother us too much , Lovely room beds and pillows were very comfy Television was huge It had a fridge played cutlery etc Breakfast was very nice Staff were very helpful and always friendly 
244144,Shaftesbury Metropolis London Hyde Park, A bit cold in the room but as I did t stay much in the room I didn t care maybe it was possible to ask to change room with the working AC for the hot air, Very comfy beds and pillows very clean good wi fi connection
244145,Shaftesbury Metropolis London Hyde Park,No Negative, I booked into this hotel but when we arrived we were told that they had something gone wrong in some of the rooms so they said they had booked us into their sister hotel just down the road the Shaftesbury premier which was closer to Paddington station they gave us a free taxi to other hotel and also gave us complimentary breakfast as a gesture for the inconvenience The sister hotel was lovely although not as nice looking on the outside the inside was lovely The staff are friendly and the hotel room was lovely had everything you would need and very clean and comfortable I would highly recommend this hotel to stay in 
244146,Shaftesbury Metropolis London Hyde Park,No Negative, Miss Francesca at the welcome desk and Miss Vessa I m sorry if spelled wrong at the breakfast area give the place kind of a home atmosphere and joyous spirit Thank you for that ladies 
244147,Shaftesbury Metropolis London Hyde Park, the curtain could have been a bit wider so that the daylight would have kept out in the morning that is all , the room although small was very comfy and clean and was kept clean very well during our stay we enjoyed our stay the bathroom was very nice and also very clean we appreciated the cleanliness the bed was also of good quality 
244148,Shaftesbury Metropolis London Hyde Park, 1 Room was extremely small and situated on 1 level therefore almost no direct light 2 Electric smell refresher was plugged and it was too much there was not fresh air in the room when we arrived and it took us some time to get normal smell in the room 3 Sound isolation is very bad I woke up in the morning because of people talking not shouting in the next rooms and I could some hoovering on the floor above , Location and staff helpfulness
244149,Shaftesbury Metropolis London Hyde Park,No Negative, We booked room in this hotel but we were sent to another Shaftesbury hotel called Park Grand London Hyde Park and got breakfast for free Great location super friendly staff good breakfast Service was excellent 
244150,Shaftesbury Metropolis London Hyde Park, The basement room was uncomfortably small especially the bathroom Wish the reception staff could have been more polite , Location the place is close to Paddington station A mobile phone with free unlimited data was provided in the room 
244151,Shaftesbury Metropolis London Hyde Park, Staff spoke little English tiny cups in room not enough milk Information booklet was partially eligible as smeared print in several pages, Staff friendly nice food
244152,Shaftesbury Metropolis London Hyde Park, Poor check in experience Had to wait 35 mins to check in at 11pm as only 1 person manning the checkin desk and was dealing badly with an incorrect booking There was another person just standing around but when I asked if he could help he said he couldn t See photo When I finally got seen to I expressed my dissatisfaction in having to wait for in my opinion an unacceptable time and asked to speak to the manager I was told I couldn t so I then asked for a discount due to having to wait for so long That at least got the receptionist to call the manager the desired result The manager was not on the premises so the receptionist called them I was expecting to speak to the manager but after a very quick call he put the phone down and said that she had said no to the discount I tried to explain that it was not the discount per se I wanted to speak to them about it was the unacceptable waiting time at that time of night I asked him to call her back but he refused saying that she did not want to talk to me I asked for the name of the manager and was told their first name only Lakshmi The receptionist claimed not to know their last name seriously So all in all a very bad experience at this hotel especially after a long day at work where all I wanted to was go to bed as had to be up early the next day , Room was fine although very hot Could not change temp So had to open window then heard the traffic 
244153,Shaftesbury Metropolis London Hyde Park, Room located On ground floor and street noise was till early hours No double glazing or sound proofing , Cleanliness friendly staff location and room was cozy 
244154,Shaftesbury Metropolis London Hyde Park, small room i can barely walk around with my wife no space for my luggage small double bed every thing in the room is very compact also needs a renovation , Friendly staff location 2 min walk to edgware road and 5 min to paddington main station room is equipped with almost everything but in tight places for one person i recommend this hotel for muslims there is a mosque just around the corner 
244155,Shaftesbury Metropolis London Hyde Park, We woke in the morning to find there was a leak over the desk and my clothes that I had put there for the next day were soaked The leak came from the light fixture unbelievable To make it worse they have a hairdryer plugged in and put in the drawer I used it the night before and left it on the desk The water from the leak went into that so if I had of turned that on to dry my clothes that were soaked I would have been electrocuted Also the night before we ordered water to our room 305 The guy at the desk possibly night manager kept cutting us off when we were talking and not listening We waited an hour no water was brought up We called them and they told us we gave the wrong room number and they woke 302 up because of us So rude I can assure you we said our room 305 correctly The woman at the desk next morning was the the only nice one there that we dealt with She said that our water was complimentary because of the leak and she would have the manager call , The decor and layout of the room 
244156,Shaftesbury Metropolis London Hyde Park, Very small room for twin beds little room for suitcases Window was not double glazed and the curtains were not large enough to cover the window and needed refreshing , Clean and tidy room 
244157,Shaftesbury Metropolis London Hyde Park, The room was tiny but I was on my own so it was perfect for me However if you re traveling with someone I would recommend the club double room , Very welcoming staff extra comfy bed great LG TV amazing location top cleanliness handy phone lent for the stay to make your life easier one of my best stays in London so far 
244158,Shaftesbury Metropolis London Hyde Park, I didn t like the attitude of the reception staff and when I asked to speak to the manager she then then downgraded the deluxe room I d booked to a standard room She was rude and spoke a language I could understand to her college while dealing with me She then wasn t a huge deposit for the room which was not mentioned in the booking , The hotel was extremely clean as I have serious OCD so a well done to house keeping 
244159,Shaftesbury Metropolis London Hyde Park, Room was ridiculously hot Airco was blowing hot air only Staff doesn t allow you to operate it yourself but they can do it for you However I expect to be able to control temperature myself especially since the room had no outside window , Good breakfast and convenient location near paddington Nice bonus is the handy device you can take with you for free 4g internet wherever you go 
244160,Shaftesbury Metropolis London Hyde Park, The staff speaks terrible English it is hard to understand them as a foreigner And most of them are not really willing to help their customers even if they say so ,No Positive
244161,Shaftesbury Metropolis London Hyde Park, Only negative the bathroom was tiny and a big person would have had trouble Although I have no doubt the staff would have done everything possible to move me if required , The hotel was staffed with fabulous helpful staff 
244162,Shaftesbury Metropolis London Hyde Park, It was noisy until after 11 30pm The tube I could hear underground and my window looked out onto a lounge area I was lucky as only a few people but could have been noisy if large crowd decided to have little catch up there Noise from other rooms on floorboards But sort of all expected in central location , The staff were just lovely I am Vegan and the breakfast staff made sure there was plenty for me and were very helpful and welcoming and proactive to guest needs They all seemed to enjoy their jobs and take a pride in what they were doing Guest were a priority but if not helping guests they were active in cleaning and stocking up Great to see The whole place was very clean and tidy The room was clean sparkly and comfortable Everything I needed 
244163,Shaftesbury Metropolis London Hyde Park, Room was small and bathroom even smaller Although given an inside quiet room the noise from breakfast set up was loud and woke me up , Easy to find and very helpful staff The staff upgraded me for the second night to a much better and quieter room 
244164,Shaftesbury Metropolis London Hyde Park, Small room Ground floor window was very draughty and as it looked onto Sussex Gardens also quite noisy , Clean well appointed rooms Very helpful staff 
244165,Shaftesbury Metropolis London Hyde Park, Room in the basement Seriously For that much money Also ripped wash basin so whenever washing hands face teeth the bathroom was transformed into a lake , Location
244166,Shaftesbury Metropolis London Hyde Park, Never accept any room in the basement floor because servicemen will start walking early in the morning and it will create a lot of noise Ask for the clubroom,No Positive
