,Hotel_Name,Negative_Review,Positive_Review
157861,Best Western Maitrise Hotel Edgware Road, Far too noisy could hear traffic from outside and pedestrian crossing Could also hear people coming in and out of their rooms and the sound of the lift very poorly insulated To make things worse I was woken to the sound of building work outside the hotel at 8am , Good location simple adequate rooms 
157862,Best Western Maitrise Hotel Edgware Road, Rooms are tiny hardly enough room for 2 people All power went off in room staff were not bothered and didn t try to rectify problem Wouldn t recommend or stay here again , Good location
157863,Best Western Maitrise Hotel Edgware Road, We visited for a weekend break We checked in to the room which was very small and noisy and headed out for something to eat and drink When we arrived back to the hotel albeit early hours of Saturday morning the hotel was locked and in darkness We had no option but to knock continuously on the window until someone came to let us in very unprofessional We were told breakfast was included when we arrived to breakfast there was 1 croissant a few slices of packaged ham and some cheese There were some stale biscuits and half a jar of apple juice We were told we could upgrade to a full English for additional expense Needless to say we left and went elsewhere Shocking service by staff who didn t seem to care I will never revisit ,No Positive
157864,Best Western Maitrise Hotel Edgware Road, the check in desk is part of the cafe Do not confuse this with the global Best Western Hotel chain it is not part of that chain , be sure to ask for a room with a window I got sent to a room in the basement with no windows at all they changed my room after I complained
157865,Best Western Maitrise Hotel Edgware Road, Room was very small and cramped my room 402 was in the basement so no windows it was very hot and there was a loud noise coming from ventilation which could not be switched off , New and modern clean Proximity to tube station was great Italian Fresh Coffee was wonderful 
157866,Best Western Maitrise Hotel Edgware Road, The room was very small and not suitable for more than one person The bed was smaller than an average double and the air con didn t work Although we had a window if you opened it the curtain would move meaning you re flashing the double decker bus outside That s aside from the building works across the road and general road noise It s like everything in the room had shrunk The cleaner would speak loudly on her mobile while cleaning the hall and other rooms without care for other guests The hall had no lighting We had to use our phones for light Reception was a desk in the coffee shop downstairs This was where we also found out our breakfast was served Breakfast was interesting warm sliced cheese warm yoghurts and fruit curly bread and if you want a pastry you better get there early Overall this is one of the worst hotels I have stayed in and wouldn t recommend to anyone , The location was good and so was the shower water pressure 
157867,Best Western Maitrise Hotel Edgware Road, Bed was not comfortable room was extremely noisy I could not sleep at all cleanliness could be improved some pillow cases were dirty overall old and rugged feel Wi fi not working due to busy network 50GBP deposit upon check in , Location was good very close to tube Paddington Easy check in check out procedure Good breakfast although only cold breakfast options 
157868,Best Western Maitrise Hotel Edgware Road, Very poor external signage meant we walked straight past We were looking for a Best Western sign and there wasn t one It was only by chance when walking back on the other side of the road that we could see the name Also the description did not make it clear that there is no separate hotel entrance but is within a cafe Very odd ,No Positive
157869,Best Western Maitrise Hotel Edgware Road, Reservation confirmed but the hotel said they were fully booked when the guest arrived Now another struggle with the unhelpful booking com s customer service ,No Positive
157870,Best Western Maitrise Hotel Edgware Road,No Negative, there was no heating working in our room and the room we were going to get moved to didn t have working heating either dreadful 3 day stay never again 
157871,Best Western Maitrise Hotel Edgware Road, We arrived at the hotel at about 1pm The receptionist told us that the check was starting at 2pm The room was ready but because we were 1 hour in advance she asked to pay extra 20 pounds That was the hotel policy We didn t accept so we came back after dinner The hotel room was small dirty and especially very cold We were there in December so the heating was supposed to work Unfortunately it was not working At this point we asked the receptionist who was very kind and helpful to check and see what was the problem We checked other 3 rooms but all with the same problem it was too cold to stay and we had to live our jackets on all the time At around 10 30pm after 1h 30 minutes we were trying to solve the problem the night porter came and suggested us to stay there 1 night and the next day they would have repaired the heating system In the meantime other people came down to the reception to complain about the same problem At the end after 2 hours we asked to change the other to another with the heating working At that point they gave us anther hotel of the same chain the Best Western Maida Vale End of the story this is not a hotel it s a dirty place with no heating small and located in a bad place If you don t want to waist your money don t go there Unfortunately I booked the hotel without looking at the reviews otherwise I certainly wouldn t have booked it , The kindness of Elodie the receptionist She tried to do her best in this bad situation 
157872,Best Western Maitrise Hotel Edgware Road, The first room I was given was on the first floor over traffic lights and I could hear the constant beeping of them even with the window closed I was moved to another room on the ground floor with no window I had to make do with this room as there was nothing else available It was very claustrophobic as the room was tiny ,No Positive
157873,Best Western Maitrise Hotel Edgware Road, Staff Issue at check in I was told I hadn t paid even though I showed an email confirming I had paid Receptionist stated it did not matter what my email said and that I had to pay in full or else she would not check us in was further told issue was with booking com and I should take it up with them which I did Issue was resolved however as their reception is on the counter of a cafe it was quite embarrassing as receptionist kept saying there was insufficient funds in my acc was not a happy camper Also was the poorest continental breakfast I have EVER come across , Approx 2min walk to Edgeware Road tube station
157874,Best Western Maitrise Hotel Edgware Road, Breakfast was very poor If u like boiled eggs salami cheese peppers with bread toast or mini chocolate chip muffins then you will be fine I don t mind a continental breakfast but a croissant or pain au chocolate would have been nice I know traffic noise can t always be helped especially in London but the constant police sirens and the sound of the pedestrian crossing all night really didn t aid a good nights sleep , Room very clean if on the small size Bed comfortable 
157875,Best Western Maitrise Hotel Edgware Road, This hotel is located in a very unpleasant area as a young couple we felt really unsafe in this area due to the amount of people fighting on the streets and police vans just outside the hotel Staff representatives smoking outside the front door After travelling from Newcastle checking in our bags then being told to come back and check in my partner and I received a phone call telling us our room had been cancelled due to overbooking on their end and we did not have a room to stay at for the 2 nights we were in London As 18 year olds miles away from home This had me very distressed and upset and I had to get my parents to call to get our room back The customer service from the reception team was appalling unprofessional attitude and very un friendly They could not have been bothered if they tried no manager to speak to on site either Very disorganised Bed sheets and walls had marks on them and the bed was tiny We were offered complimentary breakfast for the inconvenience they had caused This itself was very dissatisfactory small selection of pastries cereal and some ham and cheese Safe to say I will never be returning or recommending this hotel to anyone worst stay I have ever had Highly disappointed I have wasted my money on this , The room was nicely decorated decent sized telly and a good shower 
157876,Best Western Maitrise Hotel Edgware Road, Heating not working only cold air coming out the vent Absence of a proper customer support Extreme staff turnover some tried to be friendly some extremely rude Manager never reachable and not reliable only lots of lies and excuses Had to change 3 rooms in 4 nights never a nice stay Really a pity as if well kept the hotel would be ok and in a nice place Change of manager might help, position
157877,Best Western Maitrise Hotel Edgware Road,No Negative, Only seconds from the underground and even though it s situated on a main road we didn t notice the traffic noise in the room Yes it is a small room but every time we have stayed in London the rooms have always been small We were concerned after booking this hotel as reviews didn t read well but we had no problems at all staff were polite and attentive room was clean location was excellent 
157878,Best Western Maitrise Hotel Edgware Road, Had to go down stairs past the utility area Bedroom compact no window felt claustrophobic Breakfast not value for money No sign of any upgrade information for breakfast , Comfortable good location 
157879,Best Western Maitrise Hotel Edgware Road, The bed sheets were discolored window shades falling off hooks bedside light bulb out alarm clock missing Also pretty noisy with street noise, Bed was comfortable Staff was very nice 
157880,Best Western Maitrise Hotel Edgware Road, The room was tiny It was a little strange having the reception in a caf but the staff were friendly There was no room service , It was within walking distance of the venue I was going to RCOG 
157881,Best Western Maitrise Hotel Edgware Road, Rooms are small and unclean bed sheet were dirty and covered in hair Room full of dust and needs a deep clean Arrived in the evening to check in to be told that we had to pay 50 deposit when I questioned this the receptionist was very rude to us Felt more like a inconvenience then a guest Don t bother paying for breakfast it s bread no toaster cereal and fruit not worth the money Hotel is way over priced and I m very surprised it s a best western very poor hotel in general, Close to train station
157882,Best Western Maitrise Hotel Edgware Road, No window in room wifi didn t connect kept saying it had expired water not very hot in shower, Room cosy and warm comfortable bed breakfast good
157883,Best Western Maitrise Hotel Edgware Road, Shower was dirty hairs one shower knob was broken and left in the shower tray shower door did not close Really poor attention to detail in room preparation Very Very noisy,No Positive
157884,Best Western Maitrise Hotel Edgware Road, I paid a fortune for a room and they allocated me on the basement There was no window and the room was so narrow that I could not open my suitcase on the floor I had to do it on the bed , Comfortable bed good shower
157885,Best Western Maitrise Hotel Edgware Road, Dirty pillows and shower Shower was lacking power was more like a trickle The noise outside was loud and kept hearing the pedestrian crossing beeping in the night Staff didn t communicate very well We paid cash on arrival then they didn t mark we paid so they tried to take payment on check out , Good location to the tube
157886,Best Western Maitrise Hotel Edgware Road, I do not recommend this hotel to others as for what it offers can be found in a better establishment The room was on the lower ground very depressing I could hear next room clients noise it seems the lady loves to scream when the man is No insulation The reception was in the middle of a coffee area very confusing , Staff
157887,Best Western Maitrise Hotel Edgware Road, The rooms were ridiculously tiny the dressing table was damaged so kept catching leg as you tried to squeeze past the tiniest gap between that and the bed The entrance is via a coffee shop type set up so not pleasant When we first got there they gave us a basement room well box with NO windows is that even legal surely this is a fire and safety hazard I was so claustrophobic and me and my 6ft1 fianc e had to constantly bump into eachother just to move about Both our feet hung out the bottom of the bed I have stayed in MANY hotels and this by far is the worst I have EVER been to Rip off and the staff are unhelpful and rude While we tried to check out and tell them of our awful experience she took a phone call and took so long we walked out My personal info and licence were left on the reception for everyone to see so I took these with me Horrendous hotel , Nothing 
157888,Best Western Maitrise Hotel Edgware Road, Staff could have been a little more helpful , Didn t have my reservation but kindly up graded me to a superior room at no extra cost Shower very good and room was clean and tidy 
157889,Best Western Maitrise Hotel Edgware Road, Basement room with no window or natural light and corridor leading to it was where laundry was stored room more like a converted store room although standard of conversion was good its location in basement was like a cell Being in basement reception for mobile signal was very very poor ,No Positive
157890,Best Western Maitrise Hotel Edgware Road, Air conditioning simply did not work the room was far too warm and as the hotel is situated on a very busy road opening the window was not an option Complained to staff on various occasions about the air con as we couldn t sleep for the heat to their credit they tried their best resetting the system etc all to no avail however We had it set to 16 degrees and running constantly with a functioning air con in this tiny room 5 mins at 16 degrees would have been too cold we consider ourselves fortunate to have stayed here in October as it would be unbearable in summer , The bed was comfy location good close to Tube Stations staff were friendly and helpful 
157891,Best Western Maitrise Hotel Edgware Road, The room had no window And I did not know this while booking The pictures look ok but the hotel is a hole I didn t eat breakfast it looked not appealing at all The stuff could not find my name twice At the check in and also when a friend dropped by to pick me up I don t recommend this hotel at all There are better ones for the same price , Unfortunately nothing 
157892,Best Western Maitrise Hotel Edgware Road, We paid extra for breakfast which was awful Bread with no toaster tea in water not properly boiled stale food The staff were not particularly friendly or responsive One lady said she would come to our room in 2 minutes to help us with our safe 10 minutes later still no sign Reception was in a cafe which felt weird and not that safe for leaving bags , The room was small but the bed was very comfy and the shower was good 
157893,Best Western Maitrise Hotel Edgware Road, No full English breakfast offered no croissants nothing really so very poor value wont come again unless I know this was a blip, Room OK Reception very weird
157894,Best Western Maitrise Hotel Edgware Road, The forced declaration I had to make at the reception Not told we would be on the basement No windows No kettle Staff refused first refused to replace the missing kettle,No Positive
157895,Best Western Maitrise Hotel Edgware Road, The rooms were on the small side I was asked for 50 deposit for each room which i wasn t expecting to have to pay Our rooms were on the front of hotel on very busy Main Street so was noisy but hey we were in London all part of the experience, Friendly staff Very comfortable beds Spotlessly clean
157896,Best Western Maitrise Hotel Edgware Road, This hotel is absolutely rubbish Sorry to say that I arrived to the room and it looked okay I got to the toilet and shower room and toilet seat were dirty The previous guest s shampoo conditioner hand soap and the shower gel were still there When I got to bed I start scratching as the materials are not clean enough I highly do not recommend this hotel at all I asked the receptionist to give me a refund but he refused , The location only
157897,Best Western Maitrise Hotel Edgware Road, Room sheets needs be changed it is obvious that it has been used a lot the wall has a lot of marks from luggage that could be easily cleaned , Good location and comfortable room with a good value for money
157898,Best Western Maitrise Hotel Edgware Road, The worse customer service experience I ve had in a hotel The a c was faulty and the front desk didn t only act completely uninterested in helping but even bothered by us Never fixed the problem and weren t even slightly appologetic by it ,No Positive
157899,Best Western Maitrise Hotel Edgware Road, Room was too small Not enough space to move around It would be ok if the hotel was not advertised as a 4 star hotel It is in no way a 4 star hotel 3 at the most , bed was nice very comfy Staff were nice 
157900,Best Western Maitrise Hotel Edgware Road, Staff were somewhat rude Entered the hotel through the cafe which is a bit off putting Breakfast was abysmal Small rooms, The rooms looked recently renovated
157901,Best Western Maitrise Hotel Edgware Road, Everything was really good just could have had shampoo conditioner and shower gel in bathrooms and maybe a toaster at breakfast But wasn t a problem really , Good location friendly helpful staff nice clean rooms and good beds and bedding great cafe and nice continental breakfast 
157902,Best Western Maitrise Hotel Edgware Road, Bed sheets were filthy stains on the sheets and little tiny hairs Room was very small with no window asked for a different room but they could not change this for our 2 night stay Staff at reception were quite open to conplain to each other about background matters very unprofessional , Location was good right on Edgeware Road 
157903,Best Western Maitrise Hotel Edgware Road, Very loud outside Room a little on the small side wasnt easy to work at the desk on my laptop due to the room to get pas the bed , Comfy bed nice shower bathroom Good condiments to company the room 
157904,Best Western Maitrise Hotel Edgware Road, Confusion over whether I had paid from the girl on the front desk was not what I wanted to be confronted with after a long journey Breakfast was average , Clean and well located in London Decent modern rooms albeit small 
157905,Best Western Maitrise Hotel Edgware Road, The hotel was very small and didn t have many facilities hotel room was smallest I have stayed in especially when the cost wasn t particularly cheap , The location was very good close to Hyde park
157906,Best Western Maitrise Hotel Edgware Road, Tiny room no space to even open up a suitcase Fittings were all falling apart and the toilet door was broken and could not be locked Not clean Bedsheets had spots Breakfast was too expensive cheaper to buy sandwiches and drinks from the supermarket next door A lot of traffic noise Air con was not working throughout our stay despite us telling them about it three times They only offered to hv someone check after 3 nights , Near the tube station and supermarkets cafes etc 
157907,Best Western Maitrise Hotel Edgware Road, The receptionist didn t know what floor my room was on When I found my room in the basement someone else was in my room They had gotten their room number wrong and their key had opened my door They said they had also gotten into another room accidentally on the 3rd floor when they also were sent to the wrong room Clearly there is a lack of security in this establishment and poor staff The room itself was cold and small ,No Positive
157908,Best Western Maitrise Hotel Edgware Road, Reception area of hotel is in the middle of a cafe Lift wasn t working Surrounding area of Edgware Road isn t very attractive One of our rooms was very small and another had no outside window , Staff extremely helpful both when we made the booking and during our stay We needed a cot and a child s bed and staff provided them and did all they could to make our stay comfortable Rooms and en suites very clean Lots of places to eat nearby 
157909,Best Western Maitrise Hotel Edgware Road, Was a little cramped not much space between the wall and bed lift out of order , Comfortable bed clean and fresh friendly non intrusive staff Excellent for tube access 
157910,Best Western Maitrise Hotel Edgware Road, The room had no window which wasn t clear on booking the air con didn t work small details weren t done to high standard light was falling out ceiling and ceiling tiles not put in properly also not sure why bathroom soaps etc were in wardrobe when there was enough space in bathroom we also didn t get any sort of receipt to say we paid in cash until end of stay we got in quite late on the night we stayed and the hotel isn t very secure either , The lady at reception was friendly hotel room was clean and hotel also cafe is quite nice to have there even though didn t use 
157911,Best Western Maitrise Hotel Edgware Road, It s more a cafe with rooms than a hotel status room tiniest I ve ever stayed in window doesn t open air con broken could have been moved to a windowless room as no refund given 1 hour after I paid on arrival in the end they moved us to another best western I m not picky but it was 28c in our room no air very unhealthy plus exposed wire in the bathroom made us on edge a bit , Clean bathroom 2 min walk from tube station
157912,Best Western Maitrise Hotel Edgware Road, Ther reception is the cash desk of a costa type coffee shop Breakfast served in said shop No residents lounge or bar Continental breakfast ok Full English was 12 50 and consisted of scramled egg 2xhash browns 1x sausage and beans all warmed up in the microwave by the coffee shop girl receptionist Not a full English by my standards and a total rip off We visited for the cricket as the hotel is near the ground however the immediate are is not at all nice quite intimidating to say the least At a cost of 309 00 for 2 nights for 2 we we re ripped off Extremely dissappointed BIG mistake , Room excellent clean comfortable modern decor and well equipped 
157913,Best Western Maitrise Hotel Edgware Road, Got to the hotel and they had over booked Offered me a room in an alternative location that was useless for my ongoing work trip the following day Declined to stay so no idea what the hotel was like but I don t expect to book a room to find it isn t available I will stick with booking direct with hotels I know and chains in future ,No Positive
157914,Best Western Maitrise Hotel Edgware Road, There could have been a better selection of food for breakfast bearing in mind we were eating in a pattisiere The blinds in room 106 either couldn t be reached or weren t working and the curtains weren t wide enough to keep the light out meaning 5 00am wakeup , A small friendly hotel with a lovely manager and very friendly welcome Location excellent 
157915,Best Western Maitrise Hotel Edgware Road, Room was very compact Air con didn t appear to work so had to sleep with window open which was very noisy , Staff very helpful Lovely shower room with good toiletries Tea and coffee making facilities in the room plus hair drier alarm clock and safe TV of good quality and size with great choice of channels 
157916,Best Western Maitrise Hotel Edgware Road, My room was near the reception u can hear the receptionist talking loudly even during sleeping hours in the evening , Location cleanliness staff
157917,Best Western Maitrise Hotel Edgware Road, Rooms were very small and our air conditioning unit didn t work We also complained about something being removed from our room by mistake but received no feedback or help from reception , Great location and nice clean rooms 
157918,Best Western Maitrise Hotel Edgware Road, Room was tiny NOT small tiny Couldn t even get down one side of the bed Telephone in room didn t work Asked for an iron 4 times before getting it Parts of room and bathroom falling apart edging of bedside table peeled back and curled up one of the draws was broken and wouldn t close Shower tap broke off in my hand and shower door was missing part of the handle Breakfast extremely basic and not good quality Tried to upgrade to cooked breakfast and told us a different price to the one stated and didn t have a menu just said what do you want , Bed was very comfy and pillows were really good Wi Fi connection was good Internally hotel was nice and quiet and peaceful Bathroom was stylish 
157919,Best Western Maitrise Hotel Edgware Road, The space where small the lifts was not working no window in the room no cupbourd for 2 people to unpack if they stay a week no one to help carry your 30kg suitcases down stairs and for the same amount for accomodation you get better service breakfast included staff to help you spacious rooms and working lifts in the Hilton across the street If you email them with the concerns you get NO response ,No Positive
157920,Best Western Maitrise Hotel Edgware Road, The room had no curtains and when reported they were aware of it but hadn t sorted it Many complaints and requests to speak to the manager were met with being told to please be patient I had to make some curtains out of a towel bed throw and coat hangers 100 a night for a room that makes Harry Potters cupboard under the stairs look palatial and to bring your own curtains value for money I think not I was informed the manager would contact my by Saturday afternoon 3 days later I m still waiting Some of the staff were rude and almost put out by my complaint a shrug of the shoulders and a sorry is not an acceptable way to treat paying guests This hotel has the potential to be a good one a shake up of staff and some lessons in hospitality and the rooms having the basics should help with that Do not be swayed by the photographs Photoshop has be put to good use here , Good location to the tube 
157921,Best Western Maitrise Hotel Edgware Road, 1 Elevator was not working 3 out of 4 days 2 the room was the smallest room I ve ever slept in a 4 stars hotel 3 the bathroom door was broken for 3 days and i told the reception and they kept told me they will fix it and nothing happpened 4 window doesnt open 5 AC takes two hours to cool the room , the hotel is very close to the underground
157922,Best Western Maitrise Hotel Edgware Road,No Negative, The hotel is above a cafe which opens at 6am The reception is 24hrs The reception staff were happy to book taxis for us The rooms were clean and comfortable Overal a pleasant stay 
157923,Best Western Maitrise Hotel Edgware Road, No hotel lobby Reception desk was very small and part of a cafe on ground floor making it unclear where the hotel is As a lone traveller this can be confusing , Appears newly furbished very clean room Comfortable stay Walking distance and easily accesible from tube station 
157924,Best Western Maitrise Hotel Edgware Road, Hard to find hotel reception is behind the bar at a coffeshop The room had no windows no airflow AC was really bad Too hot and lack of fresh air made the nights impossible to sleep through , The shower was nice That s about it 
157925,Best Western Maitrise Hotel Edgware Road, we stayed almost a week had huge luggage the elevator was out of order did nt got fixed in the whole stay we had to carry all of our stuff luggage shopping bags to first floor the whole time room were extremely dusty air conditioner heater never worked properly , nothing was about this hotel was good enough to recommend worst hotel experience ever 
157926,Best Western Maitrise Hotel Edgware Road, The girl was on the phone arguing with god knows who about some luggage which was not put in the correct room as the guest felt unwell and she didnt write her handover correctly infact I could tell you everything about that event some things should be spoken about in private left us waiting for ages till we could check in she kept telling the person on the phone she has guests waiting to check in but they took no notice Very very very poor staff levels at this property check in was terrible, Location
157927,Best Western Maitrise Hotel Edgware Road, The hot water in the shower is connected to the room AC Ask the staff for the correct setting before you take two cold showers like I did The lift wasn t working for my stay which could be a problem for some guests , I nearly missed the hotel from the busy street as the reception is located in a cafe I didn t know what I was in for Once checked in the room looked just like its picture Comfortable bed Modern clean facilities with wifi Happy to have a quiet room that was not facing Edgware Rd It might have been a different story if my room faced the street Very close to Edgware Rd and Paddington train stations 
157928,Best Western Maitrise Hotel Edgware Road, Breakfast in the morning bread stale meats cheeses out for over an hour not kept refridgerated breach on food safety standards coffee luke warm in the flask, Decor in bedrooms was very current and modern
157929,Best Western Maitrise Hotel Edgware Road, The breakfast at 12 95 for a continental was a real rip off The tea water was cold as was the coffee The bread cheese meats had been put out hours ahead and were all dried out curled up The room AC didn t work and the room was like a sauna even when all heating was switched off, Clean hotel near to our office
157930,Best Western Maitrise Hotel Edgware Road, A room without a window is called a cupboard It should not even be legal and definitely not called a 4 stars hotel And when there is written on the booking description that the room has a view not having a window is a consumer fraud Eventually when a hotel mistakenly charges GBP 267 instead of 297 one can expect the customer to be informed that a mistake was made and that an additional GBP 30 will be charged before the additional charging happens ,No Positive
157931,Best Western Maitrise Hotel Edgware Road, Hotel was advertised to include breakfast When we arrived we were told that it was a continental breakfast and would have to pay 7 95 for a full English breakfast When visiting the capital of England I would expect a full English breakfast I was then told that due to short staffing the English breakfast would not be available on our first morning there The Continental breakfast that was provided was of very poor quality The bread was stale there was no selection of cheese or meat only one type of cheese and meat This was curled and dry I ate breakfast out of the hotel on both mornings , Hotel is easily found via the bus route from Euston Train Station Hotel rooms were clean and modern Hotel close to bus routes train and tube stations 
157932,Best Western Maitrise Hotel Edgware Road, Room was in the basement surrounded by unfinished rooms It s a good job I m not claustrophobic as it was the tiniest room possible There were staff members banging things around at about midnight The toilet had never had a good clean there was a serious scum line around the bowl The breakfast was meagre and to say it was in a coffee shop the instant coffee in the room would have been hotter and tastier ,No Positive
157933,Best Western Maitrise Hotel Edgware Road, Street noise at night , Location is perfect Breakfeast especially muffin was delicious Room was clean everything brand new Tea and coffee in the room bed was very very comfortable Small but perfect place for a long weekend 
157934,Best Western Maitrise Hotel Edgware Road, Being on the ground floor as a female traveller No window in the room A long black hair on the quilt cover Chipped crockery at breakfast Noise from plumbing when toilets were flushed by other guests ,No Positive
157935,Best Western Maitrise Hotel Edgware Road, The room was tiny even tinier than in the pictures Ive never slept anywhere this small We could barely move around the bed and that was it and the bathroom We saw pictures of two rooms in the description of the standard double room mainly large rooms and two small i request it would be one of the larger rooms but even for the small ones i saw it was ridiculous , We had a continental breakfast included it was ok 
157936,Best Western Maitrise Hotel Edgware Road, alot of road noise late into the night and early morning For this reason will not stay again The rooms are very small , room and shower clean and comfortable lots of tv chanels
157937,Best Western Maitrise Hotel Edgware Road,No Negative, Great hotel The staff were very friendly and helpful The family room was great for just myself and my 15 year old son It was small but we both each had our own space and just enough privacy for a mom and son traveling together 
157938,Best Western Maitrise Hotel Edgware Road, Felt a little intimidated by the clientele in the cafe It was a large group discussing very loudly political issues with some anger Could hear them in my room too , Staff were very helpful Perfect location for my seminars 
157939,Best Western Maitrise Hotel Edgware Road, The bed when arrived had long hair within the sheets And breakfast options were slim Pillows were hard, Warm and modern rooms Value for money and seconds from Edward road tube station and bakerloo line making it easy to travel in and around London Perfect for our reason of travel 
157940,Best Western Maitrise Hotel Edgware Road, After a long day travelling very disappointing that no food available although good Italian restaurant next door, location very handy next to the underground
157941,Best Western Maitrise Hotel Edgware Road, Tiny room size had to move chair to open door Noise level from the street was awful Hardly slept even though the bed was comfortable No wine glasses or ice buckets available considering this is meant to b a 4 found this extremely poor Breakfast is cleared away before 10am even though it s on until 10 Not so good Although they did put it back out for us , Location was great Rooms were decoated lovely Shower fantastic and great bath towels
157942,Best Western Maitrise Hotel Edgware Road, Reception staff not hotel trained Just essential breakfast Low standard of cleaning Loud Neighbourhood , Rooms look as newly redecorated and there is only 3 minutes to Edgware Road Bakerloo line
