,Hotel_Name,Negative_Review,Positive_Review
152082,Castille Paris Starhotels Collezione, The desk and tables in the room were dusty when we arrived and were never wiped down during our stay No pillow menu no tea and coffee facilities provided toilet wouldn t flush so we had to go downstairs to the lobby No shower gel provided so had to buy our own Wood was chipped in places around the room bathroom consisted of a seperate toilet Very old the shower was tiny and the paint was peeling inside there Tiles were dirty and dated Needs renovation badly in our room at least Not a bad hotel at all but certainly not five star standard The male concierge was very nice and helpful However the female concierge who was working on Monday 22nd February was incredible rude and unhelpful We asked about the advertised airport shuttle service additional fee and were told that it doesn t exist but they could call us a taxi When I asked the concierge why they advertise a shuttle service she blamed booking com and wouldn t take any responsibility on the hotels behalf and was very rude raised her voice to talk over me etc The reception staff were lovely though as was everyone else we encountered but our experience with the female concierge soured the whole stay and I wouldn t stay there again it s not worth the money , Nice bedroom bed was very comfortable room service menu was good Nice bar downstairs with a jazz band on a Thursday night The Italian restaurant was nice too Great location close to the louvre and the Opera area 
152083,Castille Paris Starhotels Collezione, It would have been nice to have a kettle also I would advise that the items placed in a tray are listed that they are not compmailtry and a very expensive as I had a shocked upon returning back from my trip to pay 37 pounds Ie 12 euros for nuts and sweets for a 5 stars I am very suprised that they didn t inform us that they don t give compalitry items, I loved location and staff were helpful the food was nice rooms where nice size very clean lovely bedding sheets pillows
152084,Castille Paris Starhotels Collezione, Rooms are very tiny , The staff was extremely friendly I lost during the check out my wallet I know its sounds weird but it really happen However after 30 minutes the lady from the reception called me to ask when I pick it up Later on the reception I saw that their staff put it into a safe and in addition the covered the wallet up Really nice and professional 
152085,Castille Paris Starhotels Collezione, We were unlucky the heating did not work in our room the first hours and we suffered before we got upgraded to a suite at no cost but we wished not to suffer in that cold day during that 1 long hour, Modern restoration with an authentic old charm AND LOVELY STAFF in France 
152086,Castille Paris Starhotels Collezione, The hotel is tired holes in curtain in a duplex very small bathroom and as soon as you open your suitcase you cannot moved CHANGED ROOM no mini bar requested extra towels before I left for dinner Came back no towel The bathroom shower side was dirty with mildew crack paint disgusting AND the lobby smelled sewer pomp all afternoon DISGUSTING Staff apologized housekeeper were all over the lobby with bathroom spray totally disgusting when I checked in also it was 2 Trainees behind the desk and the senior agent did not move a finger to help them how to expedite my checking I travel the world and if I did not prepaid my booking I will have checked out It s a poor 5 stars a bare 3 stars do not be fool Location is great but BIG DISAPOINTMENT Too expensive for what it is will NEVER GO BACK or send my clients that I book trip to Paris , Loved the location
152087,Castille Paris Starhotels Collezione, Our room was opposite the service lift which was noisy with staff coming and going at night time , Excellent location and friendly staff Room was very clean 
152088,Castille Paris Starhotels Collezione, Bathroom amenity product so standard very typical motel group look alike no luxury with the group logo and cheap packaging Sorry but they could do better even others 4 or 5 stars boutique hotels offer unique bathroom product such as from joe malone dyptique aesop Hermes etc , Perfect Location especially for those shopaholic Service were genuine and professional Beautiful hotel with with traditional Parisian style 
152089,Castille Paris Starhotels Collezione, I don t have negative opinion suffice it to say that the hotel entrance is pretty small even though five stats hotel , The hotel location is convinient Easy to access many popular sightseeing place and metro station My memory is correct it takes only 8 min to 2 major department store by on my foot 
152090,Castille Paris Starhotels Collezione, Sound insulation of the superior room was terrible That is not acceptable for such an hotel it is just similar to the average motel 6 Window insulation is ok but the wall were so thin that we could hear anything from the 2 neighbors I will skip detail insulation with upstairs floor was ok but not great Hope not all rooms are like that I was disappointed by staff reaction I was only offered a discount for a future stay , Good location clean
152091,Castille Paris Starhotels Collezione,No Negative, The hotel is beautiful lovely rooms and the location is very central Galeries Lafayette is a five minute walk away and Champs Elysees also about five minutes walk Chanel lovers will love the fact it s located next door to 31 rue Cambon The staff are very helpful and friendly 
152092,Castille Paris Starhotels Collezione, Had there been the slightest thing wrong I would have commented but there wasn t , Location superb staff very competent and room well appointed A great experience
152093,Castille Paris Starhotels Collezione,No Negative, There is a wonderful knowledgable concierge I slept like a baby It was quiet and well appointed Fantastically situated Use uber They are all in jackets open the door for you and gives a treat
152094,Castille Paris Starhotels Collezione, Nothing , Staffs When we had a difficult situation in Paris Nov13th 2015 night they are very calm and told me what to do what we should not do That made me relieved 
152095,Castille Paris Starhotels Collezione, The rooms were nice but certainly nothing to write home about Extremely small far smaller than I ever expected The toilet is was separate from the bathroom but there is barely enough room to sit on the toilet without your legs hitting the door We splashed out a bit on this room wouldn t generally stay in a hotel of this type of quality but we didn t really see where that extra money went We ve stayed in hotels much cheaper that have just as good if not better rooms and facilities We didn t eat at the hotel the prices are just astronomical 30 Euros for breakfast is absolutely absurd though pretty typical for this part of Paris I m led to believe , The staff are second to none Every single staff member we encountered was extremely professional and friendly No request was too hard and management should be pleased to know their establishment is being represented so well 
152096,Castille Paris Starhotels Collezione, The other concierge Hoffman could be more polite composed and professional His commented were raw with immature behaviour especially for someone that works in this hotel which pride yourself with excellence His bar of service doesn t match the hotel s expectations , Very friendly staff that are too notched concierge Patrick has amazing customer focus he s very resourceful with timely assistance and patience Reception team Aurelli Leon Isabelle etc are very helpful too 
152097,Castille Paris Starhotels Collezione, Room service is horrible Space of room and ammenities and general available services not up to par with price or comparable hotels in the area and rating , Location is amazing 
152098,Castille Paris Starhotels Collezione,No Negative, Staff location cleanliness and an upgrade to a junior suite for free The room was quiet as requested and was very stylish and again clean I will go back to this hotel Thank you 
152099,Castille Paris Starhotels Collezione, The room was like a hallway with a room on one side with a toilet only not a sink for washing hands or anything else just a small room with a toilet at the other side the bed with about half meter to the walls on each direction and then after the actual bathroom without the toilet just the sink for washing face and hands and the shower This is supposed to be something really cool but is not I don t understand how this could be a five star hotel anyway , Location
152100,Castille Paris Starhotels Collezione, Small bedrooms for the superior rooms one room had toilet seprate from washroom, Nice staff friendly not busy hotel great location clean and good housekeeping 
152101,Castille Paris Starhotels Collezione,No Negative, It s been a number of years since my last trip to Paris and the pressure was on to now share the city s beauty with my husband The concierge was so helpful with giving me the necessary help to get us around the city Again the location was perfect 
152102,Castille Paris Starhotels Collezione, woke up with a dog poop in front of my door and they didn t even bother to apologize unqualified concierge that still used a book to find a restaurant which i found in a minute using google, location
152103,Castille Paris Starhotels Collezione,No Negative, All staff were very friendly and helpful The courtyard restaurant is just delightful and atmospheric in the evening Food was delicious The position is perfect if shopping is a passion Fabulous restaurant three minutes walk over San Honore on Rue Gambon 
152104,Castille Paris Starhotels Collezione, If I have to come up with a negative in the interests of balance it would be the wifi which was free for the first 24h then needed to be paid for Although I stayed for one night only so didn t affect me Given the cost of the hotel and 5 star credentials I would have been disappointed to have to pay for this if staying longer , Very friendly and helpful staff couldn t ask for more on that front They were able to offer some great advice on what to see whilst in Paris Beautiful and quiet room with lovely fittings and furnishings plus a very comfortable bed The location is excellent and you really are right in the centre of Paris close to all the big sights The metro stop is about a 5 min walk from the hotel 
152105,Castille Paris Starhotels Collezione,No Negative, The hotel was beautiful and it was in a perfect location in Paris I ve visited Paris many times and I will definitely visit this hotel again 
152106,Castille Paris Starhotels Collezione, Always would like a larger room, Nice hotel Superb staff
152107,Castille Paris Starhotels Collezione,No Negative, The staff the breakfast arrangement the LOCATION 
152108,Castille Paris Starhotels Collezione, Breakfast selection could have been better , Location was perfect 
152109,Castille Paris Starhotels Collezione, Bigger gym, Excellent
152110,Castille Paris Starhotels Collezione, Small room , Cleanliness and the friendly staff 
152111,Castille Paris Starhotels Collezione, charged more from credit card, breakfast
152112,Castille Paris Starhotels Collezione, Breakfast was appalling the worst I ve had in a hotel of this quality , Friendly staff great location 
152113,Castille Paris Starhotels Collezione,No Negative, The warm welcoming from every staff and the lovely rooms 
152114,Castille Paris Starhotels Collezione, Property is cheap old rundown and not what it says it is , Would never refer it to anyone
152115,Castille Paris Starhotels Collezione, Poor weather , Warm and welcoming staff
152116,Castille Paris Starhotels Collezione, Curbside pick up drop off ,No Positive
152117,Castille Paris Starhotels Collezione,No Negative, The breakfast is excellent 
152118,Castille Paris Starhotels Collezione, Nothing , Beautiful hotel close to Chanel s shop Nice stuff everything in room were maked smart 
152119,Castille Paris Starhotels Collezione, Nothing, I love everything about it the stuff were amazing I enjoy my staying love it will choose it as my fever it hotel in Paris
152120,Castille Paris Starhotels Collezione, , Everything Room upgrade was much appreciated thankyou Valet car parking excellent 
152121,Castille Paris Starhotels Collezione,No Negative, THE LOCATION IS PERFECT 
152122,Castille Paris Starhotels Collezione,No Negative, Was the best hotel we had in paris will certainly go back Liked best was the staff location hotel style and room space
152123,Castille Paris Starhotels Collezione,No Negative, Staff were very friendly and the location was excellent 
152124,Castille Paris Starhotels Collezione,No Negative, Outstanding Customer service This is the second time I have stayed at the property and both times were excellent and very memorable 
152125,Castille Paris Starhotels Collezione,No Negative, Nice atmosphere Very welcoming
152126,Castille Paris Starhotels Collezione, Heating control not good,No Positive
152127,Castille Paris Starhotels Collezione,No Negative, My preferred hotel in Paris professional and friendly service Excellent location and love that they have wooden floors in the rooms
152128,Castille Paris Starhotels Collezione,No Negative, breakfast was excellent
152129,Castille Paris Starhotels Collezione,No Negative, Liked the Staff Cleanliness Decoration Restaurant all A real perl 
152130,Castille Paris Starhotels Collezione, N a, Great place to stay Very good facilities with good front desk attention and very well located I strongly recommend 
152131,Castille Paris Starhotels Collezione, the shower , Staff so friendly and got upgraded to Junior suite which was amazing with views of the Eiffel Tower 
152132,Castille Paris Starhotels Collezione,No Negative, All
152133,Castille Paris Starhotels Collezione, The room Very poor So small Such an expensive hotel Very poor value foe money Huge disappointment , The breakfast The staff were very friendly 
152134,Castille Paris Starhotels Collezione, Small room, Situation
152135,Castille Paris Starhotels Collezione,No Negative, Ambiente acolhedor
152136,Castille Paris Starhotels Collezione, while waiting for rooms to be ready all the stored luggage was stored in the lobby,No Positive
152137,Castille Paris Starhotels Collezione, Extra small room, Location
152138,Castille Paris Starhotels Collezione, instructions for tv, Extremely helpful staff lovely calm surroundings gorgeous little courtyard amazing food comfortable beds 
152139,Castille Paris Starhotels Collezione, Leaving, Excellent
152140,Castille Paris Starhotels Collezione, Value of money comparing to the facilities, Staff were the best 
152141,Castille Paris Starhotels Collezione, Although good the hotel could hardly be classified as a 5 stars hotel 4 at best The restaurant is good but its working hours are quite bizarre ,No Positive
152142,Castille Paris Starhotels Collezione, nothing, Great location Amazing staff very friendly Concierge is top notch
152143,Castille Paris Starhotels Collezione,No Negative, Great service and location next to Chanel 
152144,Castille Paris Starhotels Collezione, Very bad security a theaf came in and stole my handbag it s is very dangerous,No Positive
152145,Castille Paris Starhotels Collezione, More equipment in the gym will help, The staff were amazing Location was fantastic
152146,Castille Paris Starhotels Collezione,No Negative, Location is excellent
152147,Castille Paris Starhotels Collezione, Nothing, Everything 
152148,Castille Paris Starhotels Collezione, no free wifi everything else was ok, friendly staff nice location cozy lobby
152149,Castille Paris Starhotels Collezione,No Negative, The location was great Everything was on the doorstep
152150,Castille Paris Starhotels Collezione,No Negative, Very kind staff perfect location
152151,Castille Paris Starhotels Collezione,No Negative, Bed extra comfy and solid location top at the heart of Paris
152152,Castille Paris Starhotels Collezione, Expensive mini bar even for a bottle ot mineral water, Great location and very friendly and helpful staff
152153,Castille Paris Starhotels Collezione, hotel arrival for parking and departing room was just big enough, Great location relaxed nice restaurant nice decor
152154,Castille Paris Starhotels Collezione,No Negative, Excellent service and amazing location would go back in a heartbeat 
152155,Castille Paris Starhotels Collezione,No Negative, Fantastic helpful friendly staff Great Location Loved staying there 
152156,Castille Paris Starhotels Collezione, Everything was great , Lovely room and view staffs are really great and efficient Gym n breakfast are pretty good too location super good 
152157,Castille Paris Starhotels Collezione,No Negative, Room Service was excellent 
152158,Castille Paris Starhotels Collezione, N a, The breakfast the location the service
152159,Castille Paris Starhotels Collezione,No Negative, The atmosphere was very nice I will miss elliot 
152160,Castille Paris Starhotels Collezione,No Negative, Perfecte ligging alles was top 
152161,Castille Paris Starhotels Collezione, Size of the room, Location
152162,Castille Paris Starhotels Collezione,No Negative, everything I love the cat that lives in the hotel 
152163,Castille Paris Starhotels Collezione,No Negative, Location and the quality of the hotel 
152164,Castille Paris Starhotels Collezione, Everything was good , The staff is very friendly 
152165,Castille Paris Starhotels Collezione, Nothing , Everything Perfect place 
152166,Castille Paris Starhotels Collezione, The interior Needs renovation , Location bed and pillows were very good 
152167,Castille Paris Starhotels Collezione, The breakfasts were poor value for money with a very limited choice of cereals and hot food , Excellent srervice
152168,Castille Paris Starhotels Collezione,No Negative, I have stayed at Castille Paris many times Great location staff is very nice helpful and friendly I will definitely recommend it 
152169,Castille Paris Starhotels Collezione, Why no kettle teapot Why no luggage rack in the room Why breakfast is not included , Coffee machine Good location Good staff
152170,Castille Paris Starhotels Collezione, Nothing, Lovely room lovely location lovely stuffs Value for money 
152171,Castille Paris Starhotels Collezione, Small room, Professional staff
152172,Castille Paris Starhotels Collezione, Hotel was in a good location but rooms was terrible old comparing with money we paid ,No Positive
152173,Castille Paris Starhotels Collezione, Wish we had a kettle with tea and coffee in our room, Every thing of the above
152174,Castille Paris Starhotels Collezione,No Negative, The staffs are very friendly
152175,Castille Paris Starhotels Collezione, Not very lively area Rooms are quite small, Staff extremely friendly hotel is very clean and comfortable
152176,Castille Paris Starhotels Collezione,No Negative, Great staff best location great building and lovely lobby and restaurants always perfect breakfast love this place 
152177,Castille Paris Starhotels Collezione,No Negative, The staff was really nice and caring Awesome location 
152178,Castille Paris Starhotels Collezione,No Negative, Excelent luxury charming hotel with a great staff and the best location 
152179,Castille Paris Starhotels Collezione, The bathdroom was a bit small and the first night was a bit noisy , Very friendly staff Good food and very good service
152180,Castille Paris Starhotels Collezione, Nothing, Staff knowledgeable and very friendly Room upgrade Accommodated early check in and late check out due to our flight schedule
152181,Castille Paris Starhotels Collezione,No Negative, Staff 
152182,Castille Paris Starhotels Collezione,No Negative, type of being boutique hotel in the centre of Paris 
152183,Castille Paris Starhotels Collezione, Small and basic room in a 5 star hotel , Location
152184,Castille Paris Starhotels Collezione,No Negative, location is very good
152185,Castille Paris Starhotels Collezione, Room design, Staff
152186,Castille Paris Starhotels Collezione,No Negative, Location
152187,Castille Paris Starhotels Collezione, Strange smell in reception Tired dated hotel Very different to Internet pictures , Freindly staff Central location 
152188,Castille Paris Starhotels Collezione,No Negative, Location
152189,Castille Paris Starhotels Collezione, very small rooms, Location staff lobby
152190,Castille Paris Starhotels Collezione, Low ceilings labyrinth very old building need urgent investments not a 5 stars according to me, Lobby
152191,Castille Paris Starhotels Collezione, No hot water half the stay, Location
152192,Castille Paris Starhotels Collezione,No Negative, Location staff room
152193,Castille Paris Starhotels Collezione,No Negative, Staff was very helpful and friendly
152194,Castille Paris Starhotels Collezione, Internet wasn t so good, Everything
152195,Castille Paris Starhotels Collezione,No Negative, I love it here 
152196,Castille Paris Starhotels Collezione,No Negative, Loved the twice a day room service and great location 
152197,Castille Paris Starhotels Collezione, small loby, i loved the cat
152198,Castille Paris Starhotels Collezione, There is no facility, The staf where really good
152199,Castille Paris Starhotels Collezione, wifi to the room is not available all the time , Excellent location services Front desk staff are very friendly and willing to help 
152200,Castille Paris Starhotels Collezione, The soft bed however the staff provided a bed board to cater to my needs , Staff attitude was excellent 
152201,Castille Paris Starhotels Collezione, Rooms are so small we had 4 suitcases and it was a squeeze Other than that it s lovely , Location is fantastic
152202,Castille Paris Starhotels Collezione, bad wi fi broken ceiling in wc,No Positive
152203,Castille Paris Starhotels Collezione, breakfast is overpriced, Perfect location Walking distance to Louvre and Opera Quiet street
