,Hotel_Name,Negative_Review,Positive_Review
293003,Hotel Best Western PLUS Alfa Aeropuerto, There was nothing to dislike on this , The staff were so helpful and friendly although it was not close to town there was bus and train options to get there which did not take long Be careful with your wallets on the train i was robbed while trying to manage our luggage 
293004,Hotel Best Western PLUS Alfa Aeropuerto, we didn t like the food very much but we are used to eating differently , the hotel was fine we were surprised by the location being so far from the city but there was bus service very close so we were able to go into the city 
293005,Hotel Best Western PLUS Alfa Aeropuerto, The hotel sauna was very small swewmming pool tiny too fitness there was only one runing machine The amount money I paid it was far too much for there service,No Positive
293006,Hotel Best Western PLUS Alfa Aeropuerto, The hotel is about 700m far from closest metro station and you have to walk in factories area, Confort calm clean room Staff was very helpful specially Alijandra Nice resturant
293007,Hotel Best Western PLUS Alfa Aeropuerto, Booking confusion originally double booked then both cancelled Then booked best western Then told one of original bookings at Original hotel was not cancelled And I had to stay there or loose Money for four days Instead I had loose one days money Through no fault of my own Booking dot com very helpfull But I still lost 167 euros one Night Stay at best western , Beds very comfortable breakfast choice very good
293008,Hotel Best Western PLUS Alfa Aeropuerto, It would of been nice to have more tv channels available in English And it would of been great if the shuttle could of picked us up at the cruise port , I liked that the front desk or concierge person spoke English He was very helpful I also appreciated the free shuttle to the airport
293009,Hotel Best Western PLUS Alfa Aeropuerto, Probably a slightly bigger room , The staff accomodated our special requests very well On the day we booked out we left our lugguage there and upon return to the hotel after sight seeing the whole day allowed us to shower and change in a spare room in preparation of our flight back to our country We really appreciated this because our return flight had a connection which meant we spent 15 hours flying and would not have had a chance te refresh during the return flight 
293010,Hotel Best Western PLUS Alfa Aeropuerto, The fact that Booking com s rate was 20 less on the day of arrival than what I had prepaid non refundable 2 weeks prior , Good quality airport hotel Great knowledgeable staff good breakfast fine casual dinner that we were able to get at American times before 8pm nice grounds Really appreciated the good quality of the linens and towel after 2 months of rental property linens 
293011,Hotel Best Western PLUS Alfa Aeropuerto, Pool and sauna need updating , Nice clean hotel Fantastic staff very friendly and helpful Excellent food Added bonus of a FREE bus shuttle to and from the hotel Good location about 20 mins from city center but we didn t mind rambling the bus journey 
293012,Hotel Best Western PLUS Alfa Aeropuerto, The location is a bit far away from the metro station you need to walk for 10 min They said they have shuttle in the airport to pickup us but we could not find the shuttle They said you should have called us from the airport but as you know not all phones work in Spain when you go there from another country , However they provided us the shuttle from hotel to airport The pool was very small but not a big deal The staffs were very polite and helpful 
293013,Hotel Best Western PLUS Alfa Aeropuerto, We arrived at 9 in the night and had to wait half an hour until our room was ready which then was stinking from cleaning stuff and not very clean , The shuttle worked smoothly 
293014,Hotel Best Western PLUS Alfa Aeropuerto,No Negative, Although in the middle of an Industrial area it was the nearest to the airport and had its own shuttle bus With an early flight out it was better than fighting the traffic to get out of Barcelona
293015,Hotel Best Western PLUS Alfa Aeropuerto, The shuttle to the Airport left us at arrivals because some passenger asked to and the driver never thought that the rest of the passengers needed to get off at departures Short story needed to walk like 2 kms to get to Departures , Everyone was very nice and friendly really liked the hotel Will surely be back 
293016,Hotel Best Western PLUS Alfa Aeropuerto, Shuttle service was poor Shuttle didn t pick up on time There were almost 20 people and just came with 13 seats mini bus Security locker was small I couldn t store my MacB Air in the locker, Nice staff Breakfast simple but delicious Clean
293017,Hotel Best Western PLUS Alfa Aeropuerto, We just stayed for one night there is nothing to complaint or dislike If you need markets cafeterias or shops around is a problem , The staff were very nice the hotel in general is great and new There is a bus station right in front of the hotel and is very near to the airport Ideally you take this hotel if you need to be in the airport in early or fast They have a shuttle from and to the airport which is very good and helpful Usually taxi charge you 20 euros when you go to hotels that are nearby the ariport they say it is a fixed price They also have a depo to put your luggage in case you need to check out but want to spend some time out before going to the airport 
293018,Hotel Best Western PLUS Alfa Aeropuerto, Lighting in bathroom was extremely poor There was a foam soap dispenser by the sink and in the shower but the bathroom had no shampoo conditioner or solid soap The room was very small but otherwise comfortable , The staff was very friendly and accommodating The first room I was in had no working air conditioning The staff said that the first two floors were still on heat only but they cheerfully moved me to a different room that had working AC 
293019,Hotel Best Western PLUS Alfa Aeropuerto, I didn t enjoy my stay what so ever here We landed at the airport and they gave me a number to ring this number wasn t recognised We couldn t find a shuttle bus to the hotel no one knew which shuttle bus we needed to look out for and nothing was stated on the website Also this States it is a hotel airport when clearly it isn t as its 15 20 mins away we had breakfast included which didn t state Continental breakfast the breakfast was awful and cold and the waitress wasn t very happy we ordered the shuttle bus and it only goes every 45 minutes we was the only ones on the shuttle bus who wanted the shuttle bus service The driver wouldnt leave till the actual time of departure baring in mind that our flight was in 2 hours so left us sitting around and he didn t even greet us Check out was very slow and and the driver took us to T1 before T2 which is where we needed to get our flight The swimming pool was freezing and very small It doesn t state the size of the pool on the hotel description ,No Positive
293020,Hotel Best Western PLUS Alfa Aeropuerto,No Negative, Very comfortable bed nice room temperature Dinner available until 11pm very good for us arrived at 10pm Very nice breakfast with lots of variety Shuttle convenient back to airport next morning 
293021,Hotel Best Western PLUS Alfa Aeropuerto,No Negative, The staff could not have been more helpful excellent service all around Only slight moan is the amount of time we had to wait for the shuttle bus 45 min and 3 separate taxis refuse to take us as they clearly wanted a longer trip 
293022,Hotel Best Western PLUS Alfa Aeropuerto, Restaurant and buffet were not the best to put it nicely Definitely eat the food at the bar We chose this hotel because of it s NON SMOKING rooms When I booked I even added a special note making sure these were NON SMOKING rooms We booked 4 rooms with this special request When we got there 3 of our rooms were great and 1 smelt horribly of smoke We addressed this with the front desk They sent someone up to smell and she told us it did not smell of smoke and it was a matter of opinion We asked several times to switch rooms or for a discounted rate as we would not be using the room and instead sleeping on the floor of one of our other rooms we had booked but they were extremely rude and not accommodating at all She continued to say it s a matter of opinion In fact she mentioned SHE smokes and so she would know how it smells LOL what a joke After several workers came to smell and a pretty heated argument they FINALLY switched us to another room My question is why didn t they switch at the first complaint We are all still baffled at that The customer is always right but to them their opinion and sense of smell was greater than ours Night crew was very condescending and rude , Beds and room were very comfortable SOME of the staff was amazing the cute girl from Italy and some of the other daytime crew were fantastic and very accommodating When we dropped off our bags early they were very thorough in checking our tickets to even grab a sweater out of the bag they watched me put in the room So your luggage is definitely safe in there The food at the bar was delicious 
293023,Hotel Best Western PLUS Alfa Aeropuerto, At this price level the hotel is good and nothing to complain about, Great staff attentive and welcoming Hotel is close enough to the airport but the free shuttle does take around half an hour so allow transfer time 
293024,Hotel Best Western PLUS Alfa Aeropuerto, Far away from city bus stop is 10 meters from hotel but frequency is very less suggest you to walk 500 meters to reach marcabarna metro stop , Very near to airport airport shuttle available from morning 5 to night 12
293025,Hotel Best Western PLUS Alfa Aeropuerto, I chose this hotel for their pool and sauna These were not in good shape so I didn t use them after all It was a little disappointing, I didn t speak any Spanish or Catalan and they did their best to help me find transportation to a small town 2 hours away which consisted of a taxi and two buses It was my first time traveling outside of the USA so I wouldn t have been able to get to my destination the next day without their help 
293026,Hotel Best Western PLUS Alfa Aeropuerto, The flooring of the room we stayed in seriously needs replacement There were some parts that are torn and gave a rather unsightly appearance The safe box can also use an update to allow the guest to set his her own code I had to get a key from the reception desk One of the two cups provided had a very noticeable hairline crack I took it down to the front desk and exchanged for another one , The staff was very helpful from the front desk to the restaurant to the shuttle bus driver 
293027,Hotel Best Western PLUS Alfa Aeropuerto, I thought that the menu should be changed up a little however I know that can be quite hard Other than that everything was great , Everything I was provided with was excellent 
293028,Hotel Best Western PLUS Alfa Aeropuerto, the shower the shower cabin is broken the water goes all over the floor in the bathroom even causing floor damage in the parket right out the bathroom door , Staff was extremely helpful the breakfast was excellent 
293029,Hotel Best Western PLUS Alfa Aeropuerto, The buffet breakfast was limited in their offering I d like to see more variety of pastries and juices , Complimentary shuttle pick up and drop off was very good and always on schedule The front desk staff are friendly and really helpful and the room was clean and comfortable 
293030,Hotel Best Western PLUS Alfa Aeropuerto, There isn t much not to like This time we tried out the new suites Large room very modern Very comfortable bed but as the rooms are new there were a few things we didn t like The open plan toilet was one of them and the lack of a blind at the window above the bath another Steet lighting makes the room too light at night Apart from that the room was very good , Bar snacks and wine on arrival bar is cosy Staff are very friendly and helpful Good shuttle to and from airport Good breakfast with plenty of choice 
293031,Hotel Best Western PLUS Alfa Aeropuerto, There s renovation work going on electric wires exposed unfinnished paint on walls holes and hosts are still given rooms on those floors Which is just scandalous and not at all worthy of a 4 star hotel If the establishement wants to renovate a floor it needs to be closed to public Absolutly unacceptable There s also MOLD on the wall Again scandalous Windows are really tatty and squeak The quality and quantity of towels in the bathroom are unsatisfying I think face towels and feet towels should at least be separated The general style and d co of the rooms is frankly worthy of a 3 stars hotel at most the d cor needs to be updated The floor is irregular and has places where there s sunken parts and irregular parquet The covers on the bed were good but the covers in the cupboard I was just shocked when i saw that Very old an very ugly I understand there could budget problems but I would have prefered not having covers at all that having to see that , The bathrooms are impeccable immaculately clean and great sober style The staff is really agreeable and courteous And the free airoport shuttle is very practical for travelers who come by plane thumbs up for that impeccable service Also nice lobby although a bit small decorated with good taste I wish the rooms were that well decorated also 
293032,Hotel Best Western PLUS Alfa Aeropuerto, There are few options to get back from the city centre in an efficient way , The room is very clean and spacious There was a good connection to the city center by bus Airport shuttle was also very good 
293033,Hotel Best Western PLUS Alfa Aeropuerto, Soundproofing of the room is terrible We hear people speaking walking and snoring like they were inside your room Then it s difficult to take a rest here , People working in this hotel are very great The location is perfect close to the airport and easy to travel between city center and hotel 30 minutes to the center Free shuttle for the airport 
293034,Hotel Best Western PLUS Alfa Aeropuerto, A bit of time to get there if needing to use public transport from barcelona Little market in hotel is quite expensive nothing is priced , Comfy bed Good staff prompt free transport to airport 
293035,Hotel Best Western PLUS Alfa Aeropuerto, Need instructions on how to make shower work , Bed very comfortable but I couldn t figure out how to do the shower Next time I would pay a bit more and have breakfast 
293036,Hotel Best Western PLUS Alfa Aeropuerto,No Negative, very nice and helpful reception the room is nice and clean the shuttle bus to the airport is great the location is a little bit far away from the city center but there is bus station for Bus 21 right in front of the door so it is fine 
293037,Hotel Best Western PLUS Alfa Aeropuerto,No Negative, very nice and helpful reception the room is nice and clean the shuttle bus to the airport is great the location is a little bit far away from the city center but there is bus station for Bus 21 right in front of the door so it is fine 
293038,Hotel Best Western PLUS Alfa Aeropuerto, Charged 44euros for 2 dogs to share our room Could have booked them their own for that , Staff were very friendly and helpful Lovely bar and restaurant 
293039,Hotel Best Western PLUS Alfa Aeropuerto, But a bit out of the way to the central part of Barcelona an hour by metro to The Gothic Quarter There were very loud people next to us that came back in the middle of the night The walls are very thin , Comfortable and clean Close to the airport Very nice staff Always had water and apples for us at reception 
293040,Hotel Best Western PLUS Alfa Aeropuerto, the spa area is not very nice it could use some decoration and the water was not too clean or rather had a lot of bleach which made it unattractive for me to have a swim the sauna is extremely tiny the breakfast bufe is not bad but the croissants were not really nice could be fresh and crunchy , the stuff was really nice and helpful the airport shuttle worked well and was on time the room was clean and spacious the food in the cafe was quite OK 
293041,Hotel Best Western PLUS Alfa Aeropuerto, The pool was an absolute deception It looks nothing like the pictures and even more so like a pool that you ll find in your local leisure centre but smaller We didn t end up using it despite bringing along our bikinis and planning to do so This wasn t a massive dissapointment though , Room was clean and very modern as was the hotel in general Staff were nice except one lady though I ve spoken to the manager about her already The location is a little far out however there is a bus stop literally 15 seconds outside of the hotel which takes you right to the city centre in less than 20 minutes There is also a metro station only 5 minutes walk from the hotel too For this reason I think the location balances up seeing as the hotel price is very decent Hotel staff helped print out my boarding pass and have a shuttle bus which collects and drops you from to the airport Super bonus 
293042,Hotel Best Western PLUS Alfa Aeropuerto, The water is not hot when taking a shower and we went to the counter twice to reply this problem The staff said because of the new year he could not fix the problem and all the rooms in hotel were full He couldn t change the room for us at the first time when we told him It s too cold to take a shower so the second time he gave us an empty room to take shower It s really awful that he lied that there was no solution at the beginning, Welcome drink the service of shuttle bus to the airport and the breakfast were nice
293043,Hotel Best Western PLUS Alfa Aeropuerto, Still quite a way from airport 35 Euro to get to airport which was 1 2 price of a hotel room for night , Nice Hotel with shuttle but not before 5am so forget about making your 6am flights
293044,Hotel Best Western PLUS Alfa Aeropuerto, The restaurant staff were not a happy bunch One young lady was smiling and very quick The others needed lessons in customer service a complete contrast to the reception staff Very disappointing as the meal was good but the attitude of the staff made you want to leave the restaurant , The reception staff were excellent and efficient and the room was clean and pleasant with a comfy bed which is a bonus Shuttle service went on time and that was a real plus for staying at this hotel The evening meal was good and hot 
293045,Hotel Best Western PLUS Alfa Aeropuerto, Not accessible easily by metro Location on the website is misleading I made the mistake of thinking it was an easy stop to get off at the market since they mentioned it was next to the market The metro stops far away and its quick a walk to get out of the market Directions from downtown would be appreciated Metro Bus connection etc , The room and amenities were excellent The staff in the morning were excellent and very helpful 
293046,Hotel Best Western PLUS Alfa Aeropuerto, The hotel is near the airport but in an industrial area Nothing of interest in the vicinity so one just goes there to sleep Breakfast buffet was pretty good but service terrible One lone staffer couldn t keep up with attending to the dining area although not that many of us there at that time He spent more time in the kitchen than in the dining room so maybe they were short staffed there also , All amenities needed by a traveler Staff generally very helpful I needed to go to the airport way earlier than their shuttle service operated but they happily organized a taxi for me and offered to make me a boxed breakfast to go There is a bus stop right outside the hotel making it very easy to get into the city and back 
293047,Hotel Best Western PLUS Alfa Aeropuerto, The gym was out of order being repaired and the pool was much smaller than I expected it was also cold , The veal burger was delicious and well priced The staff were very friendly and helpful and the shower was amazing 
293048,Hotel Best Western PLUS Alfa Aeropuerto, I actually consider it as a 3 star hotel I think they need to refurbish modernize a bit since it s 4 star , It s a 15 mins drive from the airport Free airport shuttle Late night snacks available at their mini shop in the lobby 
293049,Hotel Best Western PLUS Alfa Aeropuerto, The breakfast buffet not kept hot enough But staff would cook fresh on request , Bus stop outside to get into Barcelona centre Comfortable bed Spotless Food good and reasonable Friendly and helpful staff Airport shuttle 
293050,Hotel Best Western PLUS Alfa Aeropuerto, Communication of front desk person when we called regarding free shuttle pick up time , Room was nice and late snack at bar as well as breakfast were fine 
293051,Hotel Best Western PLUS Alfa Aeropuerto, Charge for parking lot not expected , Convenient to airport Room safe for free use Good selection of food at breakfast and bar snacks too Staff very friendly 
293052,Hotel Best Western PLUS Alfa Aeropuerto, Dinner at the restaurant started very late in the evening 2030 or so The area around the restaurant was industrial and didn t offer much for dining or food either something to consider if you are flying early in the morning and want a early dinner , The hotel has a airport shuttle that starts running at 5am which was great for us because we had a early flight The hotel is very close to the airport probably a 10 minute drive We walked about 1 5 kilometers to the nearest subway to go downtown to Barcelona i can t remember the name but it was a industrial area that use to be the Olympic village in 92 For food we ate the bar they had an excellent menu and much cheaper than the restaurant 
293053,Hotel Best Western PLUS Alfa Aeropuerto, Indoor pool was tiny approx 3 x 5 meters We asked for extra sashes of coffee for the room which we got but we were told the room allocation is one per guest per day if we wanted more we would be charged for them So we got the coffee but didn t dare ask for the milk cream to go with it Tip bring your own , Staff at reception were very friendly and helpful Hotel and rooms were clean 10 15 mins away from the airport Airport shuttle available but wait for it near the bottom of the road C area 
293054,Hotel Best Western PLUS Alfa Aeropuerto, The night staff that checked us in didn t make us feel welcome no welcome drink was offered to us on arrival We thought one of the staff members nose piercing was highly unprofessional I talked to the staff in Spanish and the would answer me in English , The beds are really comfortable it s a nice and easy going hotel We had a lovely Spanish gentlemen checking us out of the hotel in the morning very pleasant and polite The free shuttle bus was brilliant on time quick and comfortable 
293055,Hotel Best Western PLUS Alfa Aeropuerto, Had some issues getting fresh milk Little shop was too expensive Rather than try to make every euro possible it would be great to see a service model meeting the needs of the client came first , Interesting location at a good price Once you got to know the subway it was great 
293056,Hotel Best Western PLUS Alfa Aeropuerto, Awful location only option to get there and feel safe at night is by taxi Rooms are loud can hear all big industrial vehicles going past bed rolled around the room like a toy pram Not cheap , Nice varied facilities Unfortunately you have to pay for things like use of baggage scale Staff were great about leaving boxes in advance Free shuttle is primary reason for staying 
293057,Hotel Best Western PLUS Alfa Aeropuerto, Where to start First room I was assigned had a horrid sewage smell that hit me as soon as I opened the door Changed rooms to one on the 4th floor advertised as having AC but apparently it is turned off starting November Even tho it is still hot outside Room was very warm so asked to move to lower hopefully cooler floor Got one on the 2nd floor which seemed great Until 6 am when the noxious smell of cigarette smoke started blowing into my room from who know s where This is supposed to be a 100 non smoking hotel but as seems to be typical in Europe that little detail seems to be willfully ignored It was awful Needless to say my one night there could have been better The front desk personnel were very helpful and accommodating and none of the issues were their fault , The bed was actually comfortable better than expected Breakfast was a good value for the money Close to the airport was the reason I selected this hotel 
293058,Hotel Best Western PLUS Alfa Aeropuerto, No wash clothes in bathrooms are Americans the only ones who use them Facility is obviously old and being updated No grab bars in tub shower dangerous No tub gripper mat dangerous We d chosen it for its cruise passenger package which included a breakfast Never got breakfast because coffee wasn t available before 5 30 AM when we had to catch the shuttle to the airport No accommodation offered by staff to take away coffee and croissant No price break Temperature of room was 25 C when we arrived We asked for someone to come adjust it Took over 1 2 hour for someone to arrive No written instructions provided on site to guide guest in adjusting room temperature ,No Positive
293059,Hotel Best Western PLUS Alfa Aeropuerto, Directions to the pick up stop for the shuttle need to be more detailed Breakfast not included and very expensive It was a longer ride to the hotel than I expected Door G pick up spot for shuttle not clearly marked If you are dropping off a car be sure to get very clear directions to the pick up spot Its not at the baggage claim area , clean Clear that you needed to book the reservation for the shuttle to the airport It only holds 13 people and can be very tight 
293060,Hotel Best Western PLUS Alfa Aeropuerto, What we did not like about our stay was the strobe like effect of a faulty light in the bathroom When we turned the light OFF it strobed every few seconds like a flashlight on automatic so we decided to sleep with the bathroom light ON instead not ideal because we like to sleep in the dark We told reception staff next morning to save future guests suffering the same problem The staff were unconcerned No apology no offer of part refund or anything They did not even ask WHICH of the four bathroom lights was the problem or ask for more details of its manifestation They just said they would report it to Maintenance ,No Positive
293061,Hotel Best Western PLUS Alfa Aeropuerto, The bathroom is not user friendly It is very attractive to look at but the tub shower is difficult to use and actually dangerous All surfaces are hard There are no hand holds to help you get in or out of the tub One slip you have a potential serious injury I would not stay there again because of this , Shuttle service to from Airport Dining room cafeteria good Desk staff excellent
293062,Hotel Best Western PLUS Alfa Aeropuerto, the breakfast is way overpriced for what is offered They are taking advantage that there are no close places to eat and many travelers do not have a car , front desk staff
